City,Year,Month,Day,Hour,Cloud_Cover_Fraction,Dew_Point,Humidity_Fraction,Precipitation,Pressure,Temperature,Visibility,Wind_Speed,Consumption_type,Car_Electricity_KW_SQFT,Day_of_week,Weekdays,HolidayName,School_Day
Power City,Scenario,3,31,24,1,12.2,0.8949,0,972.4,13.9,14.484,7.2,ELECTRIC_CAR,22597.669011,2,Mon,NULL,1
Power City,Scenario,4,1,1,1,12.2,0.8664,0,971.1,14.4,14.484,9.3,ELECTRIC_CAR,22597.669011,3,Tue,NULL,1
Power City,Scenario,4,1,2,1,12.2,0.8664,0,970.4,14.4,16.093,8.8,ELECTRIC_CAR,22597.669011,3,Tue,NULL,1
Power City,Scenario,4,1,3,1,12.2,0.8336,0,969.6,15,16,9.8,ELECTRIC_CAR,22597.669011,3,Tue,NULL,1
Power City,Scenario,4,1,4,1,11.7,0.8066,0,968.1,15,16.093,9.3,ELECTRIC_CAR,22597.669011,3,Tue,NULL,1
Power City,Scenario,4,1,5,1,11.1,0.8057,0,967.8,14.4,14.484,10.3,ELECTRIC_CAR,22597.669011,3,Tue,NULL,1
Power City,Scenario,4,1,6,1,11.1,0.8653,0.3,967.1,13.3,12.875,8.8,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,4,1,7,1,11.1,0.8653,0.3,967.4,13.3,12.875,10.8,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,4,1,8,1,5.6,0.8309,0.3,969.4,8.3,16.093,13.9,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,4,1,9,1,2.8,0.7937,0,971.9,6.1,16,10.3,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,4,1,10,1,0.6,0.8245,0,973.7,3.3,16.093,11.8,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,4,1,11,1,0,0.8179,0,975.4,2.8,16.093,10.3,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,4,1,12,1,0,0.7894,0,976.7,3.3,16.093,12.4,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,4,1,13,1,0,0.7894,0,978.3,3.3,16.093,10.8,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,4,1,14,1,-1.7,0.697,0,979.3,3.3,16.093,11.3,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,4,1,15,1,-1.1,0.7547,0,980.9,2.8,11,9.3,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,4,1,16,1,-2.8,0.6947,0,982.3,2.2,16.093,12.4,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,4,1,17,1,-3.9,0.6399,0,983.9,2.2,16.093,9.3,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,4,1,18,1,-3.9,0.6399,0,985.6,2.2,16.093,10.8,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,4,1,19,1,-3.9,0.6632,0,987.6,1.7,16.093,10.3,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,4,1,20,1,-4.4,0.6668,0,989.6,1.1,16.093,8.2,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,4,1,21,1,-4.4,0.6913,0,990.9,0.6,16,8.2,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,4,1,22,1,-5,0.6606,0,992.5,0.6,16.093,7.2,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,4,1,23,1,-5.6,0.6592,0,994.2,0,16.093,5.7,ELECTRIC_CAR,22597.669011,3,Tue,NULL,1
Power City,Scenario,4,1,24,0.5,-6.7,0.633,0,995.2,-0.6,16.093,4.1,ELECTRIC_CAR,22597.669011,3,Tue,NULL,1
Power City,Scenario,4,2,1,0,-6.7,0.6566,0,995.8,-1.1,16.093,3.1,ELECTRIC_CAR,22597.669011,4,Wed,NULL,1
Power City,Scenario,4,2,2,0,-7.2,0.6851,0,996.5,-2.2,16.093,2.6,ELECTRIC_CAR,22597.669011,4,Wed,NULL,1
Power City,Scenario,4,2,3,0,-7.8,0.654,0,997,-2.2,16,2.6,ELECTRIC_CAR,22597.669011,4,Wed,NULL,1
Power City,Scenario,4,2,4,0,-8.3,0.6577,0,997.2,-2.8,16.093,0,ELECTRIC_CAR,22597.669011,4,Wed,NULL,1
Power City,Scenario,4,2,5,0,-7.8,0.7709,0,997.8,-4.4,16.093,2.1,ELECTRIC_CAR,22597.669011,4,Wed,NULL,1
Power City,Scenario,4,2,6,0,-6.7,0.8393,0,998.1,-4.4,16.093,0,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,4,2,7,0,-7.8,0.8066,0,998.8,-5,16.093,0,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,4,2,8,0.25,-7.2,0.8845,0,999.5,-5.6,16.093,0,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,4,2,9,0.25,-6.7,0.8782,0,1000.3,-5,14,0,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,4,2,10,0.25,-6.1,0.7456,0,1001.1,-2.2,16.093,0,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,4,2,11,0,-8.9,0.5336,0,1001.1,-0.6,16.093,1.5,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,4,2,12,0,-10.6,0.4124,0,1001.4,1.1,16.093,1.5,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,4,2,13,0.25,-10,0.3998,0,1001.1,2.2,16.093,1.5,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,4,2,14,0.25,-11.7,0.3095,0,1000.8,3.9,16.093,1.5,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,4,2,15,0.25,-11.7,0.2865,0,1000.3,5,16,0,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,4,2,16,0.25,-9.4,0.3188,0,999.5,6.1,16.093,3.1,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,4,2,17,0.25,-10.6,0.2781,0,998.8,6.7,16.093,2.6,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,4,2,18,0,-10.6,0.2688,0,998.1,7.2,16.093,4.6,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,4,2,19,0,-10.6,0.2688,0,997.5,7.2,16.093,3.1,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,4,2,20,0.25,-10.6,0.2688,0,996.8,7.2,16.093,3.1,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,4,2,21,0.25,-11.7,0.2655,0,997,6.1,16,3.1,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,4,2,22,0.25,-11.1,0.3006,0,996.8,5,16.093,2.6,ELECTRIC_CAR,0,4,Wed,NULL,1
Power City,Scenario,4,2,23,0.25,-8.3,0.4051,0,996.8,3.9,16.093,4.6,ELECTRIC_CAR,22597.669011,4,Wed,NULL,1
Power City,Scenario,4,2,24,0,-7.2,0.4603,0,996.8,3.3,16.093,5.7,ELECTRIC_CAR,22597.669011,4,Wed,NULL,1
Power City,Scenario,4,3,1,0.5,-7.8,0.475,0,996.8,2.2,16.093,3.1,ELECTRIC_CAR,22597.669011,5,Thu,NULL,1
Power City,Scenario,4,3,2,0.5,-8.3,0.4944,0,997.2,1.1,16.093,2.6,ELECTRIC_CAR,22597.669011,5,Thu,NULL,1
Power City,Scenario,4,3,3,0.5,-9.4,0.4911,0,997,0,16,3.1,ELECTRIC_CAR,22597.669011,5,Thu,NULL,1
Power City,Scenario,4,3,4,0.9,-10.6,0.4665,0,995.8,-0.6,16.093,3.1,ELECTRIC_CAR,22597.669011,5,Thu,NULL,1
Power City,Scenario,4,3,5,0.5,-10,0.5075,0,995.5,-1.1,16.093,2.6,ELECTRIC_CAR,22597.669011,5,Thu,NULL,1
Power City,Scenario,4,3,6,0.5,-10,0.5304,0,994.8,-1.7,16.093,2.6,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,4,3,7,0.9,-9.4,0.5771,0,994.5,-2.2,16.093,0,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,4,3,8,0.9,-8.3,0.629,0,994.2,-2.2,16.093,1.5,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,4,3,9,0.75,-6.7,0.6862,0,994.1,-1.7,16,1.5,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,4,3,10,0.5,-5.6,0.6088,0,993.5,1.1,16.093,2.1,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,4,3,11,0.5,-5,0.5447,0,993.2,3.3,16.093,3.1,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,4,3,12,0.5,-5,0.4479,0,992.5,6.1,16.093,3.1,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,4,3,13,0.9,-4.4,0.4031,0,991.9,8.3,16.093,3.1,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,4,3,14,0.9,-7.2,0.2903,0,990.9,10,16.093,0,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,4,3,15,0.75,-6.7,0.2804,0,989.4,11.1,16,4.1,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,4,3,16,0.9,-7.8,0.2475,0,987.9,11.7,16.093,3.1,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,4,3,17,0.9,-10,0.2083,0,987.3,11.7,16.093,2.1,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,4,3,18,1,-11.1,0.1909,0,986.3,11.7,16.093,3.1,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,4,3,19,1,-11.1,0.1986,0,984.9,11.1,16.093,4.1,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,4,3,20,1,-7.8,0.2663,0,984.3,10.6,16.093,3.1,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,4,3,21,1,-8.3,0.2666,0,983.8,10,16,3.1,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,4,3,22,1,-6.7,0.3141,0,984.6,9.4,16.093,3.1,ELECTRIC_CAR,0,5,Thu,NULL,1
Power City,Scenario,4,3,23,1,-2.2,0.4752,0,983.9,8.3,16.093,3.1,ELECTRIC_CAR,22597.669011,5,Thu,NULL,1
Power City,Scenario,4,3,24,1,1.1,0.6744,0,983.6,6.7,16.093,3.6,ELECTRIC_CAR,22597.669011,5,Thu,NULL,1
Power City,Scenario,4,4,1,1,2.2,0.7873,0.8,982.6,5.6,8.047,3.1,ELECTRIC_CAR,22597.669011,6,Fri,NULL,1
Power City,Scenario,4,4,2,1,2.2,0.856,0.5,982.3,4.4,16.093,3.1,ELECTRIC_CAR,22597.669011,6,Fri,NULL,1
Power City,Scenario,4,4,3,1,2.2,0.8866,1.5,981.2,3.9,9,3.6,ELECTRIC_CAR,22597.669011,6,Fri,NULL,1
Power City,Scenario,4,4,4,1,2.2,0.8866,1.5,980.6,3.9,8.047,4.6,ELECTRIC_CAR,22597.669011,6,Fri,NULL,1
Power City,Scenario,4,4,5,1,2.2,0.9249,0.3,979.7,3.3,8.047,5.1,ELECTRIC_CAR,22597.669011,6,Fri,NULL,1
Power City,Scenario,4,4,6,1,1.7,0.8924,0,978.3,3.3,6.437,6.7,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,4,4,7,1,1.7,0.9246,0,978.7,2.8,8.047,5.7,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,4,4,8,1,1.7,0.9246,0,978.3,2.8,6.437,5.1,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,4,4,9,1,1.7,0.9246,0,979.2,2.8,6,4.1,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,4,4,10,1,2.2,0.9249,0,978.7,3.3,6.437,4.1,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,4,4,11,1,2.2,0.8866,0,978.3,3.9,4.828,5.1,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,4,4,12,1,2.8,0.8933,0,977.7,4.4,11.265,5.7,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,4,4,13,1,2.8,0.8566,0,978.3,5,12.875,4.1,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,4,4,14,1,3.3,0.8223,0,978.3,6.1,14.484,3.6,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,4,4,15,1,2.8,0.7937,0,979.2,6.1,16,3.6,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,4,4,16,1,2.2,0.7051,0,977.7,7.2,16.093,5.1,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,4,4,17,1,2.2,0.6768,0,978,7.8,16.093,3.6,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,4,4,18,1,1.7,0.6531,0,978,7.8,16.093,3.1,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,4,4,19,1,1.7,0.6312,0,978,8.3,16.093,2.6,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,4,4,20,1,1.1,0.6255,0,978.7,7.8,16.093,0,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,4,4,21,0.75,0,0.6018,0,979.2,7.2,16,0,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,4,4,22,0.5,0.6,0.7018,0,980,5.6,16.093,0,ELECTRIC_CAR,0,6,Fri,NULL,1
Power City,Scenario,4,4,23,0.5,0.6,0.7903,0,980.3,3.9,16.093,0,ELECTRIC_CAR,22597.669011,6,Fri,NULL,1
Power City,Scenario,4,4,24,0,0.6,0.7903,0,981,3.9,14.484,2.1,ELECTRIC_CAR,22597.669011,6,Fri,NULL,1
Power City,Scenario,4,5,1,0,0.6,0.8245,0,981,3.3,14.484,2.1,ELECTRIC_CAR,22597.669011,7,Sat,NULL,0
Power City,Scenario,4,5,2,0,-1.1,0.7285,0,981,3.3,16.093,2.1,ELECTRIC_CAR,22597.669011,7,Sat,NULL,0
Power City,Scenario,4,5,3,0,-2.2,0.696,0,981.8,2.8,16,2.1,ELECTRIC_CAR,22597.669011,7,Sat,NULL,0
Power City,Scenario,4,5,4,0,-2.8,0.72,0,981.6,1.7,16.093,0,ELECTRIC_CAR,22597.669011,7,Sat,NULL,0
Power City,Scenario,4,5,5,0,-3.3,0.7242,0,982.3,1.1,16.093,1.5,ELECTRIC_CAR,22597.669011,7,Sat,NULL,0
Power City,Scenario,4,5,6,0,-3.3,0.7242,0,982.3,1.1,16.093,1.5,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,4,5,7,0,-3.3,0.7242,0,983,1.1,16.093,1.5,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,4,5,8,0,-2.8,0.72,0,983.3,1.7,16.093,0,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,4,5,9,0,-2.2,0.7263,0,983.8,2.2,16,2.1,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,4,5,10,0,-0.6,0.6994,0,984.3,4.4,16.093,2.6,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,4,5,11,0,0.6,0.6286,0,984.6,7.2,16.093,3.1,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,4,5,12,0.25,2.2,0.5605,0,984.9,10.6,16.093,2.6,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,4,5,13,0.25,1.7,0.4677,0,985.6,12.8,16.093,4.1,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,4,5,14,0.25,2.2,0.4369,0,985.6,14.4,16.093,6.2,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,4,5,15,0.25,1.7,0.4055,0,985.2,15,16,5.7,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,4,5,16,0.5,1.1,0.3738,0,984.6,15.6,16.093,3.6,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,4,5,17,0.5,1.1,0.3485,0,984.6,16.7,16.093,4.6,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,4,5,18,0.9,0,0.3218,0,984.3,16.7,16.093,2.6,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,4,5,19,0.5,-0.6,0.32,0,984.3,16.1,16.093,4.1,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,4,5,20,0.25,-0.6,0.3304,0,984.3,15.6,16.093,2.1,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,4,5,21,0.25,0.6,0.4023,0,984.5,13.9,16,3.6,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,4,5,22,0.25,0,0.4137,0,984.9,12.8,16.093,2.1,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,4,5,23,0.25,0.6,0.4997,0,985.6,10.6,16.093,4.1,ELECTRIC_CAR,22597.669011,7,Sat,NULL,0
Power City,Scenario,4,5,24,0,1.1,0.5613,0,986.3,9.4,16.093,3.1,ELECTRIC_CAR,22597.669011,7,Sat,NULL,0
Power City,Scenario,4,6,1,0,1.7,0.6061,0,986.6,8.9,16.093,3.1,ELECTRIC_CAR,22597.669011,1,Sun,NULL,0
Power City,Scenario,4,6,2,0,1.1,0.6046,0,986.3,8.3,16.093,3.1,ELECTRIC_CAR,22597.669011,1,Sun,NULL,0
Power City,Scenario,4,6,3,0,1.1,0.6517,0,986.5,7.2,16,3.1,ELECTRIC_CAR,22597.669011,1,Sun,NULL,0
Power City,Scenario,4,6,4,0,1.1,0.6744,0,986.3,6.7,16.093,2.1,ELECTRIC_CAR,22597.669011,1,Sun,NULL,0
Power City,Scenario,4,6,5,0,0.6,0.7903,0,985.9,3.9,12.875,0,ELECTRIC_CAR,22597.669011,1,Sun,NULL,0
Power City,Scenario,4,6,6,0,0.6,0.7018,0,986.3,5.6,16.093,2.6,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,4,6,7,0,-1.1,0.6201,0,986.6,5.6,16.093,2.1,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,4,6,8,0,-1.7,0.6682,0,986.9,3.9,16.093,1.5,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,4,6,9,0.25,-2.8,0.5703,0,987.8,5,16,3.1,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,4,6,10,0.9,-2.2,0.5122,0,987.6,7.2,16.093,4.1,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,4,6,11,0.9,-1.7,0.4578,0,987.9,9.4,16.093,4.1,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,4,6,12,1,-0.6,0.4257,0,987.6,11.7,16.093,3.6,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,4,6,13,0.9,-1.1,0.3696,0,987.3,13.3,16.093,4.1,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,4,6,14,0.9,-1.1,0.3441,0,986.9,14.4,16.093,4.6,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,4,6,15,0.75,-0.6,0.32,0,986.5,16.1,16,3.6,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,4,6,16,1,-0.6,0.3304,0,985.6,15.6,16.093,6.7,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,4,6,17,0.9,-1.1,0.3186,0,984.9,15.6,16.093,4.6,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,4,6,18,0.9,-1.7,0.2753,0,983.9,17.2,16.093,5.7,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,4,6,19,0.5,-1.1,0.297,0,983.3,16.7,16.093,6.2,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,4,6,20,0.5,-1.1,0.3311,0,983.3,15,16.093,5.7,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,4,6,21,0.5,-0.6,0.3687,0,983.2,13.9,16,6.7,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,4,6,22,0.5,0,0.4303,0,983.3,12.2,16.093,5.1,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,4,6,23,0.5,-0.6,0.4579,0,983.6,10.6,16.093,4.1,ELECTRIC_CAR,22597.669011,1,Sun,NULL,0
Power City,Scenario,4,6,24,0.5,0,0.498,0,983.3,10,16.093,4.1,ELECTRIC_CAR,22597.669011,1,Sun,NULL,0
Power City,Scenario,4,7,1,0.25,1.7,0.6312,0,982.6,8.3,16.093,3.6,ELECTRIC_CAR,22597.669011,2,Mon,NULL,1
Power City,Scenario,4,7,2,0.25,1.7,0.6312,0,982.3,8.3,16.093,3.1,ELECTRIC_CAR,22597.669011,2,Mon,NULL,1
Power City,Scenario,4,7,3,0.5,1.7,0.6312,0,981.8,8.3,16,4.1,ELECTRIC_CAR,22597.669011,2,Mon,NULL,1
Power City,Scenario,4,7,4,0.25,1.7,0.6531,0,981.3,7.8,16.093,4.6,ELECTRIC_CAR,22597.669011,2,Mon,NULL,1
Power City,Scenario,4,7,5,0.5,2.2,0.6768,0,981.6,7.8,16.093,4.1,ELECTRIC_CAR,22597.669011,2,Mon,NULL,1
Power City,Scenario,4,7,6,0.9,2.8,0.7359,0,981.3,7.2,16.093,3.6,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,4,7,7,0.5,3.3,0.7318,0,981.3,7.8,16.093,4.1,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,4,7,8,0.5,3.3,0.789,0,980.6,6.7,16.093,4.1,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,4,7,9,0.25,3.9,0.7954,0,981.2,7.2,12,5.1,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,4,7,10,0.25,5,0.7107,0,981,10,14.484,5.1,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,4,7,11,0.5,5.6,0.6404,0,980.3,12.2,16.093,4.1,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,4,7,12,0.9,7.2,0.5961,0,980.3,15,16.093,7.2,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,4,7,13,0.25,7.8,0.5397,0,980.6,17.2,16.093,7.7,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,4,7,14,0.25,7.2,0.4834,0,980,18.3,16.093,8.2,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,4,7,15,0.25,3.3,0.3441,0,979.9,19.4,16,8.2,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,4,7,16,0.25,2.2,0.3183,0,979.7,19.4,16.093,10.8,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,4,7,17,0.5,1.7,0.3071,0,979.3,19.4,16.093,10.8,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,4,7,18,0.5,2.8,0.4088,0,980.6,16.1,16.093,8.8,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,4,7,19,0.9,0,0.4303,0,982,12.2,16.093,7.2,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,4,7,20,0.9,-0.6,0.4767,0,983,10,16.093,8.8,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,4,7,21,0.75,-0.6,0.5345,0,984.2,8.3,16,5.7,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,4,7,22,0.5,-0.6,0.5962,0,984.6,6.7,16.093,4.6,ELECTRIC_CAR,0,2,Mon,NULL,1
Power City,Scenario,4,7,23,0.25,-0.6,0.6214,0,985.3,6.1,16.093,4.1,ELECTRIC_CAR,22597.669011,2,Mon,NULL,1
Power City,Scenario,4,7,24,0,-0.6,0.6994,0,985.9,4.4,16.093,3.1,ELECTRIC_CAR,22597.669011,2,Mon,NULL,1
Power City,Scenario,4,8,1,0.5,-1.1,0.6742,0,985.9,4.4,16.093,1.5,ELECTRIC_CAR,22597.669011,3,Tue,NULL,1
Power City,Scenario,4,8,2,0.25,-0.6,0.7243,0,986.3,3.9,16.093,0,ELECTRIC_CAR,22597.669011,3,Tue,NULL,1
Power City,Scenario,4,8,3,0.5,-0.6,0.7556,0,988.1,3.3,16,2.6,ELECTRIC_CAR,22597.669011,3,Tue,NULL,1
Power City,Scenario,4,8,4,1,-1.1,0.6983,0,987.9,3.9,16.093,1.5,ELECTRIC_CAR,22597.669011,3,Tue,NULL,1
Power City,Scenario,4,8,5,1,-0.6,0.7243,0,988.2,3.9,16.093,2.1,ELECTRIC_CAR,22597.669011,3,Tue,NULL,1
Power City,Scenario,4,8,6,1,0,0.7306,0,988.6,4.4,16.093,3.1,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,4,8,7,1,0,0.7306,0,987.6,4.4,16.093,0,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,4,8,8,1,0,0.7306,0,988.2,4.4,16.093,0,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,4,8,9,1,0.6,0.7631,0,989.4,4.4,16,1.5,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,4,8,10,1,1.1,0.7911,0,990.2,4.4,16.093,1.5,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,4,8,11,1,1.1,0.7586,0,988.6,5,14.484,2.6,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,4,8,12,1,2.2,0.7051,0,988.9,7.2,14.484,2.6,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,4,8,13,1,2.2,0.6074,0,988.6,9.4,16.093,4.1,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,4,8,14,1,2.2,0.5211,0,987.6,11.7,16.093,4.6,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,4,8,15,1,1.7,0.4865,0,987.8,12.2,16,3.1,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,4,8,16,1,2.2,0.4369,0,986.9,14.4,16.093,4.1,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,4,8,17,1,2.8,0.3935,0,985.6,16.7,16.093,3.6,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,4,8,18,1,1.7,0.3525,0,984.9,17.2,16.093,4.6,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,4,8,19,1,2.2,0.3653,0,983.9,17.2,16.093,6.7,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,4,8,20,1,1.7,0.378,0,983.3,16.1,16.093,5.1,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,4,8,21,1,1.1,0.362,0,982.5,16.1,16,4.6,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,4,8,22,1,0,0.3587,0,981.3,15,16.093,4.6,ELECTRIC_CAR,0,3,Tue,NULL,1
Power City,Scenario,4,8,23,1,1.1,0.4037,0,980.3,14.4,16.093,6.7,ELECTRIC_CAR,22597.669011,3,Tue,NULL,1
Power City,Scenario,4,8,24,1,3.3,0.4724,0,979,14.4,16.093,8.8,ELECTRIC_CAR,22597.669011,3,Tue,NULL,1
