Year,Month,Day,Hour,Cloud_Cover_Fraction,Dew_Point,Humidity_Fraction,Precipitable_Water,Temperature,Visibility,Day_of_week,Weekdays,HolidayName,School_Day,Solar_Elevation,FOOD_SERVICE,GROCERY,HEALTH_CARE,K12_SCHOOLS,LODGING,OFFICE,RESIDENTIAL,STAND_ALONE_RETAIL
Consumption,1,19,12,1,0,1,11,0,2.4,5,Thu,Regular,1,22.09247217,10361.60745,3101.915316,4794.639569,5613.138331,1184.838676,29046.13901,48553.23235,2272.157283
Consumption,1,19,13,1,0,0.96,11,0.6,4,5,Thu,Regular,1,25.90146111,10002.48955,2876.318495,4657.935135,5583.196538,1175.728416,29446.68225,47653.36626,2269.952874
Consumption,1,19,14,1,-0.6,0.89,10,1.1,8,5,Thu,Regular,1,26.85316393,9926.969804,2846.0363,4852.838799,5446.226838,1168.496802,28057.05557,46811.55332,2267.969391
Consumption,1,19,15,1,-1.1,0.85,10,1.1,9.7,5,Thu,Regular,1,24.81771139,7991.46339,2795.576631,4895.272502,5444.040822,1160.178746,27030.19414,46371.9136,2267.11805
Consumption,1,19,16,1,-2.2,0.79,9,1.1,11.3,5,Thu,Regular,1,20.06496594,7984.098531,2747.755417,4926.411615,5377.452873,1146.639664,26982.39243,49729.97051,2267.00122
Consumption,1,19,17,1,-2.2,0.79,9,1.1,8,5,Thu,Regular,1,13.11973253,7951.950349,2738.967008,4968.052843,5373.643784,1217.512461,27663.37714,68240.12603,2268.59203
Consumption,1,19,18,1,-2.2,0.82,9,0.6,16.1,5,Thu,Regular,1,4.551075062,10622.18865,2852.84395,4993.066753,4144.728724,1539.705101,28612.72365,91179.86168,2485.408215
Consumption,1,19,19,1,-2.2,0.82,9,0.6,11.3,5,Thu,Regular,1,-5.150426236,10867.61044,2876.57207,3918.332056,4241.045663,1723.220682,24272.05221,100600.3324,2101.365916
Consumption,1,19,20,1,-1.1,0.89,10,0.6,16.1,5,Thu,Regular,1,-15.59549344,10923.53578,2685.731188,3871.746278,4248.384309,1781.916825,24215.25574,98184.44297,2103.265324
Consumption,1,19,21,1,-0.6,0.92,10,0.6,16.1,5,Thu,Regular,1,-26.46603639,8983.796781,2391.140602,3316.319045,4248.20475,1974.791184,23196.47009,97116.27876,1908.653799
Consumption,1,19,22,1,0,0.92,10,1.1,16.1,5,Thu,Regular,1,-37.45857762,8959.500236,1711.623667,3170.604193,1820.213053,1858.962264,23552.73953,83421.92131,805.7605557
Consumption,1,19,23,1,0,0.96,10,0.6,8,5,Thu,Regular,1,-48.18708393,8919.1997,1014.627758,2896.487031,1816.653407,1321.69994,7760.028616,66268.82156,489.4339564
Consumption,1,19,24,1,1.1,0.96,11,1.7,3.2,5,Thu,Regular,1,-57.96555689,9383.364121,1440.872275,2919.204508,1842.648772,887.4223567,7260.226037,51685.34515,489.4339564
Consumption,1,20,1,1,1.7,0.96,11,2.2,3.2,6,Fri,Regular,1,-65.28680448,5332.517172,1076.423252,2913.33397,1818.017816,790.7431301,7260.226037,42563.46135,489.4339564
Consumption,1,20,2,1,2.8,0.96,12,3.3,3.2,6,Fri,Regular,1,-67.40263998,3688.526435,997.0724864,2948.67864,1818.256582,767.767706,7260.226037,41081.18078,489.4339564
Consumption,1,20,3,1,5,0.96,14,5.6,4.8,6,Fri,Regular,1,-63.0188839,3706.15815,1003.364022,3013.219511,1818.755466,726.0309619,7260.226037,40147.13935,489.4339564
Consumption,1,20,4,1,6.1,0.96,15,6.7,4.8,6,Fri,Regular,1,-54.52503755,3718.928272,1016.63584,3102.316415,1819.225233,720.3660656,7260.226037,39567.66824,489.4339564
Consumption,1,20,5,1,6.1,0.89,15,7.8,6.4,6,Fri,Regular,1,-44.27367217,3982.381764,1298.876032,3565.70438,1854.419627,748.2825262,7260.226037,44562.14682,489.4339564
Consumption,1,20,6,1,5.6,0.83,14,8.3,11.3,6,Fri,Regular,1,-33.38196176,5543.94671,1308.008733,3659.211596,1849.122378,898.788184,7760.028616,55657.62533,489.4339564
Consumption,1,20,7,1,4.4,0.86,14,6.7,11.3,6,Fri,Regular,1,-22.384905,11032.02787,1962.259034,4545.609781,2116.799519,1562.496534,26416.60962,68804.89725,1025.121142
Consumption,1,20,8,1,2.8,0.83,12,5.6,11.3,6,Fri,Regular,1,-11.6213779,10920.57873,2012.458972,4987.951331,4223.196719,1993.241787,26672.18876,76199.98853,1328.148
Consumption,1,20,9,1,2.8,0.86,12,5,11.3,6,Fri,Regular,1,-1.391285016,8001.415693,2630.073336,5044.728662,5425.887597,1553.474918,31122.94624,61372.80599,1587.511227
Consumption,1,20,10,1,2.2,0.89,12,3.9,11.3,6,Fri,Regular,1,7.966871622,8000.87415,2932.759319,5116.980074,5428.578564,1485.407146,28547.69339,54484.50912,2271.62562
Consumption,1,20,11,1,1.7,0.89,12,3.3,11.3,6,Fri,Regular,1,16.02802509,9930.090759,2800.573886,5101.49045,5562.307215,1099.14491,27637.28384,47239.1057,2269.999236
Consumption,1,20,12,1,0.6,0.89,11,2.2,11.3,6,Fri,Regular,1,22.26415014,10367.45711,3149.089362,5065.337665,5589.913278,1104.435958,27565.80276,47712.87836,2268.258355
Consumption,1,20,13,1,0.6,0.89,11,2.2,11.3,6,Fri,Regular,1,26.0982159,10009.17867,2904.112079,4869.606868,5567.492117,1104.936906,27907.34959,46889.02254,2265.813386
Consumption,1,20,14,1,0,0.89,10,1.7,11.3,6,Fri,Regular,1,27.0683852,9931.525357,2863.471372,4972.346538,5438.503109,1112.810813,26787.94365,46240.99715,2264.90499
Consumption,1,20,15,1,0,0.89,10,1.7,11.3,6,Fri,Regular,1,25.04148574,7994.454983,2809.532281,4954.27058,5439.637004,1114.046514,25865.06243,45904.37546,2264.622052
Consumption,1,20,16,1,-0.6,0.85,10,1.7,11.3,6,Fri,Regular,1,20.28803132,7987.782509,2765.626308,4961.216255,5373.136165,1106.824584,25933.92858,49301.54445,2264.574815
Consumption,1,20,17,1,-1.1,0.85,10,1.1,6.4,6,Fri,Regular,1,13.33623644,7954.317964,2758.269821,4974.007947,5371.871483,1184.660178,26761.56136,67885.86955,2266.562671
Consumption,1,20,18,1,-1.7,0.82,10,1.1,12.9,6,Fri,Regular,1,4.758753042,10624.47721,2869.304248,5014.622885,4141.759925,1526.451689,27675.38082,90859.20376,2483.71739
Consumption,1,20,19,1,-2.2,0.82,9,0.6,16.1,6,Fri,Regular,1,-4.951301011,10869.1833,2886.110297,3937.263432,4238.600499,1720.468916,23432.69075,100343.9197,2100.216183
Consumption,1,20,20,1,-2.2,0.85,9,0,16.1,6,Fri,Regular,1,-15.40304888,10866.89009,2607.271986,3868.037599,4245.544843,1780.825356,23453.60619,98009.57103,2102.968778
Consumption,1,20,21,1,-2.2,0.85,9,0,8,6,Fri,Regular,1,-26.27720793,8928.543602,2305.597387,3309.108375,4249.349563,1973.84823,22284.77058,97009.33341,1908.926143
Consumption,1,20,22,1,-2.8,0.82,9,0,9.7,6,Fri,Regular,1,-37.26899654,8914.329109,1633.847,3158.533925,1814.806613,1857.840253,22886.38042,83396.41491,805.7605557
Consumption,1,20,23,1,-3.3,0.82,9,-0.6,6.4,6,Fri,Regular,1,-47.99061748,8913.330976,985.6253187,2886.553812,1816.392075,1319.446142,7760.028616,66337.70665,489.4339564
Consumption,1,20,24,0.6,-5,0.75,8,-1.1,16.1,6,Fri,Regular,1,-57.75465777,9376.511875,1408.744856,2881.269353,1842.398359,887.3559672,7260.226037,51996.65554,489.4339564
Consumption,1,21,1,0.8,-5.6,0.75,8,-1.7,16.1,7,Sat,Regular,0,-65.060825,5318.312452,998.1162699,2808.224596,1817.317777,832.1297697,6260.61988,43153.54387,466.3327587
Consumption,1,21,2,0.9,-6.7,0.72,7,-2.2,16.1,7,Sat,Regular,0,-67.19407402,3670.146411,909.4560143,2784.310441,1817.216835,857.8826588,6260.61988,41965.95678,469.6863182
Consumption,1,21,3,0.9,-6.1,0.75,7,-2.2,16.1,7,Sat,Regular,0,-62.8649401,3679.83728,1056.814647,2765.623015,1817.020533,784.289195,6260.61988,41403.55214,472.5949137
Consumption,1,21,4,0.9,-6.1,0.75,7,-2.2,16.1,7,Sat,Regular,0,-54.41453466,3685.119083,1056.584021,2755.86115,1816.848738,798.682123,6260.61988,41134.67891,475.5771839
Consumption,1,21,5,1,-7.8,0.69,7,-2.8,11.3,7,Sat,Regular,0,-44.18509996,3743.521083,1085.294007,2781.041973,1823.717861,847.1445987,6260.61988,46446.84659,476.738581
Consumption,1,21,6,1,-7.2,0.75,7,-3.3,6.4,7,Sat,Regular,0,-33.30075906,5300.154192,1130.846382,2746.956441,1867.320008,950.6530054,7640.71682,57818.70521,481.5302552
Consumption,1,21,7,1,-6.7,0.78,7,-3.3,11.3,7,Sat,Regular,0,-22.30161434,10902.32313,1490.425856,2999.648859,1878.720824,1361.199833,33096.32825,70921.55511,1021.864195
Consumption,1,21,8,1,-7.2,0.78,7,-3.9,4.8,7,Sat,Regular,0,-11.52905802,10884.94366,1598.44951,3459.333551,1854.415744,1670.324635,29169.2387,77775.80387,1151.061334
Consumption,1,21,9,1,-9.4,0.66,6,-3.9,11.3,7,Sat,Regular,0,-1.284116132,7969.75932,2189.626183,3446.056276,1572.987256,2022.042913,27694.16731,59171.51133,1214.253621
Consumption,1,21,10,1,-7.8,0.75,7,-3.9,11.3,7,Sat,Regular,0,8.094110805,7972.586815,2393.360302,3868.673105,1573.349772,1723.286047,26411.43976,52146.69967,1794.167981
Consumption,1,21,11,1,-7.2,0.78,7,-3.9,11.3,7,Sat,Regular,0,16.17968852,9906.945802,2691.933249,3877.089914,1572.929991,1266.381002,25261.88863,44730.58066,2281.95767
Consumption,1,21,12,1,-7.2,0.75,7,-3.3,11.3,7,Sat,Regular,0,22.44251062,10354.97706,3061.053001,3901.036989,1594.785053,1218.412025,24469.9299,44926.87899,2275.900696
Consumption,1,21,13,1,-7.8,0.72,7,-3.3,11.3,7,Sat,Regular,0,26.30152115,9993.003128,2817.842104,3795.080209,1539.000521,1211.319429,23286.96366,44370.92941,2271.836633
Consumption,1,21,14,1,-7.8,0.69,7,-2.8,11.3,7,Sat,Regular,0,27.28972999,9915.447832,2780.771482,3792.675655,1540.210849,1202.421931,22333.70626,43102.34446,2269.101921
Consumption,1,21,15,1,-7.2,0.72,7,-2.8,11.3,7,Sat,Regular,0,25.27065958,7980.044269,2734.625938,3803.162226,1540.622137,1192.686604,19485.91873,42615.24604,2267.400308
Consumption,1,21,16,1,-7.8,0.69,7,-2.8,16.1,7,Sat,Regular,0,20.51561415,7974.318067,2693.731872,3489.117762,1540.222739,1187.430474,20096.31434,46039.37191,2269.642137
Consumption,1,21,17,0.6,-7.8,0.69,7,-2.8,16.1,7,Sat,Regular,0,13.55639603,7942.567842,2693.660919,3530.667375,1536.998918,1256.42537,19222.07982,64253.92634,2266.483165
Consumption,1,21,18,0.4,-8.3,0.81,7,-5.6,16.1,7,Sat,Regular,0,4.969361972,10368.90564,2774.779042,3282.363838,1677.59475,1491.26758,21612.23664,89203.09458,2435.209501
Consumption,1,21,19,0.1,-8.3,0.85,7,-6.1,16.1,7,Sat,Regular,0,-4.749785484,10859.98859,2682.790505,3068.159735,1851.258651,1847.451925,6260.61988,101636.849,1916.89827
Consumption,1,21,20,0,-8.3,0.92,7,-7.2,16.1,7,Sat,Regular,0,-15.20855763,10915.39552,2135.040842,2968.054089,1858.2127,1847.712176,6260.61988,99390.44521,1530.367944
Consumption,1,21,21,0,-9.4,0.84,6,-7.2,16.1,7,Sat,Regular,0,-26.08646791,8974.359994,2012.819032,2496.747545,1879.841615,1975.811236,6260.61988,98493.43767,1532.522394
Consumption,1,21,22,0,-10,0.84,6,-7.8,16.1,7,Sat,Regular,0,-37.07739813,8948.326489,1500.319498,2477.264554,1926.29706,1932.864955,7648.690606,85052.45623,1144.379875
Consumption,1,21,23,0,-11.1,0.81,6,-8.3,16.1,7,Sat,Regular,0,-47.79171404,8907.357079,922.5279312,2416.381003,1959.779329,1488.137031,7628.689143,68179.49426,466.1340897
Consumption,1,21,24,0,-11.7,0.77,6,-8.3,16.1,7,Sat,Regular,0,-57.54045903,9371.602485,1402.989683,2413.75142,1964.521399,1091.364675,8331.987257,53892.61138,469.6894285
Consumption,1,22,1,0,-10.6,0.92,6,-9.4,16.1,1,Sun,Regular,0,-64.83007213,5316.647285,1128.347674,2256.226952,1960.430354,1007.586894,8094.141644,45150.04937,481.4416123
Consumption,1,22,2,0,-10,0.92,6,-8.9,16.1,1,Sun,Regular,0,-66.97875201,3664.011996,1037.407726,2232.448721,1957.737204,1039.679003,8934.669073,43983.34581,488.2755724
Consumption,1,22,3,0,-9.4,0.96,6,-8.9,16.1,1,Sun,Regular,0,-62.70328729,3672.078431,1107.22669,2234.858199,1981.154434,973.9338399,10212.29576,43394.58654,492.7991795
Consumption,1,22,4,0,-10.6,0.92,6,-9.4,16.1,1,Sun,Regular,0,-54.29664555,3677.284281,1109.248164,2216.872214,1968.596187,1003.625312,11626.26879,43224.59195,495.9400739
Consumption,1,22,5,0.3,-9.4,0.88,6,-7.8,16.1,1,Sun,Regular,0,-44.08963916,3735.639258,1146.621121,2298.903833,1994.225882,1045.498373,11237.73523,48400.47387,498.1342775
Consumption,1,22,6,1,-8.3,0.88,7,-6.7,16.1,1,Sun,Regular,0,-33.2130068,5297.836504,1180.309679,2371.645076,1976.940124,1131.048373,11960.22283,59465.78918,497.3579717
Consumption,1,22,7,1,-7.8,0.92,7,-6.7,16.1,1,Sun,Regular,0,-22.21194843,10901.69373,1488.796571,2672.868501,1993.842013,1521.178519,11313.4142,72437.41726,498.8219404
Consumption,1,22,8,1,-7.2,0.88,7,-5.6,16.1,1,Sun,Regular,0,-11.43041145,10883.99448,1596.880001,2740.98367,1967.214549,1794.6705,12080.69359,79067.75767,498.1638251
Consumption,1,22,9,0.1,-7.8,0.85,7,-5.6,24.1,1,Sun,Regular,0,-1.170578785,7969.778381,1859.330911,3033.30924,1697.839843,2077.904885,8202.570732,60194.62582,852.7591823
Consumption,1,22,10,1,-6.7,0.81,7,-3.9,24.1,1,Sun,Regular,0,8.227816622,7973.237885,1530.205293,3069.675952,1663.631085,1803.322086,8862.594008,53055.22622,832.9801497
Consumption,1,22,11,1,-6.7,0.78,7,-3.3,11.3,1,Sun,Regular,0,16.33792681,9907.72517,1947.288435,3169.063553,1675.903978,1344.01417,6915.131304,45416.41184,1410.239111
Consumption,1,22,12,1,-6.1,0.78,7,-2.8,11.3,1,Sun,Regular,0,22.62748657,10355.48058,2322.593779,3216.945538,1660.087211,1292.065081,6873.715417,45533.83288,1404.58725
Consumption,1,22,13,1,-6.1,0.75,7,-2.2,11.3,1,Sun,Regular,0,26.51129791,9993.875188,2410.105873,3256.093397,1633.940676,1271.484707,5556.391791,44838.84926,1787.2689
Consumption,1,22,14,1,-6.7,0.69,7,-1.7,11.3,1,Sun,Regular,0,27.51710693,9915.392971,2377.676983,3282.631247,1583.383509,1258.74053,6176.707134,43657.92081,1786.602426
Consumption,1,22,15,1,-6.7,0.69,7,-1.7,9.7,1,Sun,Regular,0,25.50512935,7980.456546,2331.317444,3311.811616,1572.725681,1248.229199,5883.335012,43252.61761,1787.286687
Consumption,1,22,16,1,-6.7,0.69,7,-1.7,11.3,1,Sun,Regular,0,20.74760236,7974.698317,2290.214351,3318.043107,1583.452907,1235.288181,7410.503002,46573.74241,1787.688107
Consumption,1,22,17,1,-7.8,0.64,7,-1.7,11.3,1,Sun,Regular,0,13.78009681,7943.110738,2290.106733,3233.815551,1580.312071,1311.386196,6865.41064,65016.64993,1788.055508
Consumption,1,22,18,1,-6.7,0.69,7,-1.7,11.3,1,Sun,Regular,0,5.182790907,10368.33952,2029.786966,3075.724697,1721.01758,1514.474762,9372.107326,89433.35621,1543.124844
Consumption,1,22,19,1,-6.7,0.69,7,-1.7,16.1,1,Sun,Regular,0,-4.545982932,10859.40003,2188.155976,2989.623929,1887.961345,1849.809917,10059.26487,101493.7688,1315.27009
Consumption,1,22,20,1,-7.2,0.66,7,-1.7,16.1,1,Sun,Regular,0,-15.01211295,10915.52285,1948.419696,2968.158156,1919.523784,1834.36593,11190.59949,99043.03398,466.1340897
Consumption,1,22,21,1,-7.8,0.66,7,-2.2,12.9,1,Sun,Regular,0,-25.89389862,8974.956977,1843.269389,2832.224767,1916.657625,1965.578407,10397.3318,98017.03549,466.1340897
Consumption,1,22,22,1,-7.2,0.72,7,-2.8,9.7,1,Sun,Regular,0,-36.8838542,8949.49346,1671.827112,2787.340558,1927.467109,1917.357559,12601.7886,84465.19833,469.4013391
Consumption,1,22,23,1,-7.2,0.69,7,-2.2,11.3,1,Sun,Regular,0,-47.59043834,8909.39824,925.3434468,2758.925248,1950.706721,1437.804475,11480.17572,67340.05637,474.6995997
Consumption,1,22,24,1,-7.2,0.69,7,-2.2,11.3,1,Sun,Regular,0,-57.32302946,9373.728694,1354.746151,2778.994028,1954.204977,1013.06873,12870.63938,52845.78026,476.5624615
Consumption,1,23,1,1,-9.4,0.58,6,-2.2,11.3,2,Mon,Regular,1,-64.59464364,5317.413204,1056.343082,2800.47824,1950.752339,880.5047194,12260.84675,43857.35761,504.1583992
Consumption,1,23,2,1,-7.8,0.66,7,-2.2,11.3,2,Mon,Regular,1,-66.75679563,3667.016941,1081.738124,2798.157287,1929.950853,866.8153526,13586.28316,42531.28783,505.5125362
Consumption,1,23,3,1,-7.2,0.72,7,-2.8,9.7,2,Mon,Regular,1,-62.53398839,3676.530553,1033.049106,2753.138601,1955.363864,846.9050192,12661.272,41949.47559,507.8860668
Consumption,1,23,4,1,-5.6,0.81,8,-2.8,6.4,2,Mon,Regular,1,-54.17138073,3682.201798,1085.780854,2709.639125,1931.157542,860.1741675,14229.73788,41686.32794,509.3060057
Consumption,1,23,5,1,-4.4,0.89,8,-2.8,11.3,2,Mon,Regular,1,-43.98728482,3741.301311,1164.408747,3027.327684,1964.719885,902.0090526,12974.77258,46888.53056,511.2529423
Consumption,1,23,6,1,-5,0.85,8,-2.8,11.3,2,Mon,Regular,1,-33.11870198,5301.120299,1133.577013,3031.636826,1937.736457,1059.260089,14816.41113,58108.0633,511.1193947
Consumption,1,23,7,1,-5,0.85,8,-2.8,11.3,2,Mon,Regular,1,-22.11591311,10903.89174,1659.939644,3942.939157,2175.457247,1606.365285,50860.91221,71153.23328,1048.744769
Consumption,1,23,8,1,-5.6,0.81,8,-2.8,11.3,2,Mon,Regular,1,-11.32545589,10886.5767,1770.430742,4443.847166,4271.735782,1974.975827,44715.57123,78475.3934,1347.640498
Consumption,1,23,9,1,-4.4,0.89,8,-2.8,4.8,2,Mon,Regular,1,-1.050703902,7972.082331,2520.516568,4532.389752,5460.730152,1623.477575,44556.23951,63574.32968,1604.791248
Consumption,1,23,10,1,-4.4,0.89,8,-2.8,2.4,2,Mon,Regular,1,8.367944509,7976.081248,2812.562709,4653.539689,5459.629258,1572.871454,40091.6234,56562.33483,2286.672268
Consumption,1,23,11,1,-6.7,0.72,7,-2.2,11.3,2,Mon,Regular,1,16.50268225,9908.790645,2694.789641,4740.271619,5589.986315,1235.707469,37415.86925,49050.42475,2281.559943
Consumption,1,23,12,0.8,-7.2,0.72,7,-2.8,16.1,2,Mon,Regular,1,22.81900818,10355.72121,3061.752277,4765.587015,5613.98954,1224.33084,34844.6523,49066.83808,2271.240334
Consumption,1,23,13,1,-8.3,0.69,7,-3.3,11.3,2,Mon,Regular,1,26.72746491,9992.765496,2818.870876,4579.00034,5588.948509,1234.739653,36125.96489,48538.38825,2274.144945
Consumption,1,23,14,1,-10,0.63,6,-3.9,16.1,2,Mon,Regular,1,27.75042275,9914.660046,2780.417795,4699.462255,5458.167546,1241.052056,34289.50121,47951.71563,2276.260322
Consumption,1,23,15,1,-11.1,0.6,6,-4.4,16.1,2,Mon,Regular,1,25.74479003,7978.328305,2733.072197,4681.378284,5457.9397,1244.774245,32896.80461,47665.87771,2277.295073
Consumption,1,23,16,1,-10.6,0.6,6,-3.9,16.1,2,Mon,Regular,1,20.98388286,7971.508569,2691.305089,4687.362253,5391.456574,1232.541164,32092.42621,50978.62197,2275.761706
Consumption,1,23,17,1,-10,0.63,6,-3.9,16.1,2,Mon,Regular,1,14.00722396,7940.547193,2691.196337,4717.270032,5388.760755,1308.383118,32696.78898,69544.71004,2278.031625
Consumption,1,23,18,1,-8.9,0.69,6,-3.9,16.1,2,Mon,Regular,1,5.398929218,10367.30569,2772.623059,4732.105904,4111.071019,1580.745175,33296.35788,90161.20042,2441.280666
Consumption,1,23,19,1,-8.3,0.72,7,-3.9,16.1,2,Mon,Regular,1,-4.339995697,10858.19145,2847.188836,3684.602678,4252.039802,1774.38697,29764.70571,101751.8949,2110.74593
Consumption,1,23,20,1,-7.2,0.75,7,-3.3,12.9,2,Mon,Regular,1,-14.81380664,10914.61896,2652.872689,3665.804813,4259.182388,1801.290828,29848.91245,99278.22384,2112.069645
Consumption,1,23,21,1,-6.1,0.85,7,-3.9,3.2,2,Mon,Regular,1,-25.69958049,8975.16597,2355.343256,3098.559661,4258.924211,1963.725087,28778.80319,98238.96745,1917.545402
Consumption,1,23,22,1,-5.6,0.88,8,-3.9,3.2,2,Mon,Regular,1,-36.68843445,8950.44515,1672.460618,2912.572869,1818.865628,1852.69651,28896.49403,84657.24701,805.7605557
Consumption,1,23,23,1,-5,0.88,8,-3.3,3.2,2,Mon,Regular,1,-47.38685288,8910.555536,954.1524653,2664.970194,1815.448902,1353.524257,7760.028616,67519.27975,489.4339564
Consumption,1,23,24,1,-5,0.85,8,-2.8,3.2,2,Mon,Regular,1,-57.10243565,9375.123623,1382.90622,2701.506812,1841.68182,992.9075505,7260.226037,52993.62746,491.3619397
Consumption,1,24,1,1,-4.4,0.89,8,-2.8,3.2,3,Tue,Regular,1,-64.35463569,5319.502645,1010.630602,2657.448963,1816.543244,910.615665,7260.226037,43989.80088,495.9006122
Consumption,1,24,2,1,-3.9,0.89,8,-2.2,3.2,3,Tue,Regular,1,-66.52832827,3669.760356,1083.246831,2671.908726,1816.559502,890.6737664,7797.751603,42604.87214,498.9155404
Consumption,1,24,3,1,-3.3,0.89,9,-1.7,3.2,3,Tue,Regular,1,-62.35711289,3679.569943,1084.471508,2699.286065,1838.529337,859.5359716,8332.741237,41867.82458,500.2214681
Consumption,1,24,4,1,-2.8,0.89,9,-1.1,3.2,3,Tue,Regular,1,-54.03875748,3685.430346,1036.741497,2729.641873,1860.514217,860.6646863,8711.971053,41439.66147,502.9702731
Consumption,1,24,5,1,-7.8,0.56,7,0,4,3,Tue,Regular,1,-43.87803777,3944.133418,1356.271003,3230.038524,1884.303912,889.2866634,8431.989571,46481.70053,502.9151629
Consumption,1,24,6,1,-1.7,0.85,10,0.6,8,3,Tue,Regular,1,-33.01784661,5501.680096,1359.570234,3260.533733,1878.762074,1035.343479,9285.159661,57571.80972,503.7496892
Consumption,1,24,7,1,-1.1,0.85,10,1.1,11.3,3,Tue,Regular,1,-22.01351876,10998.92645,1864.794116,4153.72236,2157.682553,1577.581757,36803.2467,70501.33147,1040.702855
Consumption,1,24,8,1,-4.4,0.64,8,1.7,11.3,3,Tue,Regular,1,-11.21421321,10895.52758,1890.42162,4741.634245,4242.745413,1964.022397,33697.5111,77660.21501,1339.928954
Consumption,1,24,9,1,-4.4,0.7,8,0.6,11.3,3,Tue,Regular,1,-0.92452629,7977.164429,2526.432817,4848.955388,5443.572269,1582.32977,36275.24188,62830.27571,1597.662298
Consumption,1,24,10,1,-4.4,0.78,8,-1.1,11.3,3,Tue,Regular,1,8.514446355,7976.702227,2814.145231,4873.359568,5456.68982,1542.494857,33129.91935,56026.78528,2282.058463
Consumption,1,24,11,1,-5,0.82,8,-2.2,8,3,Tue,Regular,1,16.67389397,9909.117002,2695.653341,4808.072173,5589.327283,1216.568576,31595.87654,48778.56573,2280.066913
Consumption,1,24,12,1,-5,0.82,8,-2.2,11.3,3,Tue,Regular,1,23.01700297,10356.16029,3062.371203,4776.3074,5614.068886,1217.400819,30578.17187,49022.39061,2274.710529
Consumption,1,24,13,0.3,-5.6,0.72,8,-1.1,16.1,3,Tue,Regular,1,26.94993864,9995.723321,2819.51178,4658.542259,5588.789089,1173.762988,29432.67563,47595.86447,2259.311739
Consumption,1,24,14,1,-6.1,0.69,7,-1.1,16.1,3,Tue,Regular,1,27.98958233,9917.83799,2783.024824,4835.595187,5458.10373,1178.102702,27891.60201,46885.28182,2259.371612
Consumption,1,24,15,0.7,-6.1,0.67,7,-0.6,16.1,3,Tue,Regular,1,25.98953514,7981.715242,2736.263917,4863.725711,5457.941155,1164.289122,26538.79634,46295.30958,2257.715098
Consumption,1,24,16,1,-5.6,0.78,8,-2.2,1.6,3,Tue,Regular,1,21.22434167,7975.810719,2695.22357,4804.050616,5391.567707,1171.157224,27186.01096,49988.37654,2264.765319
Consumption,1,24,17,1,-5.6,0.85,8,-3.3,6.4,3,Tue,Regular,1,14.23766239,7944.723948,2695.323035,4730.631777,5387.9292,1255.391258,28410.74207,68748.42182,2271.009396
Consumption,1,24,18,1,-7.2,0.75,7,-3.3,9.7,3,Tue,Regular,1,5.617666695,10370.9321,2776.330678,4746.897079,4109.85511,1535.895573,29321.45162,89532.96433,2436.293044
Consumption,1,24,19,1,-8.9,0.69,6,-3.9,16.1,3,Tue,Regular,1,-4.131925091,10860.27325,2848.593813,3709.795375,4250.91804,1740.149726,26186.6478,101262.4978,2107.348827
Consumption,1,24,20,1,-8.9,0.69,6,-3.9,16.1,3,Tue,Regular,1,-14.61372897,10859.53171,2573.899101,3671.179921,4251.250953,1780.641271,26203.96333,98930.0492,2109.933273
