Year,Month,Day,Hour,Electricity_KW_HR,Wind_Speed
2011,8,18,15,1812,4.4
2011,8,18,16,3364,5.6
2011,8,18,17,7376,5.5
2011,8,18,18,9452,2.4
2011,8,18,19,464,1.9
2011,8,18,20,40,1.8
2011,8,18,21,56,1.7
2011,8,18,22,36,2.6
2011,8,18,23,584,2.2
2011,8,18,24,312,NULL
2011,8,19,1,9008,5.4
2011,8,19,2,6992,5.4
2011,8,19,3,7380,5.4
2011,8,19,4,6808,4.7
2011,8,19,5,4264,6.8
2011,8,19,6,13112,5.3
2011,8,19,7,6104,5.1
2011,8,19,8,5496,5
2011,8,19,9,5208,4.5
2011,8,19,10,3924,2.9
2011,8,19,11,896,3.4
2011,8,19,12,1468,3.7
2011,8,19,13,1792,3.4
2011,8,19,14,1376,3
2011,8,19,15,804,3.2
2011,8,19,16,1184,3.6
2011,8,19,17,1876,3.3
2011,8,19,18,1192,2.7
2011,8,19,19,644,2.3
2011,8,19,20,268,2.1
2011,8,19,21,164,0.5
2011,8,19,22,0,0.4
2011,8,19,23,0,1.4
2011,8,19,24,0,NULL
2011,8,20,1,252,3
2011,8,20,2,1080,4.2
2011,8,20,3,3208,3.1
2011,8,20,4,1272,3
2011,8,20,5,1140,3
2011,8,20,6,1152,2.6
2011,8,20,7,620,2.4
2011,8,20,8,472,1.5
2011,8,20,9,8,1.3
2011,8,20,10,0,2.7
2011,8,20,11,672,3.8
2011,8,20,12,2096,3.6
2011,8,20,13,1708,3.7
2011,8,20,14,1984,3.5
2011,8,20,15,1508,3.3
2011,8,20,16,1216,3.3
2011,8,20,17,1456,4
2011,8,20,18,2452,2.8
2011,8,20,19,676,2.6
2011,8,20,20,492,2.8
2011,8,20,21,820,3.4
2011,8,20,22,1624,3.8
2011,8,20,23,2328,4.3
2011,8,20,24,3304,NULL
2011,8,21,1,7528,7.1
2011,8,21,2,14688,8.6
2011,8,21,3,24044,7
2011,8,21,4,14604,5.9
2011,8,21,5,9768,6.6
2011,8,21,6,13992,8.2
2011,8,21,7,24244,9.3
2011,8,21,8,32184,9.4
2011,8,21,9,33412,8.9
2011,8,21,10,28616,8
2011,8,21,11,20496,6.1
2011,8,21,12,9536,7.3
2011,8,21,13,16916,8.6
2011,8,21,14,24380,8.2
2011,8,21,15,22236,6.4
2011,8,21,16,10276,6.6
2011,8,21,17,11168,5.3
2011,8,21,18,6072,5.6
2011,8,21,19,7420,5.8
2011,8,21,20,8384,4.1
2011,8,21,21,2904,5.5
2011,8,21,22,7408,5.3
2011,8,21,23,6096,5.2
2011,8,21,24,5772,NULL
2011,8,22,1,7052,5.7
2011,8,22,2,7772,3.6
2011,8,22,3,2044,3.4
2011,8,22,4,1632,2.7
2011,8,22,5,972,2.6
2011,8,22,6,672,2.5
2011,8,22,7,664,2.9
2011,8,22,8,1164,2.6
2011,8,22,9,672,1.5
2011,8,22,10,36,2.1
2011,8,22,11,148,1.9
2011,8,22,12,56,2.7
2011,8,22,13,1740,2.9
2011,8,22,14,896,2.6
2011,8,22,15,556,3.3
2011,8,22,16,1308,4.8
2011,8,22,17,4756,5.6
2011,8,22,18,7076,6.8
2011,8,22,19,15960,7.6
2011,8,22,20,18060,7.3
2011,8,22,21,16424,5.4
2011,8,22,22,6532,5.7
2011,8,22,23,7756,4.3
2011,8,22,24,3908,NULL
2011,8,23,1,23888,14.2
2011,8,23,2,58048,9.7
2011,8,23,3,36568,3.7
2011,8,23,4,2352,9.8
2011,8,23,5,32852,7.6
2011,8,23,6,20016,6.8
2011,8,23,7,14308,6.8
2011,8,23,8,14436,6.6
2011,8,23,9,14044,7.6
2011,8,23,10,16156,8.2
2011,8,23,11,23052,6.8
2011,8,23,12,13040,3.9
2011,8,23,13,2520,5.4
2011,8,23,14,6264,5.5
2011,8,23,15,6928,6.8
2011,8,23,16,12652,7.5
2011,8,23,17,16580,7
2011,8,23,18,14168,6.5
2011,8,23,19,10844,6.1
2011,8,23,20,9076,3.7
2011,8,23,21,2028,5
2011,8,23,22,5148,5.6
2011,8,23,23,8200,3.5
2011,8,23,24,1672,NULL
2011,8,24,1,5148,5.4
2011,8,24,2,6632,6
2011,8,24,3,8812,5.8
2011,8,24,4,8012,5.3
2011,8,24,5,6672,5.5
2011,8,24,6,6872,5.9
2011,8,24,7,8636,7.1
2011,8,24,8,15048,7.4
2011,8,24,9,17052,7.3
2011,8,24,10,15320,6.8
2011,8,24,11,11952,7.1
2011,8,24,12,13620,7.2
2011,8,24,13,14292,7.9
2011,8,24,14,19252,7.8
2011,8,24,15,18444,7.4
2011,8,24,16,14856,7.3
2011,8,24,17,14144,7.2
2011,8,24,18,14192,7.6
2011,8,24,19,18972,5.4
2011,8,24,20,6284,4.9
2011,8,24,21,5344,4.2
2011,8,24,22,3224,3.4
2011,8,24,23,1652,2.7
2011,8,24,24,512,NULL
2011,8,25,1,12,2.7
2011,8,25,2,648,4.8
2011,8,25,3,4588,5.6
2011,8,25,4,6220,6.8
2011,8,25,5,11208,6.3
2011,8,25,6,10072,7.3
2011,8,25,7,15516,6.1
2011,8,25,8,10196,5.9
2011,8,25,9,9520,5.9
2011,8,25,10,8196,5.9
2011,8,25,11,7856,6.2
2011,8,25,12,9648,7.2
2011,8,25,13,13972,6.2
2011,8,25,14,8512,5.6
2011,8,25,15,7192,5.6
2011,8,25,16,6648,4.7
2011,8,25,17,4456,3.7
2011,8,25,18,2596,3.2
2011,8,25,19,1328,2.8
2011,8,25,20,908,1.9
2011,8,25,21,52,2.5
2011,8,25,22,544,2
2011,8,25,23,156,4.1
2011,8,25,24,3596,NULL
2011,8,26,1,7884,5.3
2011,8,26,2,6828,7.1
2011,8,26,3,14052,7.7
2011,8,26,4,16664,7.5
2011,8,26,5,17876,9.1
2011,8,26,6,32168,9.5
2011,8,26,7,37504,8.4
2011,8,26,8,21988,3.6
2011,8,26,9,2236,4.5
2011,8,26,10,4300,3.8
2011,8,26,11,2872,8
2011,8,26,12,21764,8.9
2011,8,26,13,28076,9.1
2011,8,26,14,28108,9.9
2011,8,26,15,35512,8.9
2011,8,26,16,26644,8.3
2011,8,26,17,23108,8.1
2011,8,26,18,21272,7.9
2011,8,26,19,20036,7
2011,8,26,20,14324,6
2011,8,26,21,8544,5.6
2011,8,26,22,7636,6.5
2011,8,26,23,11016,6.3
2011,8,26,24,9872,NULL
2011,8,27,1,13016,7.1
2011,8,27,2,15004,6.7
2011,8,27,3,11836,5.4
2011,8,27,4,6540,4.7
2011,8,27,5,4404,4.6
2011,8,27,6,4372,5.7
2011,8,27,7,7944,5.7
2011,8,27,8,7668,5.7
2011,8,27,9,7572,6.3
2011,8,27,10,10448,7.1
2011,8,27,11,14620,7.6
2011,8,27,12,18492,7.5
2011,8,27,13,17996,7.2
2011,8,27,14,14700,7.2
2011,8,27,15,15548,4.2
2011,8,27,16,3180,5.1
2011,8,27,17,7556,7.3
2011,8,27,18,15240,7.5
2011,8,27,19,16284,8.3
2011,8,27,20,23208,7.7
2011,8,27,21,18308,6.9
2011,8,27,22,13368,6.9
2011,8,27,23,13092,6.5
2011,8,27,24,10848,NULL
2011,8,28,1,12760,7.2
2011,8,28,2,14460,7
2011,8,28,3,13436,7.1
2011,8,28,4,14080,6.7
2011,8,28,5,12092,7
2011,8,28,6,13104,7.3
2011,8,28,7,14716,7.6
2011,8,28,8,16664,6.8
2011,8,28,9,12736,6.4
2011,8,28,10,9876,6.6
2011,8,28,11,11156,7.5
2011,8,28,12,16992,7.4
2011,8,28,13,15748,7.4
2011,8,28,14,16084,8.8
2011,8,28,15,28052,8.9
2011,8,28,16,28128,8.1
2011,8,28,17,20204,9.1
2011,8,28,18,29228,7.7
2011,8,28,19,21472,8
2011,8,28,20,19940,6.4
2011,8,28,21,11092,6.2
2011,8,28,22,9964,6.5
2011,8,28,23,11404,6.9
2011,8,28,24,12208,NULL
2011,8,29,1,16732,7.7
2011,8,29,2,17772,7.6
2011,8,29,3,18680,7.4
2011,8,29,4,15720,7.6
2011,8,29,5,18276,7.5
2011,8,29,6,18216,7.3
2011,8,29,7,14708,6.6
2011,8,29,8,11952,6
2011,8,29,9,8784,5.9
2011,8,29,10,7960,6.8
2011,8,29,11,12200,6.8
2011,8,29,12,12316,7.3
2011,8,29,13,14696,7.9
2011,8,29,14,19740,8
2011,8,29,15,21884,6.5
2011,8,29,16,12284,5.6
2011,8,29,17,7060,6.1
2011,8,29,18,8508,5
2011,8,29,19,5392,4.4
2011,8,29,20,3488,3.4
2011,8,29,21,1792,2.5
2011,8,29,22,476,2.3
2011,8,29,23,300,3.3
2011,8,29,24,1516,NULL
2011,8,30,1,2204,4.2
2011,8,30,2,4076,4.7
2011,8,30,3,4592,4.8
2011,8,30,4,5000,4
2011,8,30,5,2884,4.2
2011,8,30,6,3104,5
2011,8,30,7,5196,4.9
2011,8,30,8,4920,4.4
2011,8,30,9,3900,4.3
2011,8,30,10,3292,2.8
2011,8,30,11,768,3.1
2011,8,30,12,1192,4
2011,8,30,13,2604,4
2011,8,30,14,2528,3.7
2011,8,30,15,1884,2.8
2011,8,30,16,808,3.3
2011,8,30,17,1224,3.3
2011,8,30,18,1424,2.8
2011,8,30,19,728,2.7
2011,8,30,20,684,2.1
2011,8,30,21,192,1.8
2011,8,30,22,28,1.4
2011,8,30,23,0,1.8
2011,8,30,24,0,NULL
2011,8,31,1,0,0.7
2011,8,31,2,0,1.5
2011,8,31,3,12,1.5
2011,8,31,4,0,1.2
2011,8,31,5,0,1.1
2011,8,31,6,0,0.6
2011,8,31,7,0,0.8
2011,8,31,8,0,1.1
2011,8,31,9,0,1.4
2011,8,31,10,0,0.8
2011,8,31,11,0,1.2
2011,8,31,12,0,1.7
2011,8,31,13,16,2.1
2011,8,31,14,116,2.1
2011,8,31,15,208,2.1
2011,8,31,16,188,1.9
2011,8,31,17,84,2.5
2011,8,31,18,372,2.6
2011,8,31,19,604,2.9
2011,8,31,20,892,4.1
2011,8,31,21,3160,5.9
2011,8,31,22,7960,5.5
2011,8,31,23,7444,5.9
2011,8,31,24,9136,NULL
2011,9,1,1,8596,5.9
2011,9,1,2,8240,6.2
2011,9,1,3,10860,7.4
2011,9,1,4,15084,6.2
2011,9,1,5,9960,5.6
2011,9,1,6,7976,6.4
2011,9,1,7,11212,6.2
2011,9,1,8,9916,5.9
2011,9,1,9,9008,5.2
2011,9,1,10,6448,5.6
2011,9,1,11,7096,6.3
2011,9,1,12,10168,5.7
2011,9,1,13,7748,4.8
2011,9,1,14,4332,4.9
2011,9,1,15,4348,4.9
2011,9,1,16,4676,4.5
2011,9,1,17,3652,5
2011,9,1,18,5080,4.9
2011,9,1,19,4588,5.3
2011,9,1,20,6268,5.4
2011,9,1,21,6724,6.6
2011,9,1,22,12336,7.4
2011,9,1,23,18280,6.9
2011,9,1,24,13480,NULL
2011,9,2,1,14400,6
2011,9,2,2,8756,5.7
2011,9,2,3,7936,4.5
2011,9,2,4,4212,4.7
2011,9,2,5,5160,5.5
2011,9,2,6,7660,5.1
2011,9,2,7,5632,3.9
2011,9,2,8,2844,4
2011,9,2,9,2976,3.5
2011,9,2,10,1988,3.6
2011,9,2,11,1928,3.5
2011,9,2,12,1660,5
2011,9,2,13,4812,6
2011,9,2,14,8064,5.7
2011,9,2,15,6844,5
2011,9,2,16,4992,4.2
2011,9,2,17,2712,4.3
2011,9,2,18,3112,4.3
2011,9,2,19,3196,3.8
2011,9,2,20,2176,2.7
2011,9,2,21,784,2.8
2011,9,2,22,968,4.1
2011,9,2,23,3036,2.7
2011,9,2,24,828,NULL
2011,9,3,1,0,1.3
2011,9,3,2,0,2.1
2011,9,3,3,120,2.6
2011,9,3,4,660,3.9
2011,9,3,5,2648,5.3
2011,9,3,6,6184,7
2011,9,3,7,12820,7
2011,9,3,8,12828,7.1
2011,9,3,9,13152,4.3
2011,9,3,10,3820,4
2011,9,3,11,2512,4.7
2011,9,3,12,4100,5.3
2011,9,3,13,5544,4.9
2011,9,3,14,4472,4.5
2011,9,3,15,3516,4.3
2011,9,3,16,3264,3.8
2011,9,3,17,2172,3.4
2011,9,3,18,1584,3.2
2011,9,3,19,1080,3
2011,9,3,20,1088,3.2
2011,9,3,21,1224,4.6
2011,9,3,22,4276,7.1
2011,9,3,23,16420,10.5
2011,9,3,24,31124,NULL
2011,9,4,1,3936,2
2011,9,4,2,112,3.6
2011,9,4,3,2208,4.8
2011,9,4,4,5240,4.4
2011,9,4,5,4240,4.1
2011,9,4,6,3156,4.2
2011,9,4,7,3124,5.5
2011,9,4,8,6396,4.4
2011,9,4,9,3948,2.3
2011,9,4,10,356,2.6
2011,9,4,11,496,2.4
2011,9,4,12,364,3.1
2011,9,4,13,1168,3.6
2011,9,4,14,1644,5.1
2011,9,4,15,5664,6.2
2011,9,4,16,9492,7.2
2011,9,4,17,14588,6.7
2011,9,4,18,12376,6.4
2011,9,4,19,10160,5.8
2011,9,4,20,7584,5.5
2011,9,4,21,6304,6.6
2011,9,4,22,11572,7.8
2011,9,4,23,20032,6.9
2011,9,4,24,13604,NULL
2011,9,5,1,11008,6.5
2011,9,5,2,10832,7.3
2011,9,5,3,14800,7.5
2011,9,5,4,16736,7
2011,9,5,5,14560,8.3
2011,9,5,6,23480,8.2
2011,9,5,7,22888,7.4
2011,9,5,8,16512,7.5
2011,9,5,9,16660,8.2
2011,9,5,10,21484,7.5
2011,9,5,11,17504,8.8
2011,9,5,12,26912,9.6
2011,9,5,13,34088,9.7
2011,9,5,14,33232,10.9
2011,9,5,15,40620,8
2011,9,5,16,21112,9.5
2011,9,5,17,32772,10.3
2011,9,5,18,36796,9.4
2011,9,5,19,32212,8
2011,9,5,20,20552,6.8
2011,9,5,21,12200,6.9
2011,9,5,22,13244,8
2011,9,5,23,20196,8
2011,9,5,24,20676,NULL
2011,9,6,1,22028,7.5
2011,9,6,2,17332,8.3
2011,9,6,3,23564,8.8
2011,9,6,4,29592,8.6
2011,9,6,5,26164,8.8
2011,9,6,6,26956,8.5
2011,9,6,7,24968,9.5
2011,9,6,8,33128,9.9
2011,9,6,9,37092,10.7
2011,9,6,10,42176,10.9
2011,9,6,11,48228,10.7
2011,9,6,12,41140,12.2
2011,9,6,13,48028,13.3
2011,9,6,14,51704,12.8
2011,9,6,15,49112,12.2
2011,9,6,16,47200,12.2
2011,9,6,17,49352,11.5
2011,9,6,18,47304,11.2
2011,9,6,19,45480,11.3
2011,9,6,20,46660,11.5
2011,9,6,21,42208,13.5
2011,9,6,22,53776,10.8
2011,9,6,23,11880,9.1
2011,9,6,24,0,NULL
2011,9,7,1,0,11.1
2011,9,7,2,4476,12.1
2011,9,7,3,49084,9.6
2011,9,7,4,33352,9.1
2011,9,7,5,28580,9.3
2011,9,7,6,31808,8.6
2011,9,7,7,26132,8.7
2011,9,7,8,27312,8.6
2011,9,7,9,25876,8.2
2011,9,7,10,22784,8.2
2011,9,7,11,21832,8.7
2011,9,7,12,24752,8.4
2011,9,7,13,23588,9.2
2011,9,7,14,29920,8.3
2011,9,7,15,22536,10.6
2011,9,7,16,40104,11.1
2011,9,7,17,42572,10.4
2011,9,7,18,38632,10.8
2011,9,7,19,41636,8.5
2011,9,7,20,23800,9.7
2011,9,7,21,33708,8.7
2011,9,7,22,25928,9.3
2011,9,7,23,30404,9.5
2011,9,7,24,31964,NULL
2011,9,8,1,32024,9.6
2011,9,8,2,32836,8.3
2011,9,8,3,22700,9.1
2011,9,8,4,28764,9.4
2011,9,8,5,32432,10.1
2011,9,8,6,38364,8.9
2011,9,8,7,28088,8.5
2011,9,8,8,24256,7.9
2011,9,8,9,19308,7.9
2011,9,8,10,19544,8.1
2011,9,8,11,21016,8.8
2011,9,8,12,26584,9.2
2011,9,8,13,29920,9.4
2011,9,8,14,30684,9.3
2011,9,8,15,30000,8
2011,9,8,16,21148,7.4
2011,9,8,17,17156,7.4
2011,9,8,18,15060,7
2011,9,8,19,13344,7.5
2011,9,8,20,16880,7.4
2011,9,8,21,16656,7.8
2011,9,8,22,19552,6.9
2011,9,8,23,13092,6.1
2011,9,8,24,9344,NULL
2011,9,9,1,5832,5.5
2011,9,9,2,7064,6.5
2011,9,9,3,11292,6.3
2011,9,9,4,10172,6.1
2011,9,9,5,9332,6.3
2011,9,9,6,10236,5.7
2011,9,9,7,7872,5.7
2011,9,9,8,7424,4.9
2011,9,9,9,5268,5.2
2011,9,9,10,5896,4.3
2011,9,9,11,3524,5.4
2011,9,9,12,6956,6.4
2011,9,9,13,10740,5.9
2011,9,9,14,8072,5.8
2011,9,9,15,7872,6.2
2011,9,9,16,9456,5.4
2011,9,9,17,5980,4.6
2011,9,9,18,4048,4.6
2011,9,9,19,4260,3.3
2011,9,9,20,1444,3.5
2011,9,9,21,1680,3.7
2011,9,9,22,1936,4
2011,9,9,23,2924,4.5
2011,9,9,24,3536,NULL
2011,9,10,1,4868,4.5
2011,9,10,2,3684,5.6
2011,9,10,3,7012,6
2011,9,10,4,9164,6.5
2011,9,10,5,11636,7.1
2011,9,10,6,13232,7.3
2011,9,10,7,14584,7.2
2011,9,10,8,14508,5.7
2011,9,10,9,8388,5.8
2011,9,10,10,8688,7.2
2011,9,10,11,14528,6.3
2011,9,10,12,9888,6
2011,9,10,13,7820,6.7
2011,9,10,14,11776,7.4
2011,9,10,15,15516,6.8
2011,9,10,16,11592,6.6
2011,9,10,17,10928,7.3
2011,9,10,18,14588,7.1
2011,9,10,19,14108,7.5
2011,9,10,20,15572,7.6
2011,9,10,21,17764,8.9
2011,9,10,22,28380,7.1
2011,9,10,23,15092,5.5
2011,9,10,24,6704,NULL
2011,9,11,1,4852,6.3
2011,9,11,2,9564,5.6
2011,9,11,3,7492,5.4
2011,9,11,4,6908,4.6
2011,9,11,5,4184,4.3
2011,9,11,6,3460,6.5
2011,9,11,7,11124,6.8
2011,9,11,8,12156,8.1
2011,9,11,9,20164,7.9
2011,9,11,10,19356,8
2011,9,11,11,19320,7.9
2011,9,11,12,18692,7.5
2011,9,11,13,16596,7.1
2011,9,11,14,14940,7.6
2011,9,11,15,17472,6.1
2011,9,11,16,8732,6.7
2011,9,11,17,12156,8.4
2011,9,11,18,25048,7.6
2011,9,11,19,17536,6.2
2011,9,11,20,9976,6.6
2011,9,11,21,11820,7.1
2011,9,11,22,14412,7.1
2011,9,11,23,14048,7.5
2011,9,11,24,16984,NULL
2011,9,12,1,22416,7.5
2011,9,12,2,16652,7.5
2011,9,12,3,16752,8.7
2011,9,12,4,27776,8.4
2011,9,12,5,24228,9.1
2011,9,12,6,29636,9.4
2011,9,12,7,33308,9.7
2011,9,12,8,35696,10.6
2011,9,12,9,42008,11.1
2011,9,12,10,44328,13
2011,9,12,11,51796,13.2
2011,9,12,12,51440,12.5
2011,9,12,13,45664,12.5
2011,9,12,14,49900,12.4
2011,9,12,15,49048,11.8
2011,9,12,16,46940,12.2
2011,9,12,17,47216,9.5
2011,9,12,18,30348,11
2011,9,12,19,40996,10.5
2011,9,12,20,39400,7.9
2011,9,12,21,19252,8.7
2011,9,12,22,26736,7.5
2011,9,12,23,16780,7.8
2011,9,12,24,20536,NULL
2011,9,13,1,34724,8.5
2011,9,13,2,23916,8
2011,9,13,3,19864,7.7
2011,9,13,4,17508,7.5
2011,9,13,5,16884,7.5
2011,9,13,6,16496,6.7
2011,9,13,7,11452,6.9
2011,9,13,8,13496,7.8
2011,9,13,9,18832,8.1
2011,9,13,10,20212,7.7
2011,9,13,11,17820,7.6
2011,9,13,12,17152,7.6
2011,9,13,13,17264,7.6
2011,9,13,14,16096,8.3
2011,9,13,15,21764,7.5
2011,9,13,16,15872,8.8
2011,9,13,17,27096,8.1
2011,9,13,18,20356,8.3
2011,9,13,19,20992,8
2011,9,13,20,20888,6.8
2011,9,13,21,12316,7.2
2011,9,13,22,15088,9.3
2011,9,13,23,31136,8.9
2011,9,13,24,28088,NULL
2011,9,14,1,22648,8
2011,9,14,2,24624,8.2
2011,9,14,3,22440,6.7
2011,9,14,4,11672,6.3
2011,9,14,5,9676,6.9
2011,9,14,6,14444,7.2
2011,9,14,7,14432,7
2011,9,14,8,12916,7
2011,9,14,9,14692,5.6
2011,9,14,10,6668,5.7
2011,9,14,11,6976,6.1
2011,9,14,12,8288,7.3
2011,9,14,13,14712,7.5
2011,9,14,14,15904,7.8
2011,9,14,15,18044,6.9
2011,9,14,16,12256,6.7
2011,9,14,17,11528,6.2
2011,9,14,18,9408,5.1
2011,9,14,19,5348,5
2011,9,14,20,5512,6.9
2011,9,14,21,13632,6.2
2011,9,14,22,8944,6
2011,9,14,23,8264,5.3
2011,9,14,24,6032,NULL
2011,9,15,1,5600,5.2
2011,9,15,2,6176,5.2
2011,9,15,3,6476,5
2011,9,15,4,5308,5.1
2011,9,15,5,5248,5.1
2011,9,15,6,5352,4.3
2011,9,15,7,3652,4
2011,9,15,8,2776,3.5
2011,9,15,9,1516,2.9
2011,9,15,10,860,2.6
2011,9,15,11,528,2.7
2011,9,15,12,724,2.4
2011,9,15,13,328,2.2
2011,9,15,14,172,1.7
2011,9,15,15,148,0.9
2011,9,15,16,0,0.7
2011,9,15,17,0,0.8
2011,9,15,18,0,2.3
2011,9,15,19,408,3
2011,9,15,20,1060,3.2
2011,9,15,21,1464,5.2
2011,9,15,22,5384,6.8
2011,9,15,23,10416,5.9
2011,9,15,24,8612,NULL
2011,9,16,1,13336,6.3
2011,9,16,2,9912,6.9
2011,9,16,3,13620,7.4
2011,9,16,4,14200,6.3
2011,9,16,5,9236,6.9
2011,9,16,6,10824,6.5
2011,9,16,7,9628,6.4
2011,9,16,8,10372,6.5
2011,9,16,9,11324,5.6
2011,9,16,10,7228,3
2011,9,16,11,1216,4.7
2011,9,16,12,4136,3
2011,9,16,13,1156,3.6
2011,9,16,14,2108,3.6
2011,9,16,15,1924,4.6
2011,9,16,16,4024,4.8
2011,9,16,17,4236,4.3
2011,9,16,18,3152,5.4
2011,9,16,19,7504,6.2
2011,9,16,20,9896,7.4
2011,9,16,21,16076,7.5
2011,9,16,22,17536,6.6
2011,9,16,23,12576,7
2011,9,16,24,13608,NULL
2011,9,17,1,9480,7
2011,9,17,2,13964,7.4
2011,9,17,3,15664,7.4
2011,9,17,4,16368,6.9
2011,9,17,5,13048,7.1
2011,9,17,6,13836,7.1
2011,9,17,7,14560,7.4
2011,9,17,8,15536,7.1
2011,9,17,9,13720,6.5
2011,9,17,10,11044,5.8
2011,9,17,11,7776,7.5
2011,9,17,12,18080,8
2011,9,17,13,19812,7.7
2011,9,17,14,18084,8.8
2011,9,17,15,26156,9.1
2011,9,17,16,28632,8.9
2011,9,17,17,27488,8.2
2011,9,17,18,21304,7.7
2011,9,17,19,18200,7.5
2011,9,17,20,16392,6.2
2011,9,17,21,9416,7.3
2011,9,17,22,15236,8.8
2011,9,17,23,24636,8.5
2011,9,17,24,25688,NULL
2011,9,18,1,5304,6.4
2011,9,18,2,11524,6.5
2011,9,18,3,11492,6.4
2011,9,18,4,10496,6.6
2011,9,18,5,11480,6.7
2011,9,18,6,12324,6.9
2011,9,18,7,12992,7.5
2011,9,18,8,16768,7.1
2011,9,18,9,14008,6.9
2011,9,18,10,13240,6.7
2011,9,18,11,12020,7.8
2011,9,18,12,19300,8
2011,9,18,13,20568,6.7
2011,9,18,14,13392,8.1
2011,9,18,15,20260,7.5
2011,9,18,16,16036,6.3
2011,9,18,17,11492,6.1
2011,9,18,18,9524,6.6
2011,9,18,19,13204,4.6
2011,9,18,20,4172,5
2011,9,18,21,5468,5.5
2011,9,18,22,7476,5.5
2011,9,18,23,7320,5.2
2011,9,18,24,5936,NULL
2011,9,19,1,6728,4.6
2011,9,19,2,4184,4.2
2011,9,19,3,3352,4.5
2011,9,19,4,3700,3.4
2011,9,19,5,1712,3.1
2011,9,19,6,1152,3.2
2011,9,19,7,1404,4.4
2011,9,19,8,3536,4.9
2011,9,19,9,4972,4.6
2011,9,19,10,4232,4.3
2011,9,19,11,3060,5.4
2011,9,19,12,6064,6.5
2011,9,19,13,10292,6.3
2011,9,19,14,9572,5.3
2011,9,19,15,6600,4.9
2011,9,19,16,4524,4.9
2011,9,19,17,5004,4.4
2011,9,19,18,3844,4.4
2011,9,19,19,3632,4.7
2011,9,19,20,4264,6.2
2011,9,19,21,9308,6
2011,9,19,22,8888,6.3
2011,9,19,23,9812,6.8
2011,9,19,24,12664,NULL
2011,9,20,1,12976,6.6
2011,9,20,2,11888,6.8
2011,9,20,3,12408,6
2011,9,20,4,8788,7
2011,9,20,5,13844,6.4
2011,9,20,6,10948,6.4
2011,9,20,7,10644,5.7
2011,9,20,8,8032,6.3
2011,9,20,9,10152,5.6
2011,9,20,10,7348,6.1
2011,9,20,11,8724,7
2011,9,20,12,14360,7
2011,9,20,13,14004,7
2011,9,20,14,13428,6.7
2011,9,20,15,12348,6.7
2011,9,20,16,11860,6.3
2011,9,20,17,9636,6.3
2011,9,20,18,9704,4.6
2011,9,20,19,4148,5.3
2011,9,20,20,5872,5.5
2011,9,20,21,7552,5.6
2011,9,20,22,7244,6
2011,9,20,23,8916,5.9
2011,9,20,24,8748,NULL
2011,9,21,1,9768,5.6
2011,9,21,2,6900,5.7
2011,9,21,3,7400,5
2011,9,21,4,6600,5.4
2011,9,21,5,6820,5.5
2011,9,21,6,7340,6.1
2011,9,21,7,9620,6.8
2011,9,21,8,12540,6.3
2011,9,21,9,10060,6.3
2011,9,21,10,10148,5.6
2011,9,21,11,7212,5
2011,9,21,12,5172,6.3
2011,9,21,13,9696,7
2011,9,21,14,13612,7.3
2011,9,21,15,14772,7.9
2011,9,21,16,19680,7.5
2011,9,21,17,16144,7.4
2011,9,21,18,15332,6.8
2011,9,21,19,12100,7.1
2011,9,21,20,15236,6.1
2011,9,21,21,9032,6.4
2011,9,21,22,10372,6.2
2011,9,21,23,10636,6.7
2011,9,21,24,12248,NULL
2011,9,22,1,14484,8
2011,9,22,2,19964,7.2
2011,9,22,3,14560,6.6
2011,9,22,4,11364,6.1
2011,9,22,5,8888,6.5
2011,9,22,6,10404,6.6
2011,9,22,7,11488,5.9
2011,9,22,8,8288,5.8
2011,9,22,9,7928,6
2011,9,22,10,8976,5.5
2011,9,22,11,7008,7
2011,9,22,12,13280,6.4
2011,9,22,13,10460,5.8
2011,9,22,14,7040,5.6
2011,9,22,15,7144,6.4
2011,9,22,16,10752,5.2
2011,9,22,17,5820,6.3
2011,9,22,18,9548,5.2
2011,9,22,19,5828,5.4
2011,9,22,20,6448,4.5
2011,9,22,21,4044,5
2011,9,22,22,5760,5.1
2011,9,22,23,5796,4.2
2011,9,22,24,3312,NULL
2011,9,23,1,3656,4.4
2011,9,23,2,3516,4
2011,9,23,3,2816,4.9
2011,9,23,4,4412,5.2
2011,9,23,5,5580,5.1
2011,9,23,6,5436,4.7
2011,9,23,7,4248,4.2
2011,9,23,8,3240,3.8
2011,9,23,9,2220,3
2011,9,23,10,972,2.3
2011,9,23,11,292,2.5
2011,9,23,12,396,2.6
2011,9,23,13,524,3
2011,9,23,14,960,3.1
2011,9,23,15,816,2.2
2011,9,23,16,312,1.5
2011,9,23,17,20,1
2011,9,23,18,0,1
2011,9,23,19,0,1.4
2011,9,23,20,0,1.6
2011,9,23,21,0,0.7
2011,9,23,22,0,3
2011,9,23,23,2388,6.5
2011,9,23,24,10324,NULL
2011,9,24,1,8576,5.2
2011,9,24,2,5844,4.9
2011,9,24,3,4656,4.6
2011,9,24,4,4076,4.4
2011,9,24,5,3848,4.6
2011,9,24,6,4136,4.9
2011,9,24,7,5088,4.6
2011,9,24,8,3496,4
2011,9,24,9,2904,4
2011,9,24,10,2328,2.4
2011,9,24,11,444,1.6
2011,9,24,12,4,1.1
2011,9,24,13,0,1.4
2011,9,24,14,76,3.4
2011,9,24,15,1572,2.2
2011,9,24,16,220,2.1
