Location,Year,Month,Day,Hour,Cloud_Cover_Fraction,Dew_Point,Humidity_Fraction,Precipitation,Pressure,Temperature,Visibility,Wind_Speed,_Solar_Elevation_,Electricity_KW_HR
Solar Array,2010,6,5,4,0,17.8,1,0,980,17.8,4.828,2.1,-21.0521393268634,NULL
Solar Array,2010,6,5,5,0.25,17.8,1,0,980.3,17.8,6.437,2.6,-15.9911227940261,NULL
Solar Array,2010,6,5,6,0,16.7,0.9688,0,980.3,17.2,4.023,3.1,-8.91542182834681,NULL
Solar Array,2010,6,5,7,0,15.6,1,0.3,980.6,15.6,0.805,2.6,-0.337497526605532,NULL
Solar Array,2010,6,5,8,0,16.1,0.9626,0,981.3,16.7,4.023,2.6,9.30057343472188,9705.66
Solar Array,2010,6,5,9,0,16.7,0.9688,0,982,17.2,6.437,2.1,19.6410427886473,27732.84
Solar Array,2010,6,5,10,0,16.7,0.8708,0,982.3,18.9,9.656,2.6,30.3818811756917,57707.42
Solar Array,2010,6,5,11,0,16.7,0.8133,0,982.9,20,14.484,1.5,41.2209388754237,92985.5
Solar Array,2010,6,5,12,0,16.1,0.7053,0,982.6,21.7,16.093,1.5,51.748747197041,90796.92
Solar Array,2010,6,5,13,0,15,0.6148,0,982.9,22.8,16.093,3.1,61.1844378917725,110851.52
Solar Array,2010,6,5,14,0,16.1,0.6174,0,982.9,23.9,16.093,2.1,67.7281840030039,145632.26
Solar Array,2010,6,5,15,0,16.1,0.5579,0,982.6,25.6,16.093,3.1,68.37527605932,163095.92
Solar Array,2010,6,5,16,0,13.3,0.4365,0,982,26.7,16.093,5.1,62.6926487684924,151642.96
Solar Array,2010,6,5,17,0,12.8,0.4225,0,981.3,26.7,16.093,4.6,53.6124183968933,71161.74
Solar Array,2010,6,5,18,0.9,13.9,0.4539,0,980.6,26.7,16.093,3.6,43.2125650840055,22814.08
Solar Array,2010,6,5,19,1,14.4,0.5002,0,980.6,25.6,16.093,3.6,32.3991836985577,11994.68
Solar Array,2010,6,5,20,1,16.7,0.6649,0.3,980,23.3,16.093,3.1,21.622824397075,5430.72
Solar Array,2010,6,5,21,1,17.8,0.8718,0.5,980.3,20,8.047,2.6,11.195146482451,NULL
Solar Array,2010,6,5,22,1,18.3,0.9337,1.5,979.3,19.4,4.023,2.6,1.41336902759949,NULL
Solar Array,2010,6,5,23,1,18.3,0.9632,2.3,978.3,18.9,4.828,5.1,-7.37787324950448,NULL
Solar Array,2010,6,5,24,1,16.7,0.9329,3.8,978.3,17.8,4.828,3.1,-14.7529424957455,NULL
Solar Array,2010,6,6,1,1,16.1,0.9626,3.8,978,16.7,4.828,3.1,-20.2092321905185,NULL
Solar Array,2010,6,6,2,1,16.1,0.9626,2,976,16.7,9.656,4.6,-23.2422164638153,NULL
Solar Array,2010,6,6,3,1,15.6,0.9686,1.8,974,16.1,8.047,5.1,-23.5038044875074,NULL
Solar Array,2010,6,6,4,1,15,0.9622,2,975.6,15.6,4.828,6.7,-20.9612360711602,NULL
Solar Array,2010,6,6,5,1,14.4,0.9621,3.6,976.3,15,6.437,7.2,-15.9140946297406,NULL
Solar Array,2010,6,6,6,1,13.9,0.9314,0.5,977.6,15,16.093,5.1,-8.85182001669736,NULL
Solar Array,2010,6,6,7,1,13.9,0.9682,0,978,14.4,16.093,5.1,-0.285540898435443,NULL
Solar Array,2010,6,6,8,1,13.3,0.9311,0,979.6,14.4,16.093,5.7,9.34328890437675,3403.744408
Solar Array,2010,6,6,9,1,13.3,0.9311,0,980.6,14.4,16.093,5.1,19.6772414006206,12363.68
Solar Array,2010,6,6,10,0.9,13.3,0.862,0,981.3,15.6,16.093,5.1,30.4147031831114,33970.52
Solar Array,2010,6,6,11,1,13.3,0.8349,0.3,982.3,16.1,16.093,5.1,41.2544493835802,39824.66
Solar Array,2010,6,6,12,1,13.9,0.8681,0,982.6,16.1,16.093,4.1,51.7890747250708,71104.4
Solar Array,2010,6,6,13,1,12.8,0.867,0,983.3,15,16.093,4.6,61.2417140391182,52071.6
Solar Array,2010,6,6,14,1,12.2,0.8336,0.3,983.6,15,16.093,4.1,67.8150964018531,84941.42
Solar Array,2010,6,6,15,1,11.7,0.8659,0.5,983.9,13.9,6.437,4.1,68.4853508129283,25982.42
Solar Array,2010,6,6,16,1,11.1,0.8653,0.3,984.9,13.3,16.093,4.6,62.8014175261229,43388.22
Solar Array,2010,6,6,17,1,12.2,0.8664,0,985.3,14.4,16.093,5.1,53.7140854302408,91910.72
Solar Array,2010,6,6,18,1,11.7,0.8066,0,985.3,15,16.093,5.7,43.3101069366936,49630.02
Solar Array,2010,6,6,19,1,10,0.7488,0,985.9,14.4,16.093,4.1,32.4956751939218,28063.24
Solar Array,2010,6,6,20,1,10,0.7734,0,986.6,13.9,16.093,3.6,21.7204166533563,12199.36
Solar Array,2010,6,6,21,1,9.4,0.7429,0,987.3,13.9,16.093,2.6,11.2952501556685,4415.56
Solar Array,2010,6,6,22,1,10,0.8042,0,987.6,13.3,16.093,3.6,1.51676681104247,NULL
Solar Array,2010,6,6,23,0.5,10,0.8309,0,988.3,12.8,16.093,3.1,-7.27112920002649,NULL
Solar Array,2010,6,6,24,0,10,0.9293,0,989.3,11.1,16.093,2.1,-14.6438457718513,NULL
Solar Array,2010,6,7,1,0,8.9,0.8631,0,989.3,11.1,16.093,3.1,-20.100217340784,NULL
Solar Array,2010,6,7,2,0,8.9,0.9287,0,989.3,10,16.093,2.6,-23.1372099347968,NULL
Solar Array,2010,6,7,3,0,8.9,0.9287,0,989.6,10,16.093,2.6,-23.4073671887758,NULL
Solar Array,2010,6,7,4,0,8.3,0.9284,0,989.9,9.4,16.093,2.6,-20.8769573304438,NULL
Solar Array,2010,6,7,5,0,8.3,0.9284,0,990.6,9.4,16.093,2.6,-15.8434489624823,NULL
Solar Array,2010,6,7,6,0,8.3,0.9284,0,990.9,9.4,16.093,2.6,-8.79425815552653,NULL
Solar Array,2010,6,7,7,0,7.8,0.9281,0,991.6,8.9,16.093,2.6,-0.239272451346565,NULL
Solar Array,2010,6,7,8,0,7.8,0.8974,0,992.2,9.4,16.093,3.1,9.38061780950733,7230.12
Solar Array,2010,6,7,9,0,7.8,0.8011,0,992.9,11.1,16.093,3.1,19.7082657522527,21808.44
Solar Array,2010,6,7,10,0,8.3,0.741,0,993.2,12.8,16.093,3.6,30.4424375626574,66199.38
Solar Array,2010,6,7,11,0,8.3,0.6897,0,993.6,13.9,16.093,0,41.282782294297,110836.26
Solar Array,2010,6,7,12,0,8.3,0.6424,0,993.2,15,16.093,0,51.8238782211661,144152.48
Solar Array,2010,6,7,13,0,8.9,0.6002,0,993.6,16.7,16.093,2.6,61.2927934207531,159238.2
Solar Array,2010,6,7,14,0,6.7,0.482,0,993.9,17.8,16.093,2.1,67.8951520756234,121871.82
Solar Array,2010,6,7,15,0.25,7.8,0.4703,0,993.6,19.4,16.093,4.1,68.5891556798583,152119.72
Solar Array,2010,6,7,16,0,6.7,0.4362,0,993.6,19.4,16.093,1.5,62.9053384404839,126109.66
Solar Array,2010,6,7,17,0,6.7,0.405,0,993.6,20.6,16.093,2.6,53.8118879065103,122943.98
Solar Array,2010,6,7,18,0,6.1,0.3886,0,993.6,20.6,16.093,2.1,43.4042409262967,97927.8
Solar Array,2010,6,7,19,0.5,6.1,0.3768,0,993.9,21.1,16.093,3.1,32.5888659989424,58198.3
Solar Array,2010,6,7,20,0,6.7,0.4362,0,993.6,19.4,16.093,3.1,21.8145813400085,22160.06
Solar Array,2010,6,7,21,0,7.2,0.4191,0,993.2,20.6,16.093,4.1,11.3916246346117,7952.22
Solar Array,2010,6,7,22,0,12.2,0.7478,0,993.9,16.7,16.093,4.1,1.61599120652863,NULL
Solar Array,2010,6,7,23,0,11.7,0.8384,0,994.2,14.4,16.093,4.1,-7.16911754253756,NULL
Solar Array,2010,6,7,24,0,11.7,0.9004,0,994.9,13.3,16.093,3.1,-14.5401099757015,NULL
Solar Array,2010,6,8,1,0,10,0.8309,0,995.2,12.8,16.093,3.6,-19.9971780868302,NULL
Solar Array,2010,6,8,2,0,9.4,0.8579,0,995.2,11.7,16.093,2.6,-23.0386580367141,NULL
Solar Array,2010,6,8,3,0,8.9,0.8631,0,995.6,11.1,16.093,0,-23.3176155909634,NULL
Solar Array,2010,6,8,4,0,8.3,0.8918,0,995.9,10,16.093,0,-20.7993178685673,NULL
Solar Array,2010,6,8,5,0,7.8,0.862,0,995.9,10,16.093,0,-15.779187614542,NULL
Solar Array,2010,6,8,6,0,7.8,0.862,0,996.2,10,16.093,0,-8.74272588469606,NULL
Solar Array,2010,6,8,7,0,7.2,0.9278,0,996.6,8.3,16.093,1.5,-0.19867046107143,NULL
Solar Array,2010,6,8,8,0,8.9,0.9287,0,997.6,10,16.093,0,9.4125923139039,9136.22
Solar Array,2010,6,8,9,0,8.9,0.7717,0,998.2,12.8,16.093,0,19.7341574338859,26362.2
Solar Array,2010,6,8,10,0,7.2,0.5961,0,998.9,15,16.093,0,30.4651341334546,65449.96
Solar Array,2010,6,8,11,0,6.1,0.4958,0,998.2,16.7,16.093,2.1,41.3059937359061,96303.74
Solar Array,2010,6,8,12,0,6.7,0.5006,0,997.9,17.2,16.093,2.1,51.8532154435637,132331.38
Solar Array,2010,6,8,13,0,7.8,0.4851,0,997.6,18.9,16.093,2.1,61.3377208295948,145779.52
Solar Array,2010,6,8,14,0,6.7,0.4202,0,997.2,20,16.093,3.6,67.9683468749955,118091.2
Solar Array,2010,6,8,15,0,6.7,0.4202,0,996.6,20,16.093,2.1,68.6866350131385,97223.78
Solar Array,2010,6,8,16,0,7.2,0.4349,0,995.6,20,16.093,3.6,63.004351370869,52569.1
Solar Array,2010,6,8,17,0,7.2,0.4349,0,995.6,20,16.093,2.6,53.9057651116981,28849.3
Solar Array,2010,6,8,18,0,8.3,0.4688,0,995.2,20,16.093,1.5,43.4949024697245,29176.94
Solar Array,2010,6,8,19,0,8.9,0.4882,0,994.2,20,16.093,3.6,32.6786872592812,25244.06
Solar Array,2010,6,8,20,0,9.4,0.524,0,993.2,19.4,16.093,4.6,21.9052462163475,14529.18
Solar Array,2010,6,8,21,1,10,0.5628,0,993.2,18.9,16.093,4.1,11.4841958089884,4667.08
Solar Array,2010,6,8,22,1,12.8,0.7536,0,992.6,17.2,16.093,4.1,1.71096835840156,NULL
Solar Array,2010,6,8,23,1,12.8,0.7778,0,992.2,16.7,16.093,4.1,-7.07190901552168,NULL
Solar Array,2010,6,8,24,1,10.6,0.6727,0,991.6,16.7,16.093,5.1,-14.4417991564194,NULL
Solar Array,2010,6,9,1,1,12.2,0.8664,0.8,990.9,14.4,6.437,4.6,-19.9001680432092,NULL
Solar Array,2010,6,9,2,1,12.2,0.9305,1,989.6,13.3,6.437,4.1,-22.9466011400465,NULL
Solar Array,2010,6,9,3,1,12.8,0.9679,1.8,987.9,13.3,4.023,5.7,-23.2345757955387,NULL
Solar Array,2010,6,9,4,1,12.2,0.9614,1.3,987.3,12.8,8.047,5.1,-20.7283298938178,NULL
Solar Array,2010,6,9,5,1,12.8,0.9679,1,985.6,13.3,6.437,4.1,-15.7213097125569,NULL
Solar Array,2010,6,9,6,1,13.3,0.9617,0.3,984.6,13.9,4.023,3.1,-8.69721009506225,NULL
Solar Array,2010,6,9,7,1,13.9,0.9682,0.3,983.9,14.4,6.437,4.1,-0.163710498614108,NULL
Solar Array,2010,6,9,8,1,14.4,0.9621,1.3,984.3,15,4.023,3.6,9.4392471640295,NULL
Solar Array,2010,6,9,9,1,15,0.9622,0.3,983.3,15.6,2.012,3.6,19.7549604515176,7467.12
Solar Array,2010,6,9,10,1,15,0.932,0,983.3,16.1,2.012,3.1,30.4828449618695,15710.3
Solar Array,2010,6,9,11,1,16.1,0.9626,0,983.3,16.7,2.012,3.6,41.324141991024,26064.32
Solar Array,2010,6,9,12,1,16.7,0.9041,0,983.3,18.3,3.219,4.1,51.8771464665135,35797.5
Solar Array,2010,6,9,13,0.9,16.7,0.7838,0,983.6,20.6,16.093,6.2,61.3765441547247,111961.12
Solar Array,2010,6,9,14,0.25,15.6,0.6831,0,983.6,21.7,16.093,5.1,68.0346806124151,160824.74
Solar Array,2010,6,9,15,0,15.6,0.598,0,983.6,23.9,16.093,5.1,68.7777346482525,170867.12
Solar Array,2010,6,9,16,0,14.4,0.5536,0,982.9,23.9,16.093,4.6,63.0983952573099,156491.36
Solar Array,2010,6,9,17,0.25,13.3,0.5002,0,982.6,24.4,16.093,7.2,53.9956549833573,109308.62
Solar Array,2010,6,9,18,0.5,13.3,0.4827,0,982.6,25,16.093,6.7,43.5820259063739,67293.46
Solar Array,2010,6,9,19,0.5,12.8,0.4842,0,982.6,24.4,16.093,6.7,32.7650694954342,36822.84
Solar Array,2010,6,9,20,0.25,13.9,0.5201,0,982.6,24.4,16.093,6.2,21.9923389174254,21888.74
Solar Array,2010,6,9,21,0.5,13.3,0.5154,0,982.9,23.9,16.093,8.2,11.5728899576208,9722.88
Solar Array,2010,6,9,22,0.25,11.7,0.4959,0,983.6,22.8,16.093,6.2,1.80162530537605,NULL
Solar Array,2010,6,9,23,0,11.7,0.5885,0,984.6,20,16.093,3.6,-6.97957299491127,NULL
Solar Array,2010,6,9,24,0,12.2,0.6512,0,985.3,18.9,16.093,2.6,-14.3489756093888,NULL
Solar Array,2010,6,10,1,0,12.2,0.7245,0,985.6,17.2,16.093,2.1,-19.8092387865051,NULL
Solar Array,2010,6,10,2,0,11.7,0.7236,0,986.3,16.7,16.093,3.1,-22.8610773826116,NULL
Solar Array,2010,6,10,3,0,11.7,0.8384,0,986.3,14.4,16.093,3.1,-23.1582715053696,NULL
Solar Array,2010,6,10,4,0,12.2,0.8021,0,986.6,15.6,16.093,3.6,-20.6640030505782,NULL
Solar Array,2010,6,10,5,0,12.2,0.8336,0,986.6,15,16.093,4.1,-15.6698116942241,NULL
Solar Array,2010,6,10,6,0,11.7,0.8066,0,987.3,15,16.093,3.6,-8.65769495192164,NULL
Solar Array,2010,6,10,7,0,11.7,0.8659,0,987.9,13.9,16.093,3.1,-0.134365471768518,NULL
Solar Array,2010,6,10,8,0,11.7,0.8066,0,988.6,15,16.093,4.6,9.46061962819043,6188.58
Solar Array,2010,6,10,9,0,11.7,0.7517,0,989.3,16.1,16.093,3.6,19.7707211450516,19811.92
Solar Array,2010,6,10,10,0,10.6,0.6517,0,990.3,17.2,16.093,5.7,30.4956242561324,63367.2
Solar Array,2010,6,10,11,0,10.6,0.6082,0,989.6,18.3,16.093,4.1,41.3372873629363,107582.26
Solar Array,2010,6,10,12,0,10.6,0.5471,0,989.9,20,16.093,5.1,51.8957335136734,141543.88
Solar Array,2010,6,10,13,0.5,11.1,0.5451,0,990.3,20.6,16.093,4.1,61.4093142032088,159726.92
Solar Array,2010,6,10,14,0,11.1,0.5095,0,990.6,21.7,16.093,5.1,68.0941570323057,157133.54
Solar Array,2010,6,10,15,0.25,11.7,0.5143,0,990.9,22.2,16.093,5.1,68.8624020414711,157803.74
Solar Array,2010,6,10,16,0,11.7,0.4959,0,990.9,22.8,16.093,4.6,63.1874082059549,152601.34
Solar Array,2010,6,10,17,0.9,12.2,0.4973,0,990.9,23.3,16.093,3.6,54.0814941817635,116312.34
Solar Array,2010,6,10,18,0.9,11.7,0.4959,0,991.2,22.8,16.093,3.1,43.6655445741164,80391.98
Solar Array,2010,6,10,19,0.25,12.2,0.4973,0,990.9,23.3,16.093,3.6,32.8479426840728,46351.6
Solar Array,2010,6,10,20,0,11.7,0.4959,0,991.2,22.8,16.093,2.1,22.0757870379103,27099.36
Solar Array,2010,6,10,21,0,13.3,0.6108,0,991.6,21.1,16.093,3.6,11.6576338312423,9176.44
Solar Array,2010,6,10,22,0,15.6,0.787,0,991.6,19.4,16.093,3.6,1.8878900582118,NULL
Solar Array,2010,6,10,23,0,15.6,0.8119,0,991.9,18.9,16.093,3.1,-6.89217742553289,NULL
Solar Array,2010,6,10,24,0,14.4,0.7516,0,992.9,18.9,16.093,4.6,-14.2616998197829,NULL
Solar Array,2010,6,11,1,0.5,13.9,0.7795,0,993.2,17.8,16.093,3.1,-19.7244398118055,NULL
Solar Array,2010,6,11,2,0.9,13.9,0.8356,0,994.2,16.7,16.093,3.1,-22.7821226381646,NULL
Solar Array,2010,6,11,3,1,13.3,0.8349,0.3,993.9,16.1,16.093,3.1,-23.0887240051692,NULL
Solar Array,2010,6,11,4,1,13.3,0.862,0,993.6,15.6,16.093,3.1,-20.6063444129739,NULL
Solar Array,2010,6,11,5,1,12.8,0.8343,0,993.6,15.6,16.093,2.1,-15.6246873171174,NULL
Solar Array,2010,6,11,6,1,12.8,0.8343,0,993.2,15.6,16.093,2.6,-8.62416192068596,NULL
Solar Array,2010,6,11,7,1,12.2,0.8336,0,993.6,15,16.093,1.5,-0.110605668934198,NULL
Solar Array,2010,6,11,8,0,12.8,0.8343,0,993.6,15.6,16.093,2.6,9.47674943345346,6291.28
Solar Array,2010,6,11,9,0,12.2,0.7245,0,994.6,17.2,16.093,3.6,19.7814881044686,21136.96
Solar Array,2010,6,11,10,0,13.3,0.6998,0,994.6,18.9,16.093,3.6,30.503528259146,72043.02
Solar Array,2010,6,11,11,0,14.4,0.6765,0,994.2,20.6,16.093,2.6,41.3454920403438,86839.48
Solar Array,2010,6,11,12,0.9,15,0.6573,0,994.6,21.7,16.093,2.6,51.9090407891779,100714.42
Solar Array,2010,6,11,13,0.25,16.1,0.64,0,994.2,23.3,16.093,3.6,61.436084515104,45744.68
Solar Array,2010,6,11,14,0.25,15.6,0.6199,0,993.6,23.3,16.093,5.1,68.1467837670686,55077.98
Solar Array,2010,6,11,15,0.9,16.1,0.64,0,993.2,23.3,16.093,4.1,68.9405864112571,33354.06
Solar Array,2010,6,11,16,0.25,16.7,0.6649,0,992.6,23.3,16.093,2.6,63.2713275841998,68978.82
Solar Array,2010,6,11,17,0,16.7,0.6225,0,991.9,24.4,16.093,4.6,54.1632181681925,111195.86
Solar Array,2010,6,11,18,0,17.2,0.5982,0,989.9,25.6,16.093,6.2,43.745390889955,101658.2
Solar Array,2010,6,11,19,0,17.8,0.5822,0,989.9,26.7,16.093,5.1,32.9272363423179,58549.16
Solar Array,2010,6,11,20,0.25,18.3,0.6224,0,990.3,26.1,16.093,3.6,22.1555182175816,23252.36
Solar Array,2010,6,11,21,0,18.9,0.6462,0,989.6,26.1,16.093,4.6,11.7383547358481,9803.42
Solar Array,2010,6,11,22,0.25,18.9,0.6656,0,989.6,25.6,16.093,4.1,1.96969167709213,NULL
Solar Array,2010,6,11,23,0,19.4,0.7115,0,989.3,25,16.093,4.6,-6.80978875348424,NULL
Solar Array,2010,6,11,24,0,19.4,0.7374,0,988.9,24.4,16.093,4.6,-14.1800304074398,NULL
Solar Array,2010,6,12,1,0,20,0.7886,0,987.9,23.9,16.093,6.2,-19.6458184907776,NULL
Solar Array,2010,6,12,2,0,20.6,0.8183,0,986.9,23.9,16.093,6.7,-22.7097704867836,NULL
Solar Array,2010,6,12,3,0,21.1,0.819,0,987.3,24.4,14.484,7.7,-23.0259521438647,NULL
Solar Array,2010,6,12,4,0,21.1,0.819,0,986.9,24.4,14.484,6.7,-20.555358480541,NULL
Solar Array,2010,6,12,5,0,21.1,0.8438,0,987.3,23.9,14.484,4.1,-15.5859276696282,NULL
Solar Array,2010,6,12,6,0.25,21.1,0.8748,0,987.6,23.3,14.484,3.6,-8.59658979477454,NULL
Solar Array,2010,6,12,7,0.9,21.1,0.8748,0,987.6,23.3,14.484,4.6,-0.0923988051758897,NULL
Solar Array,2010,6,12,8,1,21.1,0.8748,0,987.9,23.3,11.265,5.7,9.48767870041536,3515.62
Solar Array,2010,6,12,9,1,21.7,0.9075,0,988.3,23.3,9.656,4.6,19.7873120840916,16972.56
Solar Array,2010,6,12,10,0.9,22.2,0.8758,0,988.3,24.4,8.047,5.7,30.506615139743,33374.62
Solar Array,2010,6,12,11,0.9,22.2,0.845,0,988.9,25,8.047,4.1,41.34881996088,34606.52
Solar Array,2010,6,12,12,0,22.8,0.8211,0,988.9,26.1,8.047,4.1,51.9171343070479,48484.08
Solar Array,2010,6,12,13,0,22.2,0.7166,0,988.6,27.8,11.265,4.6,61.4569111726654,82233.28
Solar Array,2010,6,12,14,0,21.7,0.6522,0,988.9,28.9,16.093,4.6,68.1925722789648,134016.62
Solar Array,2010,6,12,15,0,20.6,0.7663,0,989.9,25,16.093,5.1,69.0122388818352,112388.22
Solar Array,2010,6,12,16,0,20.6,0.7663,0,989.9,25,16.093,5.1,63.3500901255166,86630.36
Solar Array,2010,6,12,17,0,20,0.7384,0,989.6,25,16.093,5.1,54.2407612903141,95727.04
Solar Array,2010,6,12,18,0,19.4,0.7598,0,988.9,23.9,14.484,5.1,43.8214964353026,75963.02
Solar Array,2010,6,12,19,0,18.3,0.758,0,988.3,22.8,16.093,6.7,33.0028796148663,62941.76
Solar Array,2010,6,12,20,0.9,17.2,0.7845,0,989.6,21.1,16.093,6.2,22.2314602283417,21381.94
Solar Array,2010,6,12,21,1,16.7,0.8441,0,990.6,19.4,16.093,5.7,11.8149806164956,13029.04
Solar Array,2010,6,12,22,1,16.1,0.8702,0,990.6,18.3,16.093,5.7,2.04696034860289,NULL
Solar Array,2010,6,12,23,1,15.6,0.8697,0,990.9,17.8,16.093,4.6,-6.73247185953429,NULL
Solar Array,2010,6,12,24,1,15.6,0.8697,0,990.9,17.8,16.093,4.6,-14.1040240731693,NULL
Solar Array,2010,6,13,1,1,15.6,0.8697,0,990.9,17.8,16.093,3.6,-19.573420031423,NULL
Solar Array,2010,6,13,2,1,15.6,0.8697,0,990.9,17.8,16.093,3.1,-22.6440521871076,NULL
Solar Array,2010,6,13,3,1,15.6,0.8697,0,990.6,17.8,16.093,2.1,-22.9699723189449,NULL
Solar Array,2010,6,13,4,1,15.6,0.9033,0,989.9,17.2,16.093,1.5,-20.5110471759586,NULL
Solar Array,2010,6,13,5,1,15.6,0.9033,0,990.3,17.2,16.093,2.6,-15.5535211840453,NULL
Solar Array,2010,6,13,6,1,15.6,0.9033,0,990.3,17.2,16.093,4.1,-8.57495472570986,NULL
Solar Array,2010,6,13,7,1,15.6,0.9323,0,990.3,16.7,12.875,3.6,-0.0797100704739364,NULL
Solar Array,2010,6,13,8,1,15.6,0.9033,0,990.9,17.2,16.093,3.1,9.49345187593076,NULL
Solar Array,2010,6,13,9,1,15.6,0.9033,0,991.2,17.2,9.656,3.6,19.7882459151147,8869.46
Solar Array,2010,6,13,10,1,16.1,0.9326,0,991.6,17.2,11.265,3.1,30.5049448826603,14180.78
Solar Array,2010,6,13,11,1,16.1,0.8702,0,992.2,18.3,16.093,3.1,41.3473366738037,28663.22
Solar Array,2010,6,13,12,1,16.1,0.8125,0,991.9,19.4,16.093,2.1,51.920081719597,61565.98
Solar Array,2010,6,13,13,1,16.1,0.7829,0,991.9,20,16.093,2.1,61.4718526047959,47537.88
Solar Array,2010,6,13,14,1,16.1,0.7316,0,991.9,21.1,16.093,3.1,68.2315377881184,92920.16
Solar Array,2010,6,13,15,1,16.7,0.7327,0,991.6,21.7,16.093,0,69.0773126279555,28843
Solar Array,2010,6,13,16,1,16.1,0.7316,0,991.6,21.1,16.093,1.5,63.4236320438547,20014.44
Solar Array,2010,6,13,17,1,16.1,0.7053,0,991.6,21.7,16.093,0,54.3140568746762,29100.82
Solar Array,2010,6,13,18,1,17.2,0.7562,0,991.6,21.7,16.093,2.6,43.8937920458225,40137.78
Solar Array,2010,6,13,19,1,16.7,0.7327,0,991.6,21.7,16.093,1.5,33.0748013638797,38552.46
Solar Array,2010,6,13,20,1,17.2,0.7336,0,990.9,22.2,16.093,1.5,22.3035410626386,23908.18
Solar Array,2010,6,13,21,0.25,17.2,0.7336,0,990.3,22.2,16.093,1.5,11.8874401414483,11530.3
Solar Array,2010,6,13,22,0.25,16.7,0.7327,0,989.6,21.7,16.093,0,2.11962746221597,NULL
Solar Array,2010,6,13,23,0,16.7,0.7838,0,988.3,20.6,16.093,3.1,-6.66028999363456,NULL
Solar Array,2010,6,13,24,0,17.2,0.8395,0,989.9,20,16.093,0,-14.0337355465658,NULL
Solar Array,2010,6,14,1,0,17.2,0.8713,0,990.3,19.4,16.093,0,-19.5072874395763,NULL
Solar Array,2010,6,14,2,0.25,17.8,0.9048,0,989.9,19.4,16.093,1.5,-22.5849966504861,NULL
Solar Array,2010,6,14,3,0.9,17.8,0.9048,0,989.6,19.4,16.093,0,-22.9207984628361,NULL
Solar Array,2010,6,14,4,1,17.8,0.9048,0,988.9,19.4,16.093,0,-20.4734098448776,NULL
Solar Array,2010,6,14,5,1,17.8,0.9048,0,988.9,19.4,16.093,0,-15.5274536517897,NULL
Solar Array,2010,6,14,6,1,17.8,0.9048,0,988.3,19.4,14.484,2.1,-8.55923025540173,NULL
Solar Array,2010,6,14,7,1,18.3,0.9632,0,988.3,18.9,12.875,3.1,-0.0725021801098507,NULL
Solar Array,2010,6,14,8,0.25,18.3,0.9632,0,988.9,18.9,9.656,2.6,9.49411566390299,4546.58
Solar Array,2010,6,14,9,0.25,18.3,0.9337,0,989.3,19.4,14.484,0,19.7843444165685,20399.52
Solar Array,2010,6,14,10,0.5,18.3,0.8669,0,988.9,20.6,16.093,1.5,30.4985791774798,23430.42
Solar Array,2010,6,14,11,1,17.8,0.8401,0,990.3,20.6,16.093,3.1,41.3411092022573,21326.5
Solar Array,2010,6,14,12,0.9,17.8,0.7854,0,990.3,21.7,16.093,2.1,51.9179521454774,73350.86
Solar Array,2010,6,14,13,0.9,17.8,0.7346,0,990.6,22.8,16.093,2.1,61.4809693877988,87499.7
Solar Array,2010,6,14,14,0.5,17.8,0.6672,0,990.6,24.4,16.093,2.6,68.2636991870217,86323.86
Solar Array,2010,6,14,15,0.25,17.2,0.6425,0,990.6,24.4,16.093,3.1,69.1357630198208,99049.16
Solar Array,2010,6,14,16,0.9,16.1,0.6174,0,990.6,23.9,16.093,3.1,63.4918891574252,78068.7
Solar Array,2010,6,14,17,0.25,16.7,0.6225,0,990.6,24.4,16.093,4.1,54.3830373262287,54521.48
Solar Array,2010,6,14,18,0,16.1,0.6174,0,989.9,23.9,16.093,5.7,43.9622079057599,55014.1
Solar Array,2010,6,14,19,0,16.1,0.64,0,989.9,23.3,16.093,5.7,33.1429302615437,42388.64
Solar Array,2010,6,14,20,0.9,15.6,0.7086,0,990.9,21.1,16.093,6.2,22.3716890231981,12128.12
Solar Array,2010,6,14,21,0.9,15,0.7573,0,991.2,19.4,16.093,6.7,11.9556627865607,3459.66
Solar Array,2010,6,14,22,0.5,15,0.8111,0,991.9,18.3,16.093,5.7,2.18762568618099,NULL
Solar Array,2010,6,14,23,1,14.4,0.7803,0,991.9,18.3,16.093,5.7,-6.59330471062233,NULL
Solar Array,2010,6,14,24,1,15.6,0.8429,0,992.6,18.3,16.093,6.2,-13.9692175353977,NULL
Solar Array,2010,6,15,1,0.9,15,0.8111,0,992.9,18.3,16.093,4.1,-19.4474614822148,NULL
Solar Array,2010,6,15,2,0,13.9,0.7795,0,993.2,17.8,16.093,3.1,-22.5326304170968,NULL
Solar Array,2010,6,15,3,0,13.3,0.7786,0,992.9,17.2,16.093,3.1,-22.8784420313506,NULL
Solar Array,2010,6,15,4,0.9,13.9,0.8096,0,992.9,17.2,16.093,3.6,-20.4424432578777,NULL
Solar Array,2010,6,15,5,1,13.9,0.8096,0,992.9,17.2,16.093,2.6,-15.5077082408143,NULL
Solar Array,2010,6,15,6,1,13.9,0.8096,0,993.2,17.2,16.093,3.6,-8.549387350603,NULL
Solar Array,2010,6,15,7,1,13.9,0.7795,0,993.2,17.8,16.093,3.1,-0.0707354271327745,NULL
Solar Array,2010,6,15,8,0.5,13.9,0.8096,0,993.6,17.2,16.093,4.1,9.48971895424215,9060.86
