Location,Year,Month,Day,Hour,Cloud_Cover_Fraction,Dew_Point,Humidity_Fraction,Precipitation,Pressure,Temperature,Visibility,Wind_Speed
Solar Array,2011,7,16,17,0,13.9,0.352,0,993.6,31.1,16.093,2.6
Solar Array,2011,7,16,18,0,12.2,0.315,0,993.6,31.1,16.093,2.1
Solar Array,2011,7,16,19,0,13.3,0.3483,0,993.6,30.6,16.093,0
Solar Array,2011,7,16,20,0,15.6,0.4328,0,993.6,29.4,16.093,1.5
Solar Array,2011,7,16,21,0,15,0.4438,0,993.6,28.3,16.093,0
Solar Array,2011,7,16,22,0,13.9,0.4408,0,993.9,27.2,16.093,0
Solar Array,2011,7,16,23,0,17.8,0.6438,0,994.2,25,16.093,0
Solar Array,2011,7,17,0,0,16.1,0.5579,0,994.2,25.6,16.093,0
Solar Array,2011,7,17,1,0,17.8,0.7618,0,994.2,22.2,16.093,2.1
Solar Array,2011,7,17,2,0,17.8,0.7128,0,994.2,23.3,16.093,1.5
Solar Array,2011,7,17,3,0,18.3,0.8104,0,994.2,21.7,16.093,0
Solar Array,2011,7,17,4,0,17.2,0.7074,0,994.2,22.8,16.093,1.5
Solar Array,2011,7,17,5,0,17.2,0.7845,0,994.6,21.1,16.093,2.6
Solar Array,2011,7,17,6,0,17.8,0.8401,0,994.9,20.6,16.093,1.5
Solar Array,2011,7,17,7,0,18.3,0.8669,0,995.2,20.6,16.093,1.5
Solar Array,2011,7,17,8,0,18.9,0.7636,0,995.6,23.3,16.093,0
Solar Array,2011,7,17,9,0,20,0.7126,0,995.6,25.6,16.093,1.5
Solar Array,2011,7,17,10,0,19.4,0.6034,0,995.9,27.8,16.093,2.1
Solar Array,2011,7,17,11,0,19.4,0.55,0,995.6,29.4,16.093,4.1
Solar Array,2011,7,17,12,0,19.4,0.5135,0,995.6,30.6,16.093,3.1
Solar Array,2011,7,17,13,0,18.9,0.4546,0,995.2,32.2,16.093,3.6
Solar Array,2011,7,17,14,0,19.4,0.4534,0,994.9,32.8,16.093,4.6
Solar Array,2011,7,17,15,0,19.4,0.4409,0,994.6,33.3,16.093,3.6
Solar Array,2011,7,17,16,0,19.4,0.4264,0,993.9,33.9,16.093,6.2
Solar Array,2011,7,17,17,0.5,20,0.4576,0,993.6,33.3,16.093,5.1
Solar Array,2011,7,17,18,0,20,0.4576,0,992.9,33.3,16.093,6.7
Solar Array,2011,7,17,19,0,20.6,0.4883,0,992.6,32.8,16.093,5.7
Solar Array,2011,7,17,20,0,21.1,0.5357,0,992.6,31.7,16.093,4.6
Solar Array,2011,7,17,21,0,21.1,0.5703,0,992.6,30.6,16.093,3.6
Solar Array,2011,7,17,22,0,21.1,0.6509,0,992.2,28.3,16.093,2.6
Solar Array,2011,7,17,23,0,21.1,0.6701,0,992.6,27.8,16.093,2.6
Solar Array,2011,7,18,0,0,20.6,0.7179,0,991.6,26.1,16.093,3.6
Solar Array,2011,7,18,1,0,20.6,0.7179,0,991.2,26.1,16.093,3.6
Solar Array,2011,7,18,2,0,21.1,0.7146,0,991.6,26.7,14.484,3.6
Solar Array,2011,7,18,3,0.9,21.1,0.694,0,991.9,27.2,16.093,4.6
Solar Array,2011,7,18,4,0.9,22.2,0.897,0.5,992.2,24,16.093,6.7
Solar Array,2011,7,18,5,0,22.2,0.9356,0.3,990.9,23.3,12.875,3.1
Solar Array,2011,7,18,6,0,21.7,0.97,0,991.2,22.2,12.875,1.5
Solar Array,2011,7,18,7,0,21.7,0.9354,0,991.6,22.8,9.656,0
Solar Array,2011,7,18,8,0,21.7,0.9075,0,991.9,23.3,12.875,2.1
Solar Array,2011,7,18,9,0,22.2,0.8155,0,991.9,25.6,16.093,2.1
Solar Array,2011,7,18,10,0,22.2,0.7422,0,991.2,27.2,16.093,3.6
Solar Array,2011,7,18,11,0.5,22.2,0.6961,0,991.2,28.3,16.093,3.1
Solar Array,2011,7,18,12,0,23.9,0.6994,0,990.9,30,16.093,4.1
Solar Array,2011,7,18,13,0,24.4,0.6768,0,990.3,31.1,16.093,4.1
Solar Array,2011,7,18,14,0,25,0.678,0,990.6,31.7,16.093,4.6
Solar Array,2011,7,18,15,1,21,0.9407,27.2,991.2,22,3.219,4.1
Solar Array,2011,7,18,16,0.25,21.7,0.97,1.5,989.6,22.2,16.093,3.6
Solar Array,2011,7,18,17,0.25,22.8,0.8457,0,988.6,25.6,16.093,4.1
Solar Array,2011,7,18,18,0.25,23.3,0.8169,0,988.6,26.7,16.093,3.6
Solar Array,2011,7,18,19,0,24.4,0.8183,0,987.9,27.8,16.093,3.1
Solar Array,2011,7,18,20,0,23.9,0.7941,0,987.3,27.8,16.093,3.1
Solar Array,2011,7,18,21,0.25,23.9,0.8469,0,987.6,26.7,16.093,0
Solar Array,2011,7,18,22,0.9,23.9,0.8469,0,987.9,26.7,16.093,0
Solar Array,2011,7,18,23,0.9,24.4,0.904,0,987.9,26.1,16.093,0
Solar Array,2011,7,19,0,0.9,24.4,0.9311,0,987.9,25.6,16.093,0
Solar Array,2011,7,19,1,0,24.4,0.9649,0,987.3,25,16.093,0
Solar Array,2011,7,19,2,0,23.9,1,0,987.6,23.9,12.875,1.5
Solar Array,2011,7,19,3,0,23.9,1,0,987.9,23.9,12.875,0
Solar Array,2011,7,19,4,0,22.8,1,0,987.6,22.8,11.265,1.5
Solar Array,2011,7,19,5,1,22.8,0.9703,0,987.6,23.3,0.402,2.1
Solar Array,2011,7,19,6,1,23,1,0,,23,0.402,3.6
Solar Array,2011,7,19,7,1,23,1,0,,23,0.402,3.6
Solar Array,2011,7,19,8,1,23.3,1,0,988.9,23.3,2.414,3.6
Solar Array,2011,7,19,9,1,23.3,1,0,989.6,23.3,4.023,3.1
Solar Array,2011,7,19,10,0.9,23.3,0.8462,0,989.6,26.1,8.047,2.6
Solar Array,2011,7,19,11,0.5,23.3,0.7933,0,989.9,27.2,11.265,1.5
Solar Array,2011,7,19,12,0.5,23.9,0.745,0,989.6,28.9,14.484,0
Solar Array,2011,7,19,13,0.25,23.9,0.7239,0,989.6,29.4,16.093,1.5
Solar Array,2011,7,19,14,0.5,23.9,0.6568,0,989.3,31.1,16.093,1.5
Solar Array,2011,7,19,15,0.9,23.3,0.6124,0,988.9,31.7,16.093,0
Solar Array,2011,7,19,16,0.25,23.3,0.6335,0,988.6,31.1,16.093,0
Solar Array,2011,7,19,17,0,22.2,0.5729,0,987.9,31.7,16.093,2.1
Solar Array,2011,7,19,18,0,22.2,0.5729,0,987.6,31.7,16.093,3.1
Solar Array,2011,7,19,19,0,21.7,0.5557,0,987.3,31.7,16.093,1.5
Solar Array,2011,7,19,20,0,23.3,0.6518,0,986.9,30.6,16.093,0
Solar Array,2011,7,19,21,0,22.8,0.6775,0,986.6,29.4,16.093,1.5
Solar Array,2011,7,19,22,0,22.8,0.7432,0,987.3,27.8,16.093,2.6
Solar Array,2011,7,19,23,0,21.7,0.6952,0,987.3,27.8,16.093,0
Solar Array,2011,7,20,0,0,21.7,0.8197,0,987.3,25,16.093,0
Solar Array,2011,7,20,1,0,21.1,0.819,0,987.9,24.4,16.093,1.5
Solar Array,2011,7,20,2,0,20.6,0.7663,0,987.6,25,16.093,0
Solar Array,2011,7,20,3,0,20.6,0.8183,0,987.3,23.9,12.875,0
Solar Array,2011,7,20,4,0,20.6,0.8484,0,986.6,23.3,12.875,2.1
Solar Array,2011,7,20,5,0,21.7,0.9075,0,986.6,23.3,14.484,1.5
Solar Array,2011,7,20,6,0,21.7,0.9075,0,986.3,23.3,16.093,2.1
Solar Array,2011,7,20,7,0,21.1,0.8748,0,985.9,23.3,16.093,2.6
Solar Array,2011,7,20,8,0,21.7,0.8754,0,985.6,23.9,16.093,3.1
Solar Array,2011,7,20,9,0,22.8,0.9083,0,986.3,24.4,16.093,2.6
Solar Array,2011,7,20,10,0,22.8,0.8764,0,986.3,25,12.875,3.1
Solar Array,2011,7,20,11,0,22.8,0.8457,0,986.6,25.6,16.093,3.1
Solar Array,2011,7,20,12,0,22.2,0.7166,0,985.9,27.8,16.093,5.7
Solar Array,2011,7,20,13,0,22.8,0.6545,0,986.3,30,16.093,5.1
Solar Array,2011,7,20,14,0,23.9,0.6758,0,985.9,30.6,16.093,4.1
Solar Array,2011,7,20,15,0,24.4,0.6359,0,985.3,32.2,16.093,4.1
Solar Array,2011,7,20,16,0,23.3,0.5756,0,984.6,32.8,16.093,5.1
Solar Array,2011,7,20,17,0,22.8,0.543,0,984.3,33.3,16.093,5.1
Solar Array,2011,7,20,18,0,23.9,0.5802,0,983.6,33.3,16.093,4.6
Solar Array,2011,7,20,19,0,25,0.6372,0,982.9,32.8,16.093,5.1
Solar Array,2011,7,20,20,0,25.6,0.6603,0,982.6,32.8,16.093,4.1
Solar Array,2011,7,20,21,0,25.6,0.7269,0,982.6,31.1,16.093,3.1
Solar Array,2011,7,20,22,0,25,0.7469,0,982.6,30,16.093,3.1
Solar Array,2011,7,20,23,0,24.4,0.6963,0,982.3,30.6,16.093,4.6
Solar Array,2011,7,21,0,0,25,0.773,0,982.6,29.4,16.093,4.1
Solar Array,2011,7,21,1,0,25,0.7956,0,982,28.9,16.093,4.6
Solar Array,2011,7,21,2,0,25,0.8238,0,982.3,28.3,16.093,3.6
Solar Array,2011,7,21,3,0,24.4,0.8183,0,982.3,27.8,16.093,4.6
Solar Array,2011,7,21,4,0,23.9,0.8224,0,982,27.2,16.093,6.2
Solar Array,2011,7,21,5,0,23.9,0.8224,0,981.3,27.2,16.093,5.7
Solar Array,2011,7,21,6,0,23.9,0.8224,0,981.3,27.2,16.093,6.2
Solar Array,2011,7,21,7,0,23.9,0.8224,0,981.3,27.2,16.093,5.1
Solar Array,2011,7,21,8,0,23.9,0.7941,0,981.6,27.8,16.093,5.7
Solar Array,2011,7,21,9,0,24.4,0.7677,0,982.3,28.9,16.093,5.7
Solar Array,2011,7,21,10,0,25.6,0.7478,0,982.3,30.6,16.093,7.2
Solar Array,2011,7,21,11,0,25.6,0.7025,0,982.3,31.7,16.093,7.2
Solar Array,2011,7,21,12,0,26.1,0.6801,0,982.3,32.8,16.093,7.2
Solar Array,2011,7,21,13,0,26.1,0.6396,0,982.6,33.9,16.093,6.2
Solar Array,2011,7,21,14,0,25.6,0.604,0,982.6,34.4,16.093,6.7
Solar Array,2011,7,21,15,0,24.4,0.5263,0,982.6,35.6,16.093,6.2
Solar Array,2011,7,21,16,0,22.2,0.4485,0,982.6,36.1,16.093,8.2
Solar Array,2011,7,21,17,0,20,0.3919,0,982.6,36.1,16.093,6.2
Solar Array,2011,7,21,18,0,17.8,0.363,0,983.3,35,16.093,6.2
Solar Array,2011,7,21,19,0,18.9,0.4274,0,983.6,33.3,16.093,5.7
Solar Array,2011,7,21,20,0,19.4,0.4824,0,984.6,31.7,16.093,4.1
Solar Array,2011,7,21,21,0,18.3,0.5634,0,985.3,27.8,16.093,3.6
Solar Array,2011,7,21,22,0,18.3,0.6411,0,985.9,25.6,16.093,3.1
Solar Array,2011,7,21,23,0,18.3,0.6885,0,986.6,24.4,16.093,2.6
Solar Array,2011,7,22,0,0,18.3,0.758,0,986.9,22.8,16.093,2.1
Solar Array,2011,7,22,1,0,18.3,0.7861,0,987.6,22.2,16.093,3.1
Solar Array,2011,7,22,2,0,18.3,0.8104,0,987.6,21.7,16.093,2.6
Solar Array,2011,7,22,3,0,18.9,0.8414,0,987.6,21.7,16.093,2.6
Solar Array,2011,7,22,4,0,18.9,0.9001,0,987.9,20.6,16.093,2.6
Solar Array,2011,7,22,5,0,18.3,0.8669,0,988.6,20.6,16.093,2.1
Solar Array,2011,7,22,6,0,18.3,0.8669,0,988.6,20.6,16.093,0
Solar Array,2011,7,22,7,0,18.9,0.9001,0,988.6,20.6,16.093,2.1
Solar Array,2011,7,22,8,0,18.9,0.8728,0,988.9,21.1,16.093,0
Solar Array,2011,7,22,9,0,19.4,0.842,0,988.9,22.2,16.093,0
Solar Array,2011,7,22,10,0,20,0.8738,0,989.3,22.2,16.093,2.1
Solar Array,2011,7,22,11,0.9,20.6,0.8183,0,989.9,23.9,16.093,3.1
Solar Array,2011,7,22,12,0,20.6,0.7942,0,989.9,24.4,16.093,1.5
Solar Array,2011,7,22,13,0,20.6,0.7395,0,990.3,25.6,16.093,2.1
Solar Array,2011,7,22,14,0,19.4,0.7115,0,990.6,25,16.093,4.6
Solar Array,2011,7,22,15,0,20.6,0.7942,0,989.3,24.4,16.093,4.1
Solar Array,2011,7,22,16,0,21.1,0.819,0,988.3,24.4,16.093,3.1
Solar Array,2011,7,22,17,0.5,22.2,0.7643,0,988.6,26.7,16.093,3.1
Solar Array,2011,7,22,18,0.5,21.7,0.7413,0,988.6,26.7,16.093,3.1
Solar Array,2011,7,22,19,0,22.2,0.7422,0,988.6,27.2,16.093,2.1
Solar Array,2011,7,22,20,0,22.2,0.7422,0,988.3,27.2,16.093,2.1
Solar Array,2011,7,22,21,0,22.2,0.8155,0,988.6,25.6,16.093,2.1
Solar Array,2011,7,22,22,0,22.2,0.8758,0,988.9,24.4,16.093,3.1
Solar Array,2011,7,22,23,0,22.2,0.8758,0,988.9,24.4,16.093,3.1
Solar Array,2011,7,23,0,0,22.2,0.9356,0,989.3,23.3,16.093,2.1
Solar Array,2011,7,23,1,0,22.2,0.9643,0,989.3,22.8,14.484,2.6
Solar Array,2011,7,23,2,0,22.2,0.9643,0,989.3,22.8,16.093,3.1
Solar Array,2011,7,23,3,0,21.7,0.9354,0,988.9,22.8,14.484,1.5
Solar Array,2011,7,23,4,0,21.7,1,0,989.3,21.7,11.265,1.5
Solar Array,2011,7,23,5,0,21.7,1,0,989.9,21.7,11.265,0
Solar Array,2011,7,23,6,0,21.7,0.97,0,990.6,22.2,9.656,0
Solar Array,2011,7,23,7,0,21.7,0.97,0,990.9,22.2,8.047,0
Solar Array,2011,7,23,8,0.25,21.7,0.97,0,991.6,22.2,8.047,2.1
Solar Array,2011,7,23,9,0.25,22.2,0.9024,0,991.6,23.9,14.484,0
Solar Array,2011,7,23,10,0,22.8,0.8457,0,990.6,25.6,16.093,3.1
Solar Array,2011,7,23,11,0,23.3,0.8462,0,990.6,26.1,16.093,2.6
Solar Array,2011,7,23,12,0.9,23.3,0.8462,0,991.2,26.1,16.093,3.6
Solar Array,2011,7,23,13,0.5,23.3,0.7933,0,990.9,27.2,16.093,2.6
Solar Array,2011,7,23,14,0.25,23.3,0.6982,0,990.3,29.4,16.093,3.1
Solar Array,2011,7,23,15,0,23.9,0.7239,0,989.9,29.4,16.093,3.1
Solar Array,2011,7,23,16,0.5,21.1,0.5543,0,989.3,31.1,16.093,7.7
Solar Array,2011,7,23,17,0.25,21.7,0.575,0,989.6,31.1,16.093,5.1
Solar Array,2011,7,23,18,0,22.2,0.5729,0,989.3,31.7,16.093,5.1
Solar Array,2011,7,23,19,0.5,21.1,0.5703,0,988.9,30.6,16.093,4.6
Solar Array,2011,7,23,20,0.5,22.2,0.6533,0,988.9,29.4,16.093,2.1
Solar Array,2011,7,23,21,0,22.8,0.8457,0,989.9,25.6,16.093,2.1
Solar Array,2011,7,23,22,0,22.8,0.9083,0,990.3,24.4,16.093,2.6
Solar Array,2011,7,23,23,0,22.2,0.9024,0,991.2,23.9,16.093,0
Solar Array,2011,7,24,0,0,22.2,0.9643,0,991.9,22.8,16.093,3.6
Solar Array,2011,7,24,1,0,22.2,0.9356,0,991.9,23.3,16.093,2.6
Solar Array,2011,7,24,2,0,22.2,1,0,990.9,22.2,16.093,2.6
Solar Array,2011,7,24,3,0,21.7,0.97,0,990.9,22.2,12.875,1.5
Solar Array,2011,7,24,4,0.9,21.7,1,0,990.6,21.7,9.656,0
Solar Array,2011,7,24,5,1,21.7,0.97,0,991.2,22.2,9.656,1.5
Solar Array,2011,7,24,6,1,22.2,0.9643,0,991.6,22.8,14.484,0
Solar Array,2011,7,24,7,1,22.2,0.9643,0,991.9,22.8,11.265,0
Solar Array,2011,7,24,8,0.9,22.2,0.9643,0,991.9,22.8,11.265,0
Solar Array,2011,7,24,9,1,22.8,0.9703,0,992.6,23.3,11.265,3.1
Solar Array,2011,7,24,10,1,22.2,0.9643,0,992.2,22.8,12.875,3.6
Solar Array,2011,7,24,11,1,22.2,0.8758,0,990.9,24.4,16.093,5.1
Solar Array,2011,7,24,12,1,23.3,0.8462,0,992.2,26.1,12.875,2.6
Solar Array,2011,7,24,13,0.25,22.8,0.7926,0,991.9,26.7,14.484,2.1
Solar Array,2011,7,24,14,0.9,23.3,0.7933,0,992.2,27.2,16.093,3.6
Solar Array,2011,7,24,15,1,23.3,0.8169,0,991.9,26.7,16.093,2.1
Solar Array,2011,7,24,16,0.25,23.3,0.744,0,991.2,28.3,16.093,2.1
Solar Array,2011,7,24,17,0.25,23.3,0.744,0,990.9,28.3,16.093,0
Solar Array,2011,7,24,18,0,23.9,0.7941,0,990.3,27.8,16.093,2.6
Solar Array,2011,7,24,19,0,23.3,0.766,0,989.9,27.8,16.093,2.6
Solar Array,2011,7,24,20,0,23.9,0.8469,0,990.3,26.7,16.093,2.6
Solar Array,2011,7,24,21,0,23.3,0.8716,0,989.3,25.6,16.093,2.6
Solar Array,2011,7,24,22,0.9,23.3,0.9032,0,990.3,25,16.093,4.1
Solar Array,2011,7,24,23,0.9,21.1,0.8748,0,989.6,23.3,16.093,2.6
Solar Array,2011,7,25,0,0,21.1,0.9017,0,989.3,22.8,16.093,0
Solar Array,2011,7,25,1,0.5,21.7,0.9354,0,989.3,22.8,16.093,1.5
Solar Array,2011,7,25,2,0.9,21.1,0.9351,0,989.3,22.2,16.093,2.1
Solar Array,2011,7,25,3,0.9,21.1,0.964,0,988.9,21.7,16.093,1.5
Solar Array,2011,7,25,4,0.5,21.1,0.964,0,988.9,21.7,16.093,2.1
Solar Array,2011,7,25,5,0.25,20.6,0.9698,0,988.3,21.1,16.093,2.1
Solar Array,2011,7,25,6,0.9,20.6,0.9698,0,988.9,21.1,16.093,3.1
Solar Array,2011,7,25,7,1,20.6,0.9698,0,989.6,21.1,11.265,3.6
Solar Array,2011,7,25,8,1,20.6,0.9348,0,989.6,21.7,12.875,3.1
Solar Array,2011,7,25,9,1,20,0.8426,0,989.9,22.8,16.093,4.1
Solar Array,2011,7,25,10,0.25,18.3,0.7094,0,989.9,23.9,16.093,5.7
Solar Array,2011,7,25,11,0.25,18.9,0.7148,0,989.9,24.4,16.093,3.6
Solar Array,2011,7,25,12,0.25,17.8,0.6213,0,989.9,25.6,16.093,5.7
Solar Array,2011,7,25,13,0,16.7,0.5432,0,989.6,26.7,16.093,4.6
Solar Array,2011,7,25,14,0,15.6,0.4749,0,988.9,27.8,16.093,6.2
Solar Array,2011,7,25,15,0,14.4,0.4396,0,988.3,27.8,16.093,2.1
Solar Array,2011,7,25,16,0,14.4,0.4124,0,987.6,28.9,16.093,2.1
Solar Array,2011,7,25,17,0,13.9,0.3993,0,986.9,28.9,16.093,3.1
Solar Array,2011,7,25,18,0,13.9,0.388,0,986.3,29.4,16.093,3.6
Solar Array,2011,7,25,19,0,15,0.4165,0,985.6,29.4,16.093,3.6
Solar Array,2011,7,25,20,0,14.4,0.427,0,985.3,28.3,16.093,5.7
Solar Array,2011,7,25,21,0,15.6,0.5599,0,984.9,25,16.093,3.6
Solar Array,2011,7,25,22,0,16.1,0.5992,0,985.6,24.4,16.093,4.1
Solar Array,2011,7,25,23,0.25,16.7,0.6853,0,985.6,22.8,16.093,3.1
Solar Array,2011,7,26,0,0,16.7,0.7107,0,985.3,22.2,16.093,3.1
Solar Array,2011,7,26,1,0.25,17.2,0.7845,0,984.9,21.1,16.093,3.1
Solar Array,2011,7,26,2,0.9,16.7,0.7601,0,984.6,21.1,16.093,4.1
Solar Array,2011,7,26,3,0.25,16.7,0.7838,0,984.3,20.6,16.093,3.6
Solar Array,2011,7,26,4,0,14.4,0.702,0,984.3,20,16.093,3.6
Solar Array,2011,7,26,5,0,14.4,0.7803,0,984.6,18.3,16.093,3.1
Solar Array,2011,7,26,6,0,15,0.8369,0,984.6,17.8,16.093,3.1
Solar Array,2011,7,26,7,0,16.1,0.8702,0,985.3,18.3,16.093,3.1
Solar Array,2011,7,26,8,0.5,16.1,0.7829,0,985.6,20,16.093,3.6
Solar Array,2011,7,26,9,0,15.6,0.6831,0,986.3,21.7,16.093,4.6
Solar Array,2011,7,26,10,0,14.4,0.5915,0,986.6,22.8,16.093,4.6
Solar Array,2011,7,26,11,0,14.4,0.5536,0,986.9,23.9,16.093,5.1
Solar Array,2011,7,26,12,0,12.8,0.4672,0,986.9,25,16.093,4.6
Solar Array,2011,7,26,13,0,12.2,0.4208,0,987.3,26.1,16.093,7.2
Solar Array,2011,7,26,14,0.25,12.8,0.4225,0,987.3,26.7,16.093,5.7
Solar Array,2011,7,26,15,0.25,12.2,0.4208,0,987.3,26.1,16.093,6.7
Solar Array,2011,7,26,16,0,12.2,0.4208,0,987.3,26.1,16.093,4.1
Solar Array,2011,7,26,17,0.25,12.2,0.4208,0,987.3,26.1,16.093,5.1
Solar Array,2011,7,26,18,0.25,12.2,0.3945,0,986.9,27.2,16.093,6.2
Solar Array,2011,7,26,19,0,12.8,0.4377,0,987.3,26.1,16.093,5.1
Solar Array,2011,7,26,20,0,13.3,0.4658,0,987.3,25.6,16.093,4.1
Solar Array,2011,7,26,21,0,16.1,0.6841,0,987.9,22.2,16.093,2.1
Solar Array,2011,7,26,22,0,16.1,0.7544,0,988.6,20.6,16.093,1.5
Solar Array,2011,7,26,23,0,16.7,0.8441,0,989.3,19.4,16.093,1.5
Solar Array,2011,7,27,0,0,16.1,0.8702,0,989.3,18.3,16.093,0
Solar Array,2011,7,27,1,0,15.6,0.8429,0,989.6,18.3,16.093,1.5
Solar Array,2011,7,27,2,0,15,0.8692,0,989.6,17.2,16.093,1.5
Solar Array,2011,7,27,3,0,15,0.8971,0,990.6,16.7,16.093,0
Solar Array,2011,7,27,4,0,15,0.8692,0,991.2,17.2,16.093,0
Solar Array,2011,7,27,5,0,15,0.932,0,991.2,16.1,16.093,0
Solar Array,2011,7,27,6,0,15,0.9622,0,991.6,15.6,16.093,0
Solar Array,2011,7,27,7,0,13.9,0.9682,0,991.6,14.4,16.093,0
Solar Array,2011,7,27,8,0,16.1,0.9326,0,991.2,17.2,16.093,0
Solar Array,2011,7,27,9,0,16.7,0.8133,0,991.6,20,16.093,2.6
Solar Array,2011,7,27,10,0,15,0.6376,0,991.6,22.2,16.093,3.1
Solar Array,2011,7,27,11,0,15,0.5754,0,991.2,23.9,16.093,2.6
Solar Array,2011,7,27,12,0,15.6,0.5803,0,990.9,24.4,16.093,4.1
Solar Array,2011,7,27,13,0,16.7,0.6225,0,991.2,24.4,16.093,3.1
Solar Array,2011,7,27,14,0,16.7,0.6225,0,990.9,24.4,16.093,4.1
Solar Array,2011,7,27,15,0,18.9,0.7148,0,990.6,24.4,16.093,2.6
Solar Array,2011,7,27,16,0.5,18.3,0.6885,0,989.9,24.4,16.093,2.1
Solar Array,2011,7,27,17,0,18.9,0.6897,0,989.3,25,16.093,3.1
Solar Array,2011,7,27,18,0.25,19.4,0.7374,0,988.9,24.4,16.093,4.1
Solar Array,2011,7,27,19,0,19.4,0.7598,0,988.9,23.9,16.093,3.6
Solar Array,2011,7,27,20,0.25,20,0.8176,0,988.9,23.3,16.093,4.6
Solar Array,2011,7,27,21,0.9,20,0.8426,0,988.6,22.8,16.093,4.1
Solar Array,2011,7,27,22,0.25,20,0.9009,0,988.6,21.7,16.093,3.6
Solar Array,2011,7,27,23,1,20.6,0.9348,0,988.6,21.7,16.093,2.1
Solar Array,2011,7,28,0,1,21.1,0.964,0,988.6,21.7,9.656,0
Solar Array,2011,7,28,1,1,21.1,0.9351,0,988.9,22.2,14.484,1.5
Solar Array,2011,7,28,2,1,21.1,0.9351,0,988.6,22.2,16.093,2.6
Solar Array,2011,7,28,3,1,21.7,1,3.3,987.9,21.7,2.816,3.1
Solar Array,2011,7,28,4,1,22.2,1,1.5,987.3,22.2,8.047,3.6
Solar Array,2011,7,28,5,1,22.2,0.9643,2.3,987.3,22.8,12.875,4.1
Solar Array,2011,7,28,6,1,22.2,0.9643,3.6,987.6,22.8,8.047,3.6
Solar Array,2011,7,28,7,0.5,22.2,0.9643,2.5,987.9,22.8,16.093,2.1
Solar Array,2011,7,28,8,1,22.8,1,0,987.9,22.8,16.093,3.6
Solar Array,2011,7,28,9,1,22.8,0.9703,0,988.3,23.3,16.093,3.6
Solar Array,2011,7,28,10,1,23.3,0.9646,0,988.6,23.9,11.265,4.1
Solar Array,2011,7,28,11,1,23.3,0.9032,0,988.6,25,11.265,5.1
Solar Array,2011,7,28,12,1,23.9,0.8773,0,988.6,26.1,11.265,4.1
Solar Array,2011,7,28,13,1,23.9,0.8224,0,988.9,27.2,16.093,3.6
Solar Array,2011,7,28,14,1,23.9,0.8224,0,988.9,27.2,16.093,4.1
Solar Array,2011,7,28,15,0.5,23.9,0.7714,0,989.3,28.3,16.093,4.1
Solar Array,2011,7,28,16,1,24.4,0.8183,0,989.3,27.8,16.093,3.6
Solar Array,2011,7,28,17,1,24.4,0.8183,0,988.9,27.8,16.093,2.6
Solar Array,2011,7,28,18,0,24.4,0.8183,0,988.3,27.8,16.093,1.5
Solar Array,2011,7,28,19,0.5,24.4,0.7948,0,988.9,28.3,16.093,3.1
Solar Array,2011,7,28,20,0.9,24.4,0.7948,0,988.3,28.3,16.093,2.1
Solar Array,2011,7,28,21,0.9,24.4,0.8474,0,988.9,27.2,16.093,3.6
Solar Array,2011,7,28,22,0.25,23.9,0.8773,0,989.3,26.1,16.093,2.6
Solar Array,2011,7,28,23,0,23.3,0.8462,0,989.9,26.1,16.093,2.1
Solar Array,2011,7,29,0,0,22.8,0.8764,0,989.3,25,16.093,0
Solar Array,2011,7,29,1,0.25,22.8,0.9359,0,988.9,23.9,12.875,1.5
Solar Array,2011,7,29,2,0.25,23.3,0.9646,0,987.9,23.9,12.875,2.1
Solar Array,2011,7,29,3,1,23.3,0.9646,0.5,988.3,23.9,9.656,3.6
Solar Array,2011,7,29,4,1,22.8,0.9703,0.8,987.6,23.3,12.875,2.6
Solar Array,2011,7,29,5,1,22.8,0.9703,0,986.9,23.3,11.265,4.1
Solar Array,2011,7,29,6,1,22.8,0.9703,0,987.6,23.3,11.265,4.1
Solar Array,2011,7,29,7,0.9,21.1,0.9351,0,988.6,22.2,16.093,4.1
Solar Array,2011,7,29,8,0.5,20.6,0.9348,0,989.3,21.7,16.093,2.1
Solar Array,2011,7,29,9,0,21.1,0.9017,0,989.6,22.8,16.093,2.6
Solar Array,2011,7,29,10,0,21.7,0.8496,0,989.9,24.4,16.093,4.6
Solar Array,2011,7,29,11,0,21.1,0.7625,0,989.9,25.6,16.093,4.1
Solar Array,2011,7,29,12,0,22.2,0.7422,0,990.6,27.2,16.093,3.6
Solar Array,2011,7,29,13,0.5,22.8,0.7219,0,990.9,28.3,16.093,3.6
Solar Array,2011,7,29,14,0,20,0.5708,0,990.9,29.4,16.093,4.6
Solar Array,2011,7,29,15,0.25,17.8,0.4808,0,990.6,30,16.093,5.7
Solar Array,2011,7,29,16,0.25,19.4,0.4991,0,990.3,31.1,16.093,3.6
Solar Array,2011,7,29,17,0.25,17.8,0.4646,0,990.6,30.6,16.093,6.2
Solar Array,2011,7,29,18,0,17.8,0.4646,0,990.6,30.6,16.093,4.1
Solar Array,2011,7,29,19,0,16.1,0.4318,0,990.6,30,16.093,5.1
Solar Array,2011,7,29,20,0,16.7,0.4778,0,990.9,28.9,16.093,2.6
Solar Array,2011,7,29,21,0,17.8,0.6032,0,991.2,26.1,16.093,2.1
Solar Array,2011,7,29,22,0,18.9,0.7148,0,991.9,24.4,16.093,1.5
Solar Array,2011,7,29,23,0,16.1,0.5992,0,992.6,24.4,16.093,2.6
