Location,Day,Month,Year,Hour,Wind_Speed,Electricity_KW_HR
Wind Farm,27,6,2011,23,3.7,2028
Wind Farm,27,6,2011,24,6.0,8848
Wind Farm,28,6,2011,1,5.4,7620
Wind Farm,28,6,2011,2,2.3,352
Wind Farm,28,6,2011,3,3.9,3512
Wind Farm,28,6,2011,4,6.2,11048
Wind Farm,28,6,2011,5,7.1,15240
Wind Farm,28,6,2011,6,7.7,20340
Wind Farm,28,6,2011,7,8.1,21356
Wind Farm,28,6,2011,8,7.4,16996
Wind Farm,28,6,2011,9,5.7,11420
Wind Farm,28,6,2011,10,3.3,1532
Wind Farm,28,6,2011,11,3.8,3740
Wind Farm,28,6,2011,12,4.9,5712
Wind Farm,28,6,2011,13,4.0,2720
Wind Farm,28,6,2011,14,4.7,4200
Wind Farm,28,6,2011,15,5.3,6052
Wind Farm,28,6,2011,16,3.8,2192
Wind Farm,28,6,2011,17,4.0,2620
Wind Farm,28,6,2011,18,5.0,4736
Wind Farm,28,6,2011,19,7.0,14808
Wind Farm,28,6,2011,20,8.5,23904
Wind Farm,28,6,2011,21,4.5,3980
Wind Farm,28,6,2011,22,4.3,3460
Wind Farm,28,6,2011,23,4.1,2724
Wind Farm,29,6,2011,10,7.1,5484
Wind Farm,29,6,2011,11,6.5,11240
Wind Farm,29,6,2011,12,5.4,6532
Wind Farm,29,6,2011,13,5.8,8060
Wind Farm,29,6,2011,14,5.9,8696
Wind Farm,29,6,2011,15,6.2,9232
Wind Farm,29,6,2011,16,6.4,10388
Wind Farm,29,6,2011,17,6.9,12088
Wind Farm,29,6,2011,18,6.9,13416
Wind Farm,29,6,2011,19,7.5,15512
Wind Farm,29,6,2011,20,7.3,15524
Wind Farm,29,6,2011,21,6.4,10684
Wind Farm,29,6,2011,22,5.5,7392
Wind Farm,29,6,2011,23,6.0,9220
Wind Farm,29,6,2011,24,6.3,9672
Wind Farm,30,6,2011,1,5.0,5260
Wind Farm,30,6,2011,2,4.6,5168
Wind Farm,30,6,2011,3,3.8,2248
Wind Farm,30,6,2011,4,3.7,2332
Wind Farm,30,6,2011,5,2.4,484
Wind Farm,30,6,2011,6,2.0,12
Wind Farm,30,6,2011,7,1.8,0
Wind Farm,30,6,2011,8,2.2,148
Wind Farm,30,6,2011,9,1.3,0
Wind Farm,30,6,2011,10,1.1,0
Wind Farm,30,6,2011,11,1.9,40
Wind Farm,30,6,2011,12,2.3,240
Wind Farm,30,6,2011,13,2.6,456
Wind Farm,30,6,2011,14,2.7,584
Wind Farm,30,6,2011,15,3.0,1044
Wind Farm,30,6,2011,16,4.2,3152
Wind Farm,30,6,2011,17,4.2,3396
Wind Farm,30,6,2011,18,3.3,1572
Wind Farm,30,6,2011,19,4.8,4308
Wind Farm,30,6,2011,20,3.9,2452
Wind Farm,30,6,2011,21,3.2,1340
Wind Farm,30,6,2011,22,2.0,152
Wind Farm,30,6,2011,23,2.6,752
Wind Farm,30,6,2011,24,3.6,2192
Wind Farm,01,7,2011,1,3.7,1980
Wind Farm,01,7,2011,2,2.5,544
Wind Farm,01,7,2011,3,1.8,8
Wind Farm,01,7,2011,4,3.0,1056
Wind Farm,01,7,2011,5,4.8,5252
Wind Farm,01,7,2011,6,4.3,4296
Wind Farm,01,7,2011,7,3.2,1504
Wind Farm,01,7,2011,8,3.2,1432
Wind Farm,01,7,2011,9,3.7,2040
Wind Farm,01,7,2011,10,5.8,7696
Wind Farm,01,7,2011,11,5.8,7848
Wind Farm,01,7,2011,12,6.3,10008
Wind Farm,01,7,2011,13,5.6,7316
Wind Farm,01,7,2011,14,5.8,7544
Wind Farm,01,7,2011,15,6.1,9100
Wind Farm,01,7,2011,16,6.5,10820
Wind Farm,01,7,2011,17,6.6,10964
Wind Farm,01,7,2011,18,6.6,11108
Wind Farm,01,7,2011,19,7.0,13300
Wind Farm,01,7,2011,20,6.7,10972
Wind Farm,01,7,2011,21,6.0,8516
Wind Farm,01,7,2011,22,5.8,7964
Wind Farm,01,7,2011,23,5.8,8652
Wind Farm,01,7,2011,24,5.8,7752
Wind Farm,02,7,2011,1,5.1,5612
Wind Farm,02,7,2011,2,5.0,5256
Wind Farm,02,7,2011,3,5.0,5676
Wind Farm,02,7,2011,4,4.1,3260
Wind Farm,02,7,2011,5,3.8,1988
Wind Farm,02,7,2011,6,4.0,2592
Wind Farm,02,7,2011,7,3.8,2408
Wind Farm,02,7,2011,8,3.5,1860
Wind Farm,02,7,2011,9,3.3,1608
Wind Farm,02,7,2011,10,4.6,3752
Wind Farm,02,7,2011,11,4.4,3152
Wind Farm,02,7,2011,12,3.5,1604
Wind Farm,02,7,2011,13,3.8,2308
Wind Farm,02,7,2011,14,3.8,2192
Wind Farm,02,7,2011,15,3.6,1732
Wind Farm,02,7,2011,16,3.6,1808
Wind Farm,02,7,2011,17,4.4,3848
Wind Farm,02,7,2011,18,5.1,5008
Wind Farm,02,7,2011,19,4.9,5140
Wind Farm,02,7,2011,20,5.5,6704
Wind Farm,02,7,2011,21,5.3,6428
Wind Farm,02,7,2011,22,4.9,4960
Wind Farm,02,7,2011,23,4.8,5008
Wind Farm,02,7,2011,24,4.8,4756
Wind Farm,03,7,2011,1,5.0,5636
Wind Farm,03,7,2011,2,5.0,5424
Wind Farm,03,7,2011,3,4.3,3544
Wind Farm,03,7,2011,4,4.7,4460
Wind Farm,03,7,2011,5,4.4,3944
Wind Farm,03,7,2011,6,5.0,5364
Wind Farm,03,7,2011,7,4.5,3860
Wind Farm,03,7,2011,8,3.7,2224
Wind Farm,03,7,2011,9,2.5,500
Wind Farm,03,7,2011,10,3.8,2260
Wind Farm,03,7,2011,11,5.2,5612
Wind Farm,03,7,2011,12,4.9,4888
Wind Farm,03,7,2011,13,5.3,5776
Wind Farm,03,7,2011,14,5.2,5732
Wind Farm,03,7,2011,15,5.9,7804
Wind Farm,03,7,2011,16,5.4,6280
Wind Farm,03,7,2011,17,5.3,5976
Wind Farm,03,7,2011,18,5.5,6352
Wind Farm,03,7,2011,19,5.2,5360
Wind Farm,03,7,2011,20,5.3,5432
Wind Farm,03,7,2011,21,6.3,10236
Wind Farm,03,7,2011,22,5.9,8716
Wind Farm,03,7,2011,23,6.2,9948
Wind Farm,03,7,2011,24,6.2,9832
Wind Farm,04,7,2011,1,5.6,8092
Wind Farm,04,7,2011,2,4.2,3408
Wind Farm,04,7,2011,3,4.4,3936
Wind Farm,04,7,2011,4,4.7,4796
Wind Farm,04,7,2011,5,5.8,8428
Wind Farm,04,7,2011,6,5.7,8360
Wind Farm,04,7,2011,7,4.6,4604
Wind Farm,04,7,2011,8,3.4,2024
Wind Farm,04,7,2011,9,2.6,620
Wind Farm,04,7,2011,10,3.8,2028
Wind Farm,04,7,2011,11,3.8,2112
Wind Farm,04,7,2011,12,3.5,1424
Wind Farm,04,7,2011,13,3.6,1608
Wind Farm,04,7,2011,14,4.0,2252
Wind Farm,04,7,2011,15,3.8,1824
Wind Farm,04,7,2011,16,3.9,2116
Wind Farm,04,7,2011,17,4.2,3076
Wind Farm,04,7,2011,18,4.3,2992
Wind Farm,04,7,2011,19,3.9,2232
Wind Farm,04,7,2011,20,3.6,2032
Wind Farm,04,7,2011,21,3.8,2284
Wind Farm,04,7,2011,22,3.3,1460
Wind Farm,04,7,2011,23,2.6,700
Wind Farm,04,7,2011,24,2.7,736
Wind Farm,05,7,2011,1,2.5,584
Wind Farm,05,7,2011,2,2.7,632
Wind Farm,05,7,2011,3,2.2,324
Wind Farm,05,7,2011,4,3.4,1668
Wind Farm,05,7,2011,5,4.3,3600
Wind Farm,05,7,2011,6,3.7,2152
Wind Farm,05,7,2011,7,3.7,2348
Wind Farm,05,7,2011,8,3.9,2644
Wind Farm,05,7,2011,9,3.2,1564
Wind Farm,05,7,2011,10,2.0,96
Wind Farm,05,7,2011,11,1.7,12
Wind Farm,05,7,2011,12,1.2,0
Wind Farm,05,7,2011,13,2.2,200
Wind Farm,05,7,2011,14,2.5,344
Wind Farm,05,7,2011,15,2.8,680
Wind Farm,05,7,2011,16,3.1,868
Wind Farm,05,7,2011,17,2.6,408
Wind Farm,05,7,2011,18,3.7,1924
Wind Farm,05,7,2011,19,3.6,1768
Wind Farm,05,7,2011,20,2.8,584
Wind Farm,05,7,2011,21,3.2,1200
Wind Farm,05,7,2011,22,4.6,4136
Wind Farm,05,7,2011,23,7.2,14528
Wind Farm,05,7,2011,24,7.5,16204
Wind Farm,06,7,2011,1,7.0,12756
Wind Farm,06,7,2011,2,8.4,23808
Wind Farm,06,7,2011,3,6.0,8992
Wind Farm,06,7,2011,4,4.0,2860
Wind Farm,06,7,2011,5,4.6,4404
Wind Farm,06,7,2011,6,7.2,14344
Wind Farm,06,7,2011,7,6.9,13112
Wind Farm,06,7,2011,8,7.2,14272
Wind Farm,06,7,2011,9,6.5,10024
Wind Farm,06,7,2011,10,7.0,12660
Wind Farm,06,7,2011,11,7.2,14220
Wind Farm,06,7,2011,12,8.1,20008
Wind Farm,06,7,2011,13,8.1,19432
Wind Farm,06,7,2011,14,6.1,9048
Wind Farm,06,7,2011,15,6.7,12472
Wind Farm,06,7,2011,16,4.9,5176
Wind Farm,06,7,2011,17,3.7,2168
Wind Farm,06,7,2011,18,3.8,2408
Wind Farm,06,7,2011,19,2.4,244
Wind Farm,06,7,2011,20,2.3,436
Wind Farm,06,7,2011,21,2.6,752
Wind Farm,06,7,2011,22,2.2,276
Wind Farm,06,7,2011,23,3.1,1440
Wind Farm,06,7,2011,24,6.0,9076
Wind Farm,07,7,2011,1,5.5,7160
Wind Farm,07,7,2011,2,6.4,11556
Wind Farm,07,7,2011,3,6.0,9504
Wind Farm,07,7,2011,4,6.4,10988
Wind Farm,07,7,2011,5,7.1,14236
Wind Farm,07,7,2011,6,7.4,16492
Wind Farm,07,7,2011,7,6.9,13472
Wind Farm,07,7,2011,8,6.5,11260
Wind Farm,07,7,2011,9,5.8,8472
Wind Farm,07,7,2011,10,7.2,15464
Wind Farm,07,7,2011,11,7.4,15480
Wind Farm,07,7,2011,12,7.8,18016
Wind Farm,07,7,2011,13,7.8,18168
Wind Farm,07,7,2011,14,8.1,20296
Wind Farm,07,7,2011,15,7.3,15508
Wind Farm,07,7,2011,16,7.2,13056
Wind Farm,07,7,2011,17,7.4,14952
Wind Farm,07,7,2011,18,7.2,13516
Wind Farm,07,7,2011,19,6.7,11084
Wind Farm,07,7,2011,20,5.6,7272
Wind Farm,07,7,2011,21,4.9,4556
Wind Farm,07,7,2011,22,5.7,7528
Wind Farm,07,7,2011,23,7.5,16824
Wind Farm,07,7,2011,24,7.6,17596
Wind Farm,08,7,2011,1,4.6,4260
Wind Farm,08,7,2011,2,4.5,3996
Wind Farm,08,7,2011,3,7.1,14224
Wind Farm,08,7,2011,4,7.5,16336
Wind Farm,08,7,2011,5,8.6,26088
Wind Farm,08,7,2011,6,7.1,14080
Wind Farm,08,7,2011,7,8.0,21652
Wind Farm,08,7,2011,8,8.3,22896
Wind Farm,08,7,2011,9,8.0,19576
Wind Farm,08,7,2011,10,9.2,28828
Wind Farm,08,7,2011,11,9.4,30944
Wind Farm,08,7,2011,12,8.7,25352
Wind Farm,08,7,2011,13,8.5,23120
Wind Farm,08,7,2011,14,8.8,25244
Wind Farm,08,7,2011,15,8.8,25908
Wind Farm,08,7,2011,16,8.5,23308
Wind Farm,08,7,2011,17,8.4,23016
Wind Farm,08,7,2011,18,9.3,30088
Wind Farm,08,7,2011,19,6.3,9920
Wind Farm,08,7,2011,20,5.6,6472
Wind Farm,08,7,2011,21,5.1,5736
Wind Farm,08,7,2011,22,5.1,5772
Wind Farm,08,7,2011,23,4.5,3828
Wind Farm,08,7,2011,24,7.0,14484
Wind Farm,09,7,2011,1,7.7,19776
Wind Farm,09,7,2011,2,7.5,16936
Wind Farm,09,7,2011,3,8.0,21036
Wind Farm,09,7,2011,4,8.0,21056
Wind Farm,09,7,2011,5,8.2,23600
Wind Farm,09,7,2011,6,4.9,5220
Wind Farm,09,7,2011,7,5.4,6692
Wind Farm,09,7,2011,8,5.6,7848
Wind Farm,09,7,2011,9,6.3,10724
Wind Farm,09,7,2011,10,7.5,16516
Wind Farm,09,7,2011,11,7.5,16184
Wind Farm,09,7,2011,12,6.6,11476
Wind Farm,09,7,2011,13,6.5,10968
Wind Farm,09,7,2011,14,6.6,10856
Wind Farm,09,7,2011,15,6.3,9480
Wind Farm,09,7,2011,16,8.5,26620
Wind Farm,09,7,2011,17,7.1,12952
Wind Farm,09,7,2011,18,6.6,10552
Wind Farm,09,7,2011,19,5.2,5564
Wind Farm,09,7,2011,20,5.1,5224
Wind Farm,09,7,2011,21,4.3,3516
Wind Farm,09,7,2011,22,2.7,624
Wind Farm,09,7,2011,23,3.1,1340
Wind Farm,09,7,2011,24,3.4,1512
Wind Farm,10,7,2011,1,3.4,1440
Wind Farm,10,7,2011,2,2.2,204
Wind Farm,10,7,2011,3,2.7,816
Wind Farm,10,7,2011,4,2.5,500
Wind Farm,10,7,2011,5,2.1,160
Wind Farm,10,7,2011,6,1.8,24
Wind Farm,10,7,2011,7,0.6,0
Wind Farm,10,7,2011,8,1.0,0
Wind Farm,10,7,2011,9,1.6,0
Wind Farm,10,7,2011,10,1.1,0
Wind Farm,10,7,2011,11,1.3,0
Wind Farm,10,7,2011,12,1.3,0
Wind Farm,10,7,2011,13,1.6,4
Wind Farm,10,7,2011,14,1.3,0
Wind Farm,10,7,2011,15,1.6,0
Wind Farm,10,7,2011,16,2.9,976
Wind Farm,10,7,2011,17,2.5,436
Wind Farm,10,7,2011,18,4.2,2916
Wind Farm,10,7,2011,19,4.0,2932
Wind Farm,10,7,2011,20,3.7,2088
Wind Farm,10,7,2011,21,3.6,1672
Wind Farm,10,7,2011,22,2.2,248
Wind Farm,10,7,2011,23,0.7,0
Wind Farm,10,7,2011,24,0.8,0
Wind Farm,11,7,2011,1,2.3,28
Wind Farm,11,7,2011,2,1.8,8
Wind Farm,11,7,2011,3,2.1,152
Wind Farm,11,7,2011,4,3.7,2176
Wind Farm,11,7,2011,5,4.1,3128
Wind Farm,11,7,2011,6,4.1,3232
Wind Farm,11,7,2011,7,3.5,1704
Wind Farm,11,7,2011,8,2.6,636
Wind Farm,11,7,2011,9,2.1,108
Wind Farm,11,7,2011,10,1.8,16
Wind Farm,11,7,2011,11,2.0,56
Wind Farm,11,7,2011,12,1.4,12
Wind Farm,11,7,2011,13,2.0,316
Wind Farm,11,7,2011,14,2.8,848
Wind Farm,11,7,2011,15,2.3,400
Wind Farm,11,7,2011,16,2.4,328
Wind Farm,11,7,2011,17,2.6,548
Wind Farm,11,7,2011,18,2.4,320
Wind Farm,11,7,2011,19,3.0,1096
Wind Farm,11,7,2011,20,3.1,1252
Wind Farm,11,7,2011,21,4.0,2548
Wind Farm,11,7,2011,22,4.3,3756
Wind Farm,11,7,2011,23,5.3,6412
Wind Farm,11,7,2011,24,6.2,10304
Wind Farm,12,7,2011,1,6.2,10624
Wind Farm,12,7,2011,2,5.7,8740
Wind Farm,12,7,2011,3,5.7,7648
Wind Farm,12,7,2011,4,5.9,9616
Wind Farm,12,7,2011,5,6.2,10056
Wind Farm,12,7,2011,6,5.8,8212
Wind Farm,12,7,2011,7,5.2,6312
Wind Farm,12,7,2011,8,4.6,4252
Wind Farm,12,7,2011,9,3.5,1724
Wind Farm,12,7,2011,10,3.6,1812
Wind Farm,12,7,2011,11,4.0,2492
Wind Farm,12,7,2011,12,5.1,5424
Wind Farm,12,7,2011,13,5.3,5944
Wind Farm,12,7,2011,14,4.1,2948
Wind Farm,12,7,2011,15,5.5,8472
Wind Farm,12,7,2011,16,5.6,7748
Wind Farm,12,7,2011,17,4.4,3700
Wind Farm,12,7,2011,18,4.7,4324
Wind Farm,12,7,2011,19,5.0,5312
Wind Farm,12,7,2011,20,7.6,17544
Wind Farm,12,7,2011,21,8.7,25724
Wind Farm,12,7,2011,22,8.0,21132
Wind Farm,12,7,2011,23,7.9,20224
Wind Farm,12,7,2011,24,7.5,16332
Wind Farm,13,7,2011,1,7.8,19780
Wind Farm,13,7,2011,2,6.8,12744
Wind Farm,13,7,2011,3,6.2,9664
Wind Farm,13,7,2011,4,7.2,14844
Wind Farm,13,7,2011,5,8.0,21052
Wind Farm,13,7,2011,6,7.8,18704
Wind Farm,13,7,2011,7,7.4,16316
Wind Farm,13,7,2011,8,8.0,20512
Wind Farm,13,7,2011,9,6.9,12084
Wind Farm,13,7,2011,10,6.4,10108
Wind Farm,13,7,2011,11,6.8,12316
Wind Farm,13,7,2011,12,8.1,20916
Wind Farm,13,7,2011,13,8.3,22212
Wind Farm,13,7,2011,14,8.1,21808
Wind Farm,13,7,2011,15,8.4,24036
Wind Farm,13,7,2011,16,7.9,18948
Wind Farm,13,7,2011,17,7.2,15116
Wind Farm,13,7,2011,18,7.7,17876
Wind Farm,13,7,2011,19,7.1,13860
Wind Farm,13,7,2011,20,6.8,12704
Wind Farm,13,7,2011,21,6.7,11936
Wind Farm,13,7,2011,22,6.9,12632
Wind Farm,13,7,2011,23,7.3,15224
Wind Farm,13,7,2011,24,6.9,12560
Wind Farm,14,7,2011,1,6.8,12436
Wind Farm,14,7,2011,2,7.1,13976
Wind Farm,14,7,2011,3,7.7,18164
Wind Farm,14,7,2011,4,7.9,19732
Wind Farm,14,7,2011,5,7.6,17716
Wind Farm,14,7,2011,6,8.1,20872
Wind Farm,14,7,2011,7,7.9,19872
Wind Farm,14,7,2011,8,8.2,22392
Wind Farm,14,7,2011,9,8.8,27212
Wind Farm,14,7,2011,10,7.8,4888
Wind Farm,14,7,2011,11,5.6,0
Wind Farm,14,7,2011,12,6.4,10332
Wind Farm,14,7,2011,13,9.5,32432
Wind Farm,14,7,2011,14,9.9,36220
Wind Farm,14,7,2011,15,9.6,33812
Wind Farm,14,7,2011,16,8.7,27080
Wind Farm,14,7,2011,17,7.3,14860
Wind Farm,14,7,2011,18,7.4,17024
Wind Farm,14,7,2011,19,8.1,21424
Wind Farm,14,7,2011,20,8.1,21492
Wind Farm,14,7,2011,21,7.9,18448
Wind Farm,14,7,2011,22,6.8,11712
Wind Farm,14,7,2011,23,5.8,7860
Wind Farm,14,7,2011,24,6.7,13312
Wind Farm,15,7,2011,1,7.7,19924
Wind Farm,15,7,2011,2,8.1,22056
Wind Farm,15,7,2011,3,7.9,19668
Wind Farm,15,7,2011,4,7.4,16596
Wind Farm,15,7,2011,5,6.7,11900
Wind Farm,15,7,2011,6,6.9,13716
Wind Farm,15,7,2011,7,6.1,9624
Wind Farm,15,7,2011,8,5.1,5632
Wind Farm,15,7,2011,9,4.2,3240
Wind Farm,15,7,2011,10,3.1,1016
Wind Farm,15,7,2011,11,3.5,1640
Wind Farm,15,7,2011,12,3.5,1552
Wind Farm,15,7,2011,13,3.6,1776
Wind Farm,15,7,2011,14,3.3,1240
Wind Farm,15,7,2011,15,4.2,2880
Wind Farm,15,7,2011,16,3.2,1272
Wind Farm,15,7,2011,17,4.5,3736
Wind Farm,15,7,2011,18,1.7,196
Wind Farm,15,7,2011,19,2.7,820
Wind Farm,15,7,2011,20,4.5,4012
Wind Farm,15,7,2011,21,5.0,4772
Wind Farm,15,7,2011,22,5.0,5644
Wind Farm,15,7,2011,23,5.3,6944
Wind Farm,15,7,2011,24,3.6,2284
Wind Farm,16,7,2011,1,3.7,2248
Wind Farm,16,7,2011,2,2.4,544
Wind Farm,16,7,2011,3,1.6,4
Wind Farm,16,7,2011,4,2.6,532
Wind Farm,16,7,2011,5,5.6,7768
Wind Farm,16,7,2011,6,5.7,8492
Wind Farm,16,7,2011,7,4.9,5208
Wind Farm,16,7,2011,8,6.0,8732
Wind Farm,16,7,2011,9,6.4,10544
Wind Farm,16,7,2011,10,6.6,11444
Wind Farm,16,7,2011,11,8.5,24092
Wind Farm,16,7,2011,12,10.1,36428
Wind Farm,16,7,2011,13,10.1,35636
Wind Farm,16,7,2011,14,10.7,39636
Wind Farm,16,7,2011,15,12.2,47756
Wind Farm,16,7,2011,16,12.0,44664
Wind Farm,16,7,2011,17,11.5,44264
Wind Farm,16,7,2011,18,10.2,37896
Wind Farm,16,7,2011,19,9.8,34700
Wind Farm,16,7,2011,20,9.8,34996
Wind Farm,16,7,2011,21,10.2,38600
Wind Farm,16,7,2011,22,10.5,40836
Wind Farm,16,7,2011,23,6.8,15116
Wind Farm,16,7,2011,24,6.1,9852
Wind Farm,17,7,2011,1,7.4,16348
Wind Farm,17,7,2011,2,7.4,15756
Wind Farm,17,7,2011,3,6.4,9904
Wind Farm,17,7,2011,4,6.5,10748
Wind Farm,17,7,2011,5,7.0,13652
Wind Farm,17,7,2011,6,7.5,17196
Wind Farm,17,7,2011,7,5.5,6608
Wind Farm,17,7,2011,8,6.5,10936
Wind Farm,17,7,2011,9,7.0,13804
Wind Farm,17,7,2011,10,7.6,17348
Wind Farm,17,7,2011,11,9.1,28956
Wind Farm,17,7,2011,12,9.2,28716
Wind Farm,17,7,2011,13,8.8,26300
Wind Farm,17,7,2011,14,9.7,33024
Wind Farm,17,7,2011,15,11.1,44124
Wind Farm,17,7,2011,16,11.8,44764
Wind Farm,17,7,2011,17,11.4,44116
Wind Farm,17,7,2011,18,10.4,37016
Wind Farm,17,7,2011,19,12.7,49536
Wind Farm,17,7,2011,20,11.6,38380
Wind Farm,17,7,2011,21,10.4,37296
Wind Farm,17,7,2011,22,8.9,27364
Wind Farm,17,7,2011,23,8.5,23848
Wind Farm,17,7,2011,24,8.7,26592
Wind Farm,18,7,2011,1,8.5,24460
Wind Farm,18,7,2011,2,9.5,33256
Wind Farm,18,7,2011,3,9.3,30824
Wind Farm,18,7,2011,4,8.9,28032
Wind Farm,18,7,2011,5,9.5,33184
Wind Farm,18,7,2011,6,9.5,32748
Wind Farm,18,7,2011,7,10.2,39300
Wind Farm,18,7,2011,8,10.1,38360
Wind Farm,18,7,2011,9,10.2,38500
Wind Farm,18,7,2011,10,11.3,44768
Wind Farm,18,7,2011,11,9.5,13768
Wind Farm,18,7,2011,12,10.1,37728
Wind Farm,18,7,2011,13,10.5,40344
Wind Farm,18,7,2011,14,10.0,34720
Wind Farm,18,7,2011,15,10.1,37292
Wind Farm,18,7,2011,16,9.1,27464
Wind Farm,18,7,2011,17,8.3,22976
Wind Farm,18,7,2011,18,8.4,22680
Wind Farm,18,7,2011,19,7.6,17832
Wind Farm,18,7,2011,20,8.2,22544
Wind Farm,18,7,2011,21,5.5,7180
Wind Farm,18,7,2011,22,5.9,9072
Wind Farm,18,7,2011,23,5.7,8004
Wind Farm,18,7,2011,24,4.5,4120
Wind Farm,19,7,2011,1,4.1,2968
Wind Farm,19,7,2011,2,3.6,1940
Wind Farm,19,7,2011,3,2.8,912
Wind Farm,19,7,2011,4,2.4,408
Wind Farm,19,7,2011,5,2.4,420
Wind Farm,19,7,2011,6,3.1,1348
Wind Farm,19,7,2011,7,1.0,0
Wind Farm,19,7,2011,8,1.7,196
Wind Farm,19,7,2011,9,3.6,1820
Wind Farm,19,7,2011,10,2.0,268
Wind Farm,19,7,2011,11,0.8,0
Wind Farm,19,7,2011,12,1.6,80
Wind Farm,19,7,2011,13,2.9,868
Wind Farm,19,7,2011,14,3.2,1136
Wind Farm,19,7,2011,15,3.5,1752
Wind Farm,19,7,2011,16,2.7,776
Wind Farm,19,7,2011,17,3.7,2332
Wind Farm,19,7,2011,18,3.9,2660
Wind Farm,19,7,2011,19,3.4,1760
Wind Farm,19,7,2011,20,4.5,4048
Wind Farm,19,7,2011,21,4.0,2976
Wind Farm,19,7,2011,22,3.8,2312
Wind Farm,19,7,2011,23,3.4,1736
Wind Farm,19,7,2011,24,3.1,1116
Wind Farm,20,7,2011,1,4.2,3148
Wind Farm,20,7,2011,2,3.5,1780
Wind Farm,20,7,2011,3,3.4,1620
Wind Farm,20,7,2011,4,4.6,4200
Wind Farm,20,7,2011,5,4.7,4596
Wind Farm,20,7,2011,6,2.7,696
Wind Farm,20,7,2011,7,3.3,1768
Wind Farm,20,7,2011,8,3.2,1272
Wind Farm,20,7,2011,9,3.5,1804
Wind Farm,20,7,2011,10,4.1,2632
Wind Farm,20,7,2011,11,4.1,2796
Wind Farm,20,7,2011,12,4.2,2820
Wind Farm,20,7,2011,13,3.9,2232
Wind Farm,20,7,2011,14,3.5,1788
Wind Farm,20,7,2011,15,5.6,8436
Wind Farm,20,7,2011,16,3.7,2296
Wind Farm,20,7,2011,17,3.0,1104
Wind Farm,20,7,2011,18,2.8,1560
Wind Farm,20,7,2011,19,0.6,0
Wind Farm,20,7,2011,20,1.5,0
Wind Farm,20,7,2011,21,1.7,12
Wind Farm,20,7,2011,22,1.8,32
Wind Farm,20,7,2011,23,2.0,88
Wind Farm,20,7,2011,24,2.9,912
Wind Farm,21,7,2011,1,2.8,832
Wind Farm,21,7,2011,2,4.4,3380
Wind Farm,21,7,2011,3,3.6,1736
Wind Farm,21,7,2011,4,2.5,432
Wind Farm,21,7,2011,5,2.1,140
Wind Farm,21,7,2011,6,1.5,0
Wind Farm,21,7,2011,7,1.8,32
Wind Farm,21,7,2011,8,2.0,40
Wind Farm,21,7,2011,9,1.3,0
Wind Farm,21,7,2011,10,1.6,24
Wind Farm,21,7,2011,11,2.2,160
Wind Farm,21,7,2011,12,2.5,352
Wind Farm,21,7,2011,13,3.5,1888
Wind Farm,21,7,2011,14,2.9,864
Wind Farm,21,7,2011,15,2.9,784
Wind Farm,21,7,2011,16,3.0,956
Wind Farm,21,7,2011,17,5.5,6524
Wind Farm,21,7,2011,18,4.7,5088
Wind Farm,21,7,2011,19,2.5,484
Wind Farm,21,7,2011,20,3.5,1780
Wind Farm,21,7,2011,21,3.0,1100
Wind Farm,21,7,2011,22,4.4,3588
Wind Farm,21,7,2011,23,5.2,6440
Wind Farm,21,7,2011,24,4.2,3296
Wind Farm,22,7,2011,1,3.9,2672
Wind Farm,22,7,2011,2,4.4,3848
Wind Farm,22,7,2011,3,3.8,2460
Wind Farm,22,7,2011,4,3.6,1984
Wind Farm,22,7,2011,5,3.5,1692
Wind Farm,22,7,2011,6,4.2,3344
Wind Farm,22,7,2011,7,3.5,1820
Wind Farm,22,7,2011,8,2.7,748
Wind Farm,22,7,2011,9,2.3,384
Wind Farm,22,7,2011,10,2.2,196
Wind Farm,22,7,2011,11,3.6,2564
Wind Farm,22,7,2011,12,4.6,4260
Wind Farm,22,7,2011,13,3.2,1460
Wind Farm,22,7,2011,14,2.9,808
Wind Farm,22,7,2011,15,3.6,2244
Wind Farm,22,7,2011,16,5.2,5800
Wind Farm,22,7,2011,17,4.8,4228
Wind Farm,22,7,2011,18,3.9,2740
Wind Farm,22,7,2011,19,5.3,6416
Wind Farm,22,7,2011,20,5.6,7612
Wind Farm,22,7,2011,21,5.8,8416
Wind Farm,22,7,2011,22,5.5,6896
Wind Farm,22,7,2011,23,5.2,6072
Wind Farm,22,7,2011,24,4.4,3720
Wind Farm,23,7,2011,1,4.9,4696
Wind Farm,23,7,2011,2,5.2,5292
Wind Farm,23,7,2011,3,6.4,9040
Wind Farm,23,7,2011,4,6.1,9488
Wind Farm,23,7,2011,5,6.0,9184
Wind Farm,23,7,2011,6,4.3,3436
Wind Farm,23,7,2011,7,3.7,2364
Wind Farm,23,7,2011,8,4.4,3112
Wind Farm,25,7,2011,11,3.9,824
Wind Farm,25,7,2011,12,4.3,3140
Wind Farm,25,7,2011,13,4.1,2492
Wind Farm,25,7,2011,14,4.3,3052
Wind Farm,25,7,2011,15,4.1,2988
Wind Farm,25,7,2011,16,4.0,2564
Wind Farm,25,7,2011,17,3.9,2240
Wind Farm,25,7,2011,18,2.8,652
Wind Farm,25,7,2011,19,2.8,812
Wind Farm,25,7,2011,20,4.1,4132
Wind Farm,25,7,2011,21,2.6,716
Wind Farm,25,7,2011,22,1.7,8
