"","Location","Year","Month","Day","Hour","Cloud_Cover_Fraction","Dew_Point","Humidity_Fraction","Precipitation","Pressure","Temperature","Visibility","Wind_Speed","Solar_Elevation","Electricity_KW_HR"
"9800","Solar Array",2011,2,13,8,0,-3.3,0.888,0,981.6,-1.7,12.875,3.1,-7.6216745547396,0
"9801","Solar Array",2011,2,13,9,0,-3.3,0.8497,0,981,-1.1,11.265,3.6,2.79667726457828,8701.7295458
"9802","Solar Array",2011,2,13,10,0,-2.8,0.8503,0,980.3,-0.6,12.875,4.1,12.4768173699219,9235.26
"9803","Solar Array",2011,2,13,11,0,-2.2,0.7859,0,979.6,1.1,11.265,8.8,20.9613009801047,43707.4
"9804","Solar Array",2011,2,13,12,0,-2.2,0.7263,0,978.6,2.2,16.093,9.3,27.6598315100483,114840.92
"9805","Solar Array",2011,2,13,13,0,-1.7,0.697,0,978.6,3.3,16.093,8.8,31.8870186983889,171729.76
"9806","Solar Array",2011,2,13,14,0,-1.7,0.6682,0,978,3.9,16.093,9.3,33.0557105336371,125573.58
"9807","Solar Array",2011,2,13,15,0,-1.7,0.6451,0,977.3,4.4,16.093,9.3,30.9759966675928,96450.26
"9808","Solar Array",2011,2,13,16,0,-1.1,0.6201,0,976.3,5.6,16.093,7.7,25.9778171023757,136812.12
"9809","Solar Array",2011,2,13,17,0,-1.1,0.6201,0,976.3,5.6,16.093,8.8,18.7063030697791,103205.04
"9810","Solar Array",2011,2,13,18,0,-1.1,0.6201,0,976,5.6,16.093,6.2,9.83215996826539,36340.08
"9811","Solar Array",2011,2,13,19,0,-1.1,0.6201,0,974.6,5.6,16.093,6.2,-0.0924242368482595,0
"9812","Solar Array",2011,2,13,20,0,-1.1,0.599,0,974.6,6.1,16.093,4.6,-10.6408994674738,0
"9813","Solar Array",2011,2,13,21,0,-1.1,0.599,0,973.3,6.1,16.093,7.2,-21.4612472620086,0
"9814","Solar Array",2011,2,13,22,0,-1.7,0.5934,0,971.3,5.6,16.093,8.2,-32.2021006344931,0
"9815","Solar Array",2011,2,13,23,0,-1.1,0.6742,0,971.3,4.4,16.093,7.7,-42.4046307162012,0
"9816","Solar Array",2011,2,13,24,0,-1.7,0.6186,0,969.3,5,16.093,9.3,-51.3138035342701,0
"9817","Solar Array",2011,2,14,1,0,-1.7,0.6451,0,968.3,4.4,16.093,9.3,-57.5980179636092,0
"9818","Solar Array",2011,2,14,2,0.25,-1.1,0.6742,0,968.7,4.4,16.093,10.8,-59.4501828247921,0
"9819","Solar Array",2011,2,14,3,1,-0.6,0.6994,0,967.7,4.4,16.093,7.7,-56.1037125317704,0
"9820","Solar Array",2011,2,14,4,0,-0.6,0.7243,0,969,3.9,16.093,9.3,-48.8506997378203,0
"9821","Solar Array",2011,2,14,5,0.25,-0.6,0.7556,0,969.3,3.3,16.093,9.3,-39.439977936138,0
"9822","Solar Array",2011,2,14,6,0,-0.6,0.7556,0,970.3,3.3,16.093,7.7,-29.0041128834028,0
"9823","Solar Array",2011,2,14,7,1,0,0.7894,0,971.3,3.3,16.093,7.7,-18.1822987057625,0
"9824","Solar Array",2011,2,14,8,1,0,0.7567,0,972.7,3.9,16.093,7.2,-7.38535249344184,0
"9825","Solar Array",2011,2,14,9,1,0.6,0.7631,0,975,4.4,16.093,7.2,3.04565247756766,0
"9826","Solar Array",2011,2,14,10,1,-1.1,0.7547,0,978.6,2.8,16.093,9.3,12.7447879013194,6317.06
"9827","Solar Array",2011,2,14,11,1,-1.7,0.7537,0,981.3,2.2,16.093,7.7,21.2528441524437,49318.7
"9828","Solar Array",2011,2,14,12,0.9,-2.2,0.696,0,983.9,2.8,16.093,10.8,27.9757059126546,129304.8
"9829","Solar Array",2011,2,14,13,1,-3.3,0.6693,0,985.9,2.2,16.093,10.3,32.2211229013673,170560.6
"9830","Solar Array",2011,2,14,14,0.5,-4.4,0.6162,0,987.9,2.2,16.093,9.8,33.3941667994339,165245.34
"9831","Solar Array",2011,2,14,15,0.9,-5.6,0.5627,0,989.6,2.2,16.093,9.8,31.3022670820252,159130.02
"9832","Solar Array",2011,2,14,16,0.9,-6.7,0.536,0,991.6,1.7,16.093,9.3,26.2806043116575,165028.82
"9833","Solar Array",2011,2,14,17,0,-7.8,0.514,0,993.2,1.1,16.093,7.7,18.9825096065762,122870.72
"9834","Solar Array",2011,2,14,18,0,-8.3,0.5125,0,994.9,0.6,16.093,7.2,10.0846291188989,56552.66
"9835","Solar Array",2011,2,14,19,0,-9.4,0.5322,0,996.9,-1.1,16.093,6.7,0.142098775038875,0
"9836","Solar Array",2011,2,14,20,0,-10,0.5504,0,998.6,-2.2,16.093,6.2,-10.4171730678486,0
"9837","Solar Array",2011,2,14,21,0,-10.6,0.5487,0,999.9,-2.8,16.093,5.7,-21.2400809804089,0
"9838","Solar Array",2011,2,14,22,0,-10,0.6248,0,1001.2,-3.9,16.093,5.7,-31.9736174857842,0
"9839","Solar Array",2011,2,14,23,0,-10.6,0.6185,0,1001.9,-4.4,16.093,4.1,-42.1564812635821,0
"9840","Solar Array",2011,2,14,24,0,-10.6,0.6774,0,1002.9,-5.6,16.093,2.6,-51.031920911488,0
"9841","Solar Array",2011,2,15,1,0,-11.1,0.6763,0,1003.2,-6.1,16.093,2.6,-57.2757227652162,0
"9842","Solar Array",2011,2,15,2,0,-11.7,0.6749,0,1003.5,-6.7,16.093,2.1,-59.1095070356505,0
"9843","Solar Array",2011,2,15,3,0,-11.1,0.7082,0,1004.2,-6.7,16.093,1.5,-55.7851558887395,0
"9844","Solar Array",2011,2,15,4,0,-12.2,0.7999,0,1004.5,-9.4,16.093,0,-48.5684555683865,0
"9845","Solar Array",2011,2,15,5,0,-11.7,0.8007,0,1004.9,-8.9,16.093,0,-39.185277624673,0
"9846","Solar Array",2011,2,15,6,0,-12.2,0.7999,0,1004.9,-9.4,16.093,0,-28.764166998698,0
"9847","Solar Array",2011,2,15,7,0,-12.2,0.8387,0,1004.9,-10,16.093,0,-17.9462058771928,0
"9848","Solar Array",2011,2,15,8,0,-13.3,0.8785,0,1004.2,-11.7,16.093,2.6,-7.14426135267149,0
"9849","Solar Array",2011,2,15,9,0,-12.2,0.8796,0,1004.9,-10.6,16.093,1.5,3.29923037341428,13044.98
"9850","Solar Array",2011,2,15,10,0,-11.7,0.764,0,1005.5,-8.3,16.093,2.6,13.0172401880195,84580.1
"9851","Solar Array",2011,2,15,11,0,-11.1,0.6763,0,1005.2,-6.1,16.093,2.6,21.5487774013452,137898.46
"9852","Solar Array",2011,2,15,12,0,-11.7,0.5455,0,1004.9,-3.9,16.093,3.1,28.2958481811389,160714.36
"9853","Solar Array",2011,2,15,13,0,-11.1,0.5272,0,1004.9,-2.8,16.093,3.1,32.5592098315212,175464.52
"9854","Solar Array",2011,2,15,14,0,-10.6,0.4839,0,1003.9,-1.1,16.093,4.1,33.7360135772674,163425.82
"9855","Solar Array",2011,2,15,15,0,-9.4,0.4911,0,1002.9,0,16.093,4.1,31.6310634453564,140446.62
"9856","Solar Array",2011,2,15,16,0,-8.9,0.489,0,1001.9,0.6,16.093,5.1,26.5850260692474,101841.88
"9857","Solar Array",2011,2,15,17,0,-8.3,0.5125,0,1000.9,0.6,16.093,4.6,19.2596539463417,72006.36
"9858","Solar Array",2011,2,15,18,0,-8.9,0.4717,0,999.9,1.1,16.093,5.1,10.3376040422066,22438.8
"9859","Solar Array",2011,2,15,19,0,-8.9,0.5108,0,998.9,0,16.093,5.1,0.376939169305786,0
"9860","Solar Array",2011,2,15,20,0,-7.8,0.5566,0,998.2,0,16.093,5.7,-10.1931114996416,0
"9861","Solar Array",2011,2,15,21,0,-8.3,0.5592,0,996.9,-0.6,16.093,7.2,-21.018379168457,0
"9862","Solar Array",2011,2,15,22,0,-7.2,0.6318,0,995.9,-1.1,16.093,5.7,-31.7442239158523,0
"9863","Solar Array",2011,2,15,23,0,-7.2,0.6603,0,994.6,-1.7,16.093,6.2,-41.9068832364918,0
"9864","Solar Array",2011,2,15,24,0.9,-6.1,0.6876,0,993.9,-1.1,16.093,5.7,-50.7479497656516,0
"9865","Solar Array",2011,2,16,1,0.9,-5.6,0.7143,0,993.2,-1.1,16.093,4.1,-56.9506937271799,0
"9866","Solar Array",2011,2,16,2,1,-5,0.7208,0,993.2,-0.6,16.093,5.1,-58.7652293736865,0
"9867","Solar Array",2011,2,16,3,1,-4.4,0.722,0,993.2,0,16.093,3.1,-55.4619004328961,0
"9868","Solar Array",2011,2,16,4,1,-3.9,0.7178,0,992.2,0.6,16.093,3.1,-48.2809441256462,0
"9869","Solar Array",2011,2,16,5,1,-3.3,0.7508,0,990.9,0.6,16.093,3.6,-38.9252830447934,0
"9870","Solar Array",2011,2,16,6,1,-2.8,0.7517,0,990.3,1.1,16.093,4.1,-28.5191172209748,0
"9871","Solar Array",2011,2,16,7,1,-2.2,0.7263,0,990.6,2.2,16.093,3.1,-17.7052418868038,0
"9872","Solar Array",2011,2,16,8,1,-1.7,0.7537,0,990.3,2.2,16.093,3.6,-6.8985105860465,0
"9873","Solar Array",2011,2,16,9,1,-1.1,0.7547,0,990.6,2.8,16.093,4.1,3.55729796275949,5538.7070507
"9874","Solar Array",2011,2,16,10,0.25,-1.1,0.7285,0,990.6,3.3,16.093,5.7,13.294057506321,61329.08
"9875","Solar Array",2011,2,16,11,0,-1.1,0.6742,0,990.6,4.4,16.093,6.7,21.8489817203752,125891.94
"9876","Solar Array",2011,2,16,12,0,-0.6,0.6706,0,990.9,5,16.093,6.2,28.6201395129512,164571.94
"9877","Solar Array",2011,2,16,13,0,0,0.672,0,990.9,5.6,16.093,4.1,32.9011621972432,173850.64
"9878","Solar Array",2011,2,16,14,0,1.1,0.7029,0,990.6,6.1,14.484,6.2,34.0811337100133,172803.68
"9879","Solar Array",2011,2,16,15,0,2.2,0.7297,0,990.3,6.7,11.265,7.2,31.9622691813022,96233.98
"9880","Solar Array",2011,2,16,16,0,2.2,0.7605,0,990.3,6.1,9.656,5.1,26.8909725939187,114545.36
"9881","Solar Array",2011,2,16,17,0,2.8,0.7359,0,990.6,7.2,11.265,4.1,19.5376403968319,76695.36
"9882","Solar Array",2011,2,16,18,0,2.2,0.7297,0,990.6,6.7,11.265,4.1,10.5910067865662,17614.18
"9883","Solar Array",2011,2,16,19,0,2.2,0.7605,0,990.6,6.1,9.656,3.1,0.612036756769882,0
"9884","Solar Array",2011,2,16,20,0,2.2,0.7873,0,990.6,5.6,12.875,2.6,-9.96875926520198,0
"9885","Solar Array",2011,2,16,21,0,2.8,0.8566,0,990.6,5,11.265,2.1,-20.7961740008115,0
"9886","Solar Array",2011,2,16,22,0,2.8,0.8933,0,990.3,4.4,9.656,2.1,-31.5139447686123,0
"9887","Solar Array",2011,2,16,23,0,1.7,0.792,0,989.9,5,12.875,3.1,-41.6558624723834,0
"9888","Solar Array",2011,2,16,24,0,1.7,0.8259,0,989.9,4.4,12.875,2.6,-50.461931031702,0
"9889","Solar Array",2011,2,17,1,0.9,1.1,0.7586,0,989.3,5,14.484,2.6,-56.6230050698345,0
"9890","Solar Array",2011,2,17,2,1,1.1,0.7911,0,988.9,4.4,14.484,2.6,-58.417469201781,0
"9891","Solar Array",2011,2,17,3,1,1.1,0.7586,0,988.3,5,12.875,3.1,-55.1340920437242,0
"9892","Solar Array",2011,2,17,4,1,1.7,0.7597,0,987.9,5.6,12.875,3.6,-47.9883028878848,0
"9893","Solar Array",2011,2,17,5,0.9,1.7,0.8554,0,986.9,3.9,11.265,3.1,-38.66011637705,0
"9894","Solar Array",2011,2,17,6,1,3.3,0.8223,0,986.3,6.1,11.265,4.1,-28.2690769079138,0
"9895","Solar Array",2011,2,17,7,1,3.9,0.8231,0,985.9,6.7,9.656,3.6,-17.4595175230753,0
"9896","Solar Array",2011,2,17,8,0.5,4.4,0.7907,0,985.3,7.8,12.875,5.1,-6.64821230239447,0
"9897","Solar Array",2011,2,17,9,0,5,0.7653,0,984.9,8.9,14.484,6.2,3.81973991741695,7261.3943474
"9898","Solar Array",2011,2,17,10,0.25,5,0.7399,0,984.6,9.4,16.093,5.7,13.5751211253212,31649.06
"9899","Solar Array",2011,2,17,11,0.9,5,0.7399,0,983.9,9.4,16.093,6.2,22.153336470045,39060.4
"9900","Solar Array",2011,2,17,12,1,5,0.7107,0,983.6,10,16.093,6.7,28.9484599295602,26556.48
"9901","Solar Array",2011,2,17,13,1,5.6,0.741,0,982.9,10,14.484,7.2,33.2468620552783,35780.74
"9902","Solar Array",2011,2,17,14,1,5.6,0.741,0,982,10,16.093,6.7,34.429409890807,43543.72
"9903","Solar Array",2011,2,17,15,1,6.1,0.737,0,980.6,10.6,14.484,6.2,32.2957680848546,36186.78
"9904","Solar Array",2011,2,17,16,1,6.1,0.737,0,980.3,10.6,14.484,4.1,27.1983350993926,16995.96
"9905","Solar Array",2011,2,17,17,1,6.1,0.7671,0,979,10,14.484,6.7,19.8163748418419,7648.58
"9906","Solar Array",2011,2,17,18,1,6.1,0.7986,0,979.3,9.4,12.875,4.6,10.844761345666,2440.88
"9907","Solar Array",2011,2,17,19,1,6.1,0.8602,0,979.6,8.3,4.023,4.6,0.847333415237557,0
"9908","Solar Array",2011,2,17,20,1,6.1,0.9272,0,978.6,7.2,8.047,4.1,-9.74415889209102,0
"9909","Solar Array",2011,2,17,21,1,6.1,0.8602,0,978.3,8.3,11.265,4.6,-20.5734959511169,0
"9910","Solar Array",2011,2,17,22,1,6.7,0.8608,0,978.3,8.9,11.265,3.6,-31.2828036306446,0
"9911","Solar Array",2011,2,17,23,1,8.3,0.8568,0,978,10.6,12.875,5.7,-41.403444137719,0
"9912","Solar Array",2011,2,17,24,1,8.3,0.8288,0,977.3,11.1,16.093,6.2,-50.1739055006838,0
"9913","Solar Array",2011,2,18,1,1,8.3,0.8568,0,977.3,10.6,14.484,5.1,-56.2927307976667,0
"9914","Solar Array",2011,2,18,2,1,8.3,0.8918,0,977.3,10,12.875,6.2,-58.0663451751096,0
"9915","Solar Array",2011,2,18,3,1,7.8,0.8974,0,977.3,9.4,11.265,5.1,-54.8018769814518,0
"9916","Solar Array",2011,2,18,4,1,7.8,0.8974,0,978,9.4,11.265,6.2,-47.6906715128676,0
"9917","Solar Array",2011,2,18,5,0,6.7,0.8608,0,978.3,8.9,9.656,6.2,-38.3899027612696,0
"9918","Solar Array",2011,2,18,6,0,4.4,0.8238,0,980,7.2,12.875,9.8,-28.0141624426691,0
"9919","Solar Array",2011,2,18,7,0,1.7,0.7338,0,981.3,6.1,16.093,9.8,-17.2091463989358,0
"9920","Solar Array",2011,2,18,8,0,0.6,0.7317,0,982,5,16.093,5.7,-6.39348115328549,0
"9921","Solar Array",2011,2,18,9,0,-0.6,0.7243,0,982.9,3.9,16.093,7.2,4.08643866994869,13997.74
"9922","Solar Array",2011,2,18,10,0,-1.1,0.6742,0,984.3,4.4,16.093,8.2,13.8603103940114,66968.14
"9923","Solar Array",2011,2,18,11,0,-1.1,0.6465,0,984.6,5,16.093,8.2,22.46171945239,139444.6
"9924","Solar Array",2011,2,18,12,0,-1.1,0.6201,0,985.3,5.6,16.093,10.3,29.2806883405595,176607.48
"9925","Solar Array",2011,2,18,13,0,-1.7,0.5732,0,985.6,6.1,16.093,10.8,33.5961908685587,195906.98
"9926","Solar Array",2011,2,18,14,0,-2.8,0.4899,0,985.3,7.2,16.093,11.3,34.780724716969,198218.42
"9927","Solar Array",2011,2,18,15,0,-3.3,0.4719,0,984.9,7.2,16.093,12.9,32.6314443742653,187778.5
"9928","Solar Array",2011,2,18,16,0,-3.9,0.4512,0,984.6,7.2,16.093,14.4,27.5070058429999,162558.88
"9929","Solar Array",2011,2,18,17,0,-5.6,0.4106,0,985.6,6.7,16.093,12.4,20.0957647767342,120968.24
"9930","Solar Array",2011,2,18,18,0,-6.7,0.4245,0,986.6,5,16.093,12.4,11.0987936713168,59252.84
"9931","Solar Array",2011,2,18,19,0,-7.2,0.4412,0,987.3,3.9,16.093,12.4,1.08277307593755,0
"9932","Solar Array",2011,2,18,20,0,-7.2,0.4768,0,988.3,2.8,16.093,11.8,-9.51935097237693,0
"9933","Solar Array",2011,2,18,21,0,-7.2,0.4768,0,988.9,2.8,16.093,11.3,-20.3503738544926,0
"9934","Solar Array",2011,2,18,22,0,-7.2,0.5158,0,989.3,1.7,16.093,8.8,-31.0508229127787,0
"9935","Solar Array",2011,2,18,23,0,-7.2,0.5158,0,989.6,1.7,16.093,10.3,-41.149652820078,0
"9936","Solar Array",2011,2,18,24,0,-7.2,0.5385,0,989.9,1.1,16.093,10.8,-49.8839139051294,0
"9937","Solar Array",2011,2,19,1,0,-7.8,0.5329,0,990.6,0.6,16.093,10.8,-55.9599447632564,0
"9938","Solar Array",2011,2,19,2,0.5,-7.8,0.5814,0,991.6,-0.6,16.093,9.3,-57.7119752539109,0
"9939","Solar Array",2011,2,19,3,0,-8.9,0.5535,0,992.9,-1.1,16.093,9.8,-54.4654017569945,0
"9940","Solar Array",2011,2,19,4,0,-9.4,0.5562,0,994.2,-1.7,16.093,7.7,-47.3881916384166,0
"9941","Solar Array",2011,2,19,5,0,-10,0.5754,0,994.9,-2.8,16.093,8.8,-38.1147701152579,0
"9942","Solar Array",2011,2,19,6,0,-10.6,0.5695,0,996.6,-3.3,16.093,6.7,-27.7544930821419,0
"9943","Solar Array",2011,2,19,7,0,-11.7,0.5664,0,997.9,-4.4,16.093,7.7,-16.9542448220357,0
"9944","Solar Array",2011,2,19,8,0,-11.7,0.5927,0,999.2,-5,16.093,5.1,-6.13443421919837,0
"9945","Solar Array",2011,2,19,9,0,-12.2,0.5959,0,1000.5,-5.6,16.093,9.8,4.35727451424096,17693.92
"9946","Solar Array",2011,2,19,10,0.5,-11.7,0.5927,0,1001.5,-5,16.093,8.2,14.1495028288961,81016.66
"9947","Solar Array",2011,2,19,11,0.25,-11.7,0.5455,0,1001.9,-3.9,16.093,7.2,22.7740069854954,144051.12
"9948","Solar Array",2011,2,19,12,0,-11.1,0.5272,0,1002.5,-2.8,16.093,7.2,29.6167026071247,180272.1
"9949","Solar Array",2011,2,19,13,0,-10.6,0.5057,0,1002.9,-1.7,16.093,7.7,33.9490295629346,199040.44
"9950","Solar Array",2011,2,19,14,0,-9.4,0.513,0,1002.5,-0.6,16.093,6.7,35.1349607424912,200373
"9951","Solar Array",2011,2,19,15,0,-8.9,0.5108,0,1002.5,0,16.093,6.2,32.9691827412761,189022.52
"9952","Solar Array",2011,2,19,16,0,-8.3,0.5125,0,1002.5,0.6,16.093,5.1,27.8168781720521,162528.48
"9953","Solar Array",2011,2,19,17,0,-8.9,0.489,0,1002.9,0.6,16.093,5.1,20.3757193408589,121549.14
"9954","Solar Array",2011,2,19,18,0,-8.3,0.5125,0,1003.5,0.6,16.093,3.6,11.3530316825421,61080.18
"9955","Solar Array",2011,2,19,19,0,-7.8,0.5814,0,1003.9,-0.6,16.093,4.1,1.31830170608923,0
"9956","Solar Array",2011,2,19,20,0,-8.3,0.629,0,1003.9,-2.2,16.093,2.6,-9.29437420548429,0
"9957","Solar Array",2011,2,19,21,0,-7.8,0.6838,0,1003.9,-2.8,16.093,1.5,-20.1268349728747,0
"9958","Solar Array",2011,2,19,22,0,-7.8,0.7098,0,1004.5,-3.3,16.093,4.1,-30.8180239333938,0
"9959","Solar Array",2011,2,19,23,0,-8.3,0.7141,0,1005.2,-3.9,16.093,4.1,-40.894512620313,0
"9960","Solar Array",2011,2,19,24,0,-8.3,0.7414,0,1004.2,-4.4,16.093,3.6,-49.5919970026443,0
"9961","Solar Array",2011,2,20,1,0.9,-8.3,0.7759,0,1004.9,-5,16.093,2.1,-55.6247207291648,0
"9962","Solar Array",2011,2,20,2,0,-8.3,0.8437,0,1004.2,-6.1,16.093,2.1,-57.3544767190125,0
"9963","Solar Array",2011,2,20,3,0,-8.9,0.805,0,1004.2,-6.1,16.093,2.1,-54.1248130116908,0
"9964","Solar Array",2011,2,20,4,0.9,-8.3,0.8121,0,1003.5,-5.6,16.093,2.1,-47.0810066890549,0
"9965","Solar Array",2011,2,20,5,1,-7.8,0.8066,0,1003.5,-5,16.093,1.5,-37.8348489547861,0
"9966","Solar Array",2011,2,20,6,0.9,-7.8,0.8443,0,1002.2,-5.6,16.093,3.1,-27.4901908046015,0
"9967","Solar Array",2011,2,20,7,1,-7.2,0.845,0,1002.2,-5,16.093,2.1,-16.6949316639047,0
"9968","Solar Array",2011,2,20,8,0.9,-7.2,0.845,0,1000.9,-5,16.093,3.1,-5.87119089466151,0
"9969","Solar Array",2011,2,20,9,0.25,-7.2,0.845,0,1000.9,-5,16.093,2.1,4.63212570681181,6963.6198823
"9970","Solar Array",2011,2,20,10,0.9,-6.7,0.8083,0,999.9,-3.9,16.093,3.1,14.4425742019372,21856.52
"9971","Solar Array",2011,2,20,11,0.9,-6.1,0.7796,0,998.6,-2.8,16.093,4.1,23.090073977822,23428.06
"9972","Solar Array",2011,2,20,12,1,-6.1,0.7186,0,997.2,-1.7,16.093,4.6,29.9563796047092,40840.76
"9973","Solar Array",2011,2,20,13,1,-5.6,0.6887,0,996.6,-0.6,16.093,4.1,34.3052585827212,46345.44
"9974","Solar Array",2011,2,20,14,1,-5.6,0.6592,0,995.2,0,16.093,4.1,35.4920005290541,34679.98
"9975","Solar Array",2011,2,20,15,0.5,-5,0.6606,0,994.2,0.6,16.093,0,33.3088683996292,25869.04
"9976","Solar Array",2011,2,20,16,0.5,-4.4,0.6913,0,992.9,0.6,16.093,2.6,28.1278465679638,11752.12
"9977","Solar Array",2011,2,20,17,1,-3.3,0.7842,0,991.2,0,1.609,4.6,20.6561493469377,49712.03
"9978","Solar Array",2011,2,20,18,1,-2,0.9291,0.8,997.9,-1,1.207,5.1,11.6074052710596,24676.2066666667
"9979","Solar Array",2011,2,20,19,1,-2,0.9291,1,997.4,-1,0.402,4.1,1.55386728777296,0
"9980","Solar Array",2011,2,20,20,1,-2,1,1.3,997.1,-2,0.805,5.1,-9.06926544437846,0
"9981","Solar Array",2011,2,20,21,1,-2.2,0.9637,0.5,989.3,-1.7,2.414,8.8,-19.9029050629442,0
"9982","Solar Array",2011,2,20,22,1,-3.3,0.9214,0,988.6,-2.2,1.609,8.8,-30.5844270031434,0
"9983","Solar Array",2011,2,20,23,1,-4,0.9279,0.3,996.25,-3,0.402,8.8,-40.6380472444625,0
"9984","Solar Array",2011,2,20,24,1,-4,0.9279,0.5,995.9,-3,1.207,7.2,-49.298195657461,0
"9985","Solar Array",2011,2,21,1,1,-4.4,0.9207,0,987.6,-3.3,4.023,8.2,-55.2871324275925,0
"9986","Solar Array",2011,2,21,2,1,-5,0.9203,0,988.6,-3.9,4.828,8.2,-56.9939661896512,0
"9987","Solar Array",2011,2,21,3,1,-6,0.8593,0,987.3,-4,1.207,9.3,-53.7802574064739,0
"9988","Solar Array",2011,2,21,4,1,-6,0.9267,0,993.4,-5,1.609,9.8,-46.7692616891147,0
"9989","Solar Array",2011,2,21,5,1,-7.2,0.8845,0.3,988.6,-5.6,3.219,8.8,-37.5502722154557,0
"9990","Solar Array",2011,2,21,6,1,-7.8,0.8443,0,989.3,-5.6,4.828,8.8,-27.2213801571704,0
"9991","Solar Array",2011,2,21,7,1,-7.8,0.8772,0,989.6,-6.1,3.219,9.3,-16.4313282284205,0
"9992","Solar Array",2011,2,21,8,1,-8.3,0.8834,0,989.3,-6.7,3.219,10.3,-5.60387277270142,0
"9993","Solar Array",2011,2,21,9,1,-9.4,0.8423,0,989.6,-7.2,6.437,10.8,4.91086856859359,16002.9
"9994","Solar Array",2011,2,21,10,1,-11.1,0.771,0,991.9,-7.8,11.265,9.8,14.7393986286208,24433.502649
"9995","Solar Array",2011,2,21,11,1,-10.6,0.7659,0,992.6,-7.2,16.093,8.8,23.4097940021838,14725.11909
"9996","Solar Array",2011,2,21,12,0.9,-11.1,0.736,0,992.2,-7.2,14.484,8.8,30.2995952848729,17410.658328
"9997","Solar Array",2011,2,21,13,0.5,-11.1,0.736,0,992.2,-7.2,9.656,11.3,34.6647579450014,29962.36
"9998","Solar Array",2011,2,21,14,0.9,-11.7,0.7348,0,990.6,-7.8,6.437,10.3,35.8517266955645,23626.3
"9999","Solar Array",2011,2,21,15,1,-12.2,0.7058,0,991.9,-7.8,16.093,8.8,33.6503871318712,18806.284306
"10000","Solar Array",2011,2,21,16,1,-11.7,0.7348,0,991.2,-7.8,2.816,10.3,28.4398066881748,14500.219682
"10001","Solar Array",2011,2,21,17,1,-12.2,0.7058,0,991.2,-7.8,16.093,8.8,20.9369673074822,11727.20299
"10002","Solar Array",2011,2,21,18,1,-12.2,0.7338,0,991.9,-8.3,16.093,9.8,11.8618463032762,11305.021939
"10003","Solar Array",2011,2,21,19,1,-11.7,0.764,0,992.6,-8.3,16.093,9.8,1.78941979328366,0
"10004","Solar Array",2011,2,21,20,1,-10.6,0.8024,0,993.6,-7.8,16.093,7.7,-8.84405974485078,0
"10005","Solar Array",2011,2,21,21,1,-10,0.8415,0,993.6,-7.8,16.093,9.8,-19.6786084463723,0
"10006","Solar Array",2011,2,21,22,1,-10.6,0.7659,0,993.2,-7.2,12.875,8.2,-30.3500515108065,0
"10007","Solar Array",2011,2,21,23,1,-12.8,0.699,0,993.6,-8.3,16.093,7.7,-40.3802800951217,0
"10008","Solar Array",2011,2,21,24,0,-14.4,0.6428,0,993.9,-8.9,16.093,5.7,-49.0025509197401,0
"10009","Solar Array",2011,2,22,1,1,-13.9,0.6697,0,994.9,-8.9,16.093,4.6,-54.9472536176641,0
"10010","Solar Array",2011,2,22,2,1,-15.6,0.582,0,995.6,-8.9,16.093,5.7,-56.6305596431742,0
"10011","Solar Array",2011,2,22,3,0,-16.1,0.6088,0,995.2,-10,16.093,4.6,-53.4318815201138,0
"10012","Solar Array",2011,2,22,4,0,-16.7,0.6072,0,995.6,-10.6,16.093,4.1,-46.4531030826485,0
"10013","Solar Array",2011,2,22,5,0,-17.2,0.6357,0,995.9,-11.7,16.093,3.1,-37.2611750770014,0
"10014","Solar Array",2011,2,22,6,0,-16.7,0.6903,0,996.6,-12.2,16.093,3.1,-26.9481881036784,0
"10015","Solar Array",2011,2,22,7,0,-17.2,0.7599,0,997.6,-13.9,16.093,2.6,-16.1635581199872,0
"10016","Solar Array",2011,2,22,8,0,-16.1,0.7936,0,998.2,-13.3,16.093,3.6,-5.33260352892482,0
"10017","Solar Array",2011,2,22,9,0,-16.7,0.7547,0,998.9,-13.3,16.093,3.1,5.19337758692912,20106.878036
"10018","Solar Array",2011,2,22,10,0,-15.6,0.6928,0,999.6,-11.1,16.093,3.1,15.0398486559479,37598.96
"10019","Solar Array",2011,2,22,11,0,-13.3,0.6712,0,1000.2,-8.3,16.093,3.6,23.7330393692257,60892.76
"10020","Solar Array",2011,2,22,12,0,-13.3,0.6162,0,1000.5,-7.2,16.093,5.1,30.6462247361329,85301.36
"10021","Solar Array",2011,2,22,13,0,-11.1,0.6763,0,1000.9,-6.1,16.093,7.2,35.0274072926139,119563.68
"10022","Solar Array",2011,2,22,14,0,-10.6,0.6774,0,1000.5,-5.6,16.093,5.7,36.2140219661901,155239.82
"10023","Solar Array",2011,2,22,15,0,-10,0.6788,0,1000.9,-5,16.093,5.1,33.9936253344756,185113.44
"10024","Solar Array",2011,2,22,16,0,-10.6,0.6472,0,1000.5,-5,16.093,5.7,28.7526554059186,171594.16
"10025","Solar Array",2011,2,22,17,0,-10,0.6788,0,1000.9,-5,16.093,5.1,21.2180874583259,129948.66
"10026","Solar Array",2011,2,22,18,0,-9.4,0.774,0,1001.2,-6.1,16.093,5.1,12.1162886189251,64478.04
"10027","Solar Array",2011,2,22,19,0,-10,0.7729,0,1001.9,-6.7,16.093,3.6,2.02491115715605,0
