City,Year,Month,Day,Hour,Solar_Elevation
Power City,Consumption,4,10,17,43.793743627
Power City,Consumption,4,10,18,34.304115299
Power City,Consumption,4,10,19,23.790099672
Power City,Consumption,4,10,20,12.850348536
Power City,Consumption,4,10,21,1.890604421
Power City,Consumption,4,10,22,-8.738764349
Power City,Consumption,4,10,23,-18.64715386
Power City,Consumption,4,10,24,-27.32176587
Power City,Consumption,4,11,1,-34.06760248
Power City,Consumption,4,11,2,-38.05248394
Power City,Consumption,4,11,3,-38.59295773
Power City,Consumption,4,11,4,-35.58142468
Power City,Consumption,4,11,5,-29.56826309
Power City,Consumption,4,11,6,-21.38319948
Power City,Consumption,4,11,7,-11.77479107
Power City,Consumption,4,11,8,-1.305267763
Power City,Consumption,4,11,9,9.6080181827
Power City,Consumption,4,11,10,20.614170005
Power City,Consumption,4,11,11,31.339608146
Power City,Consumption,4,11,12,41.26745124
Power City,Consumption,4,11,13,49.55027847
Power City,Consumption,4,11,14,54.826835586
Power City,Consumption,4,11,15,55.594650686
Power City,Consumption,4,11,16,51.573707325
Power City,Consumption,4,11,17,44.052177154
Power City,Consumption,4,11,18,34.527144079
Power City,Consumption,4,11,19,23.993631527
Power City,Consumption,4,11,20,13.047665918
Power City,Consumption,4,11,21,2.0929093903
Power City,Consumption,4,11,22,-8.521244608
Power City,Consumption,4,11,23,-18.40454993
Power City,Consumption,4,11,24,-27.04513785
Power City,Consumption,4,12,1,-33.7518197
Power City,Consumption,4,12,2,-37.70164747
Power City,Consumption,4,12,3,-38.22338014
Power City,Consumption,4,12,4,-35.21434197
Power City,Consumption,4,12,5,-29.21805028
Power City,Consumption,4,12,6,-21.05397918
Power City,Consumption,4,12,7,-11.46401173
Power City,Consumption,4,12,8,-1.007383587
Power City,Consumption,4,12,9,9.8998231585
Power City,Consumption,4,12,10,20.907622684
Power City,Consumption,4,12,11,31.643529162
Power City,Consumption,4,12,12,41.591430723
Power City,Consumption,4,12,13,49.901065497
Power City,Consumption,4,12,14,55.196254413
Power City,Consumption,4,12,15,55.948651474
Power City,Consumption,4,12,16,51.879668051
Power City,Consumption,4,12,17,44.308281096
Power City,Consumption,4,12,18,34.748311106
Power City,Consumption,4,12,19,24.19578089
Power City,Consumption,4,12,20,13.244000944
Power City,Consumption,4,12,21,2.2945233934
Power City,Consumption,4,12,22,-8.3042557
Power City,Consumption,4,12,23,-18.16248796
Power City,Consumption,4,12,24,-26.76929582
Power City,Consumption,4,13,1,-33.43734089
Power City,Consumption,4,13,2,-37.35280216
Power City,Consumption,4,13,3,-37.85633941
Power City,Consumption,4,13,4,-34.84998452
Power City,Consumption,4,13,5,-28.87051737
Power City,Consumption,4,13,6,-20.72737133
Power City,Consumption,4,13,7,-11.15585119
Power City,Consumption,4,13,8,-0.712207972
Power City,Consumption,4,13,9,10.188764762
Power City,Consumption,4,13,10,21.198019744
Power City,Consumption,4,13,11,31.944211069
Power City,Consumption,4,13,12,41.912089859
Power City,Consumption,4,13,13,50.248702822
Power City,Consumption,4,13,14,55.562931012
Power City,Consumption,4,13,15,56.300067329
Power City,Consumption,4,13,16,52.183003902
Power City,Consumption,4,13,17,44.562031999
Power City,Consumption,4,13,18,34.967607428
Power City,Consumption,4,13,19,24.396541741
Power City,Consumption,4,13,20,13.439342902
Power City,Consumption,4,13,21,2.4954257326
Power City,Consumption,4,13,22,-8.087832524
Power City,Consumption,4,13,23,-17.92102038
Power City,Consumption,4,13,24,-26.494311
Power City,Consumption,4,14,1,-33.12425296
Power City,Consumption,4,14,2,-37.0060437
Power City,Consumption,4,14,3,-37.4919368
Power City,Consumption,4,14,4,-34.48846154
Power City,Consumption,4,14,5,-28.52578082
Power City,Consumption,4,14,6,-20.40349521
Power City,Consumption,4,14,7,-10.85042779
Power City,Consumption,4,14,8,-0.419856829
Power City,Consumption,4,14,9,10.47472922
Power City,Consumption,4,14,10,21.485247868
Power City,Consumption,4,14,11,32.241538291
Power City,Consumption,4,14,12,42.229308404
Power City,Consumption,4,14,13,50.593068848
Power City,Consumption,4,14,14,55.926758211
Power City,Consumption,4,14,15,56.648818077
Power City,Consumption,4,14,16,52.483665441
Power City,Consumption,4,14,17,44.813407621
Power City,Consumption,4,14,18,35.185024653
Power City,Consumption,4,14,19,24.595907958
Power City,Consumption,4,14,20,13.633680443
Power City,Consumption,4,14,21,2.6955946883
Power City,Consumption,4,14,22,-7.872011233
Power City,Consumption,4,14,23,-17.68020093
Power City,Consumption,4,14,24,-26.22025569
Power City,Consumption,4,15,1,-32.81264343
Power City,Consumption,4,15,2,-36.66146788
Power City,Consumption,4,15,3,-37.13027323
Power City,Consumption,4,15,4,-34.12988137
Power City,Consumption,4,15,5,-28.18395582
Power City,Consumption,4,15,6,-20.08246859
Power City,Consumption,4,15,7,-10.54785827
Power City,Consumption,4,15,8,-0.130444351
Power City,Consumption,4,15,9,10.757604577
Power City,Consumption,4,15,10,21.769195638
Power City,Consumption,4,15,11,32.53539712
Power City,Consumption,4,15,12,42.542967666
Power City,Consumption,4,15,13,50.934042841
Power City,Consumption,4,15,14,56.287629232
Power City,Consumption,4,15,15,56.994824387
Power City,Consumption,4,15,16,52.781604609
Power City,Consumption,4,15,17,45.062386883
Power City,Consumption,4,15,18,35.400554882
Power City,Consumption,4,15,19,24.793873254
Power City,Consumption,4,15,20,13.827001534
Power City,Consumption,4,15,21,2.8950074873
Power City,Consumption,4,15,22,-7.656829245
Power City,Consumption,4,15,23,-17.4400846
Power City,Consumption,4,15,24,-25.94720321
Power City,Consumption,4,16,1,-32.50260037
Power City,Consumption,4,16,2,-36.31917056
Power City,Consumption,4,16,3,-36.77144921
Power City,Consumption,4,16,4,-33.77435148
Power City,Consumption,4,16,5,-27.84515627
Power City,Consumption,4,16,6,-19.76440775
Power City,Consumption,4,16,7,-10.24825773
Power City,Consumption,4,16,8,0.1559170354
Power City,Consumption,4,16,9,11.037280763
Power City,Consumption,4,16,10,22.049753604
Power City,Consumption,4,16,11,32.825675793
Power City,Consumption,4,16,12,42.852950592
Power City,Consumption,4,16,13,51.271504984
Power City,Consumption,4,16,14,56.645437696
Power City,Consumption,4,16,15,57.338007762
Power City,Consumption,4,16,16,53.076774698
Power City,Consumption,4,16,17,45.308949809
Power City,Consumption,4,16,18,35.614190641
Power City,Consumption,4,16,19,24.990431115
Power City,Consumption,4,16,20,14.019293411
Power City,Consumption,4,16,21,3.0936402704
Power City,Consumption,4,16,22,-7.442325254
Power City,Consumption,4,16,23,-17.20072765
Power City,Consumption,4,16,24,-25.67522788
Power City,Consumption,4,17,1,-32.19421241
Power City,Consumption,4,17,2,-35.97924765
Power City,Consumption,4,17,3,-36.41556486
Power City,Consumption,4,17,4,-33.42197843
Power City,Consumption,4,17,5,-27.50949478
Power City,Consumption,4,17,6,-19.44942741
Power City,Consumption,4,17,7,-9.951739557
Power City,Consumption,4,17,8,0.4391167239
Power City,Consumption,4,17,9,11.313649653
Power City,Consumption,4,17,10,22.326814359
Power City,Consumption,4,17,11,33.112264575
Power City,Consumption,4,17,12,43.159141858
Power City,Consumption,4,17,13,51.605336448
Power City,Consumption,4,17,14,57.000077636
Power City,Consumption,4,17,15,57.678290523
Power City,Consumption,4,17,16,53.369130321
Power City,Consumption,4,17,17,45.553077468
Power City,Consumption,4,17,18,35.825924807
Power City,Consumption,4,17,19,25.185574736
Power City,Consumption,4,17,20,14.210542528
Power City,Consumption,4,17,21,3.2914680622
Power City,Consumption,4,17,22,-7.228539245
Power City,Consumption,4,17,23,-16.9621876
Power City,Consumption,4,17,24,-25.40440501
Power City,Consumption,4,18,1,-31.88756867
Power City,Consumption,4,18,2,-35.64179507
Power City,Consumption,4,18,3,-36.06271984
Power City,Consumption,4,18,4,-33.07286786
Power City,Consumption,4,18,5,-27.17708262
Power City,Consumption,4,18,6,-19.13764071
Power City,Consumption,4,18,7,-9.658415413
Power City,Consumption,4,18,8,0.7190459841
Power City,Consumption,4,18,9,11.586605129
Power City,Consumption,4,18,10,22.600272611
Power City,Consumption,4,18,11,33.395055843
Power City,Consumption,4,18,12,43.461427957
Power City,Consumption,4,18,13,51.935419455
Power City,Consumption,4,18,14,57.3514435
Power City,Consumption,4,18,15,58.015595793
Power City,Consumption,4,18,16,53.658627383
Power City,Consumption,4,18,17,45.794751908
Power City,Consumption,4,18,18,36.035750544
Power City,Consumption,4,18,19,25.379296959
Power City,Consumption,4,18,20,14.400734511
Power City,Consumption,4,18,21,3.4884647413
Power City,Consumption,4,18,22,-7.015512496
Power City,Consumption,4,18,23,-16.72452322
Power City,Consumption,4,18,24,-25.13481086
Power City,Consumption,4,19,1,-31.58275873
Power City,Consumption,4,19,2,-35.30690872
Power City,Consumption,4,19,3,-35.7130134
Power City,Consumption,4,19,4,-32.72712445
Power City,Consumption,4,19,5,-26.84802969
Power City,Consumption,4,19,6,-18.82915918
Power City,Consumption,4,19,7,-9.368395169
Power City,Consumption,4,19,8,0.9955980158
Power City,Consumption,4,19,9,11.856043145
Power City,Consumption,4,19,10,22.870025253
Power City,Consumption,4,19,11,33.673944172
Power City,Consumption,4,19,12,43.7596973
Power City,Consumption,4,19,13,52.261637359
Power City,Consumption,4,19,14,57.699430167
Power City,Consumption,4,19,15,58.349847478
Power City,Consumption,4,19,16,53.94522304
Power City,Consumption,4,19,17,46.033956099
Power City,Consumption,4,19,18,36.243661226
Power City,Consumption,4,19,19,25.571590209
Power City,Consumption,4,19,20,14.589854107
Power City,Consumption,4,19,21,3.6846030123
Power City,Consumption,4,19,22,-6.803287591
Power City,Consumption,4,19,23,-16.48779451
Power City,Consumption,4,19,24,-24.8665226
Power City,Consumption,4,20,1,-31.27987263
Power City,Consumption,4,20,2,-34.97468447
Power City,Consumption,4,20,3,-35.36654425
Power City,Consumption,4,20,4,-32.38485193
Power City,Consumption,4,20,5,-26.52244453
Power City,Consumption,4,20,6,-18.52409269
Power City,Consumption,4,20,7,-9.081786865
Power City,Consumption,4,20,8,1.2686680049
Power City,Consumption,4,20,9,12.121861789
Power City,Consumption,4,20,10,23.135971441
Power City,Consumption,4,20,11,33.948826425
Power City,Consumption,4,20,12,44.053840306
Power City,Consumption,4,20,13,52.583874723
Power City,Consumption,4,20,14,58.043932954
Power City,Consumption,4,20,15,58.680970252
Power City,Consumption,4,20,16,54.228875662
Power City,Consumption,4,20,17,46.270673856
Power City,Consumption,4,20,18,36.449650363
Power City,Consumption,4,20,19,25.762446429
Power City,Consumption,4,20,20,14.777885143
Power City,Consumption,4,20,21,3.879854378
Power City,Consumption,4,20,22,-6.591908425
Power City,Consumption,4,20,23,-16.25206267
Power City,Consumption,4,20,24,-24.5996183
Power City,Consumption,4,21,1,-30.97900078
Power City,Consumption,4,21,2,-34.64521808
Power City,Consumption,4,21,3,-35.02341063
Power City,Consumption,4,21,4,-32.04615301
Power City,Consumption,4,21,5,-26.20043423
Power City,Consumption,4,21,6,-18.22254942
Power City,Consumption,4,21,7,-8.798696659
Power City,Consumption,4,21,8,1.5381531792
Power City,Consumption,4,21,9,12.383961351
Power City,Consumption,4,21,10,23.398012666
Power City,Consumption,4,21,11,34.219601833
Power City,Consumption,4,21,12,44.343749507
Power City,Consumption,4,21,13,52.902017397
Power City,Consumption,4,21,14,58.384847639
Power City,Consumption,4,21,15,59.008889534
Power City,Consumption,4,21,16,54.509544795
Power City,Consumption,4,21,17,46.504889776
Power City,Consumption,4,21,18,36.65371153
Power City,Consumption,4,21,19,25.951857023
Power City,Consumption,4,21,20,14.964810476
Power City,Consumption,4,21,21,4.0741891142
Power City,Consumption,4,21,22,-6.381420207
Power City,Consumption,4,21,23,-16.01739012
Power City,Consumption,4,21,24,-24.33417689
Power City,Consumption,4,22,1,-30.68023397
Power City,Consumption,4,22,2,-34.31860524
Power City,Consumption,4,22,3,-34.6837102
Power City,Consumption,4,22,4,-31.7111294
Power City,Consumption,4,22,5,-25.88210446
Power City,Consumption,4,22,6,-17.92463582
Power City,Consumption,4,22,7,-8.519228783
Power City,Consumption,4,22,8,1.8039528649
Power City,Consumption,4,22,9,12.642244383
Power City,Consumption,4,22,10,23.656052832
Power City,Consumption,4,22,11,34.486172092
Power City,Consumption,4,22,12,44.629319651
Power City,Consumption,4,22,13,53.215952615
Power City,Consumption,4,22,14,58.722070474
Power City,Consumption,4,22,15,59.333531467
Power City,Consumption,4,22,16,54.78719111
Power City,Consumption,4,22,17,46.736589163
Power City,Consumption,4,22,18,36.855838288
Power City,Consumption,4,22,19,26.139812787
Power City,Consumption,4,22,20,15.15061195
Power City,Consumption,4,22,21,4.2675762449
Power City,Consumption,4,22,22,-6.171869467
Power City,Consumption,4,22,23,-15.78384047
Power City,Consumption,4,22,24,-24.07027814
Power City,Consumption,4,23,1,-30.38366334
Power City,Consumption,4,23,2,-33.99494145
Power City,Consumption,4,23,3,-34.34754008
Power City,Consumption,4,23,4,-31.37988175
Power City,Consumption,4,23,5,-25.56755941
Power City,Consumption,4,23,6,-17.63045657
Power City,Consumption,4,23,7,-8.24348549
Power City,Consumption,4,23,8,2.0659685431
Power City,Consumption,4,23,9,12.896615769
Power City,Consumption,4,23,10,23.909998325
Power City,Consumption,4,23,11,34.748441448
Power City,Consumption,4,23,12,44.910447802
Power City,Consumption,4,23,13,53.525569078
Power City,Consumption,4,23,14,59.055498207
Power City,Consumption,4,23,15,59.6548229
Power City,Consumption,4,23,16,55.061776358
Power City,Consumption,4,23,17,46.965757952
Power City,Consumption,4,23,18,37.05602411
Power City,Consumption,4,23,19,26.326303848
Power City,Consumption,4,23,20,15.335270352
Power City,Consumption,4,23,21,4.4599835194
Power City,Consumption,4,23,22,-5.963304055
Power City,Consumption,4,23,23,-15.55147847
Power City,Consumption,4,23,24,-23.80800262
Power City,Consumption,4,24,1,-30.08938029
Power City,Consumption,4,24,2,-33.67432206
Power City,Consumption,4,24,3,-34.01499675
Power City,Consumption,4,24,4,-31.05250962
Power City,Consumption,4,24,5,-25.25690174
Power City,Consumption,4,24,6,-17.34011454
Power City,Consumption,4,24,7,-7.97156701
Power City,Consumption,4,24,8,2.3241039065
Power City,Consumption,4,24,9,13.146982784
Power City,Consumption,4,24,10,24.159758093
Power City,Consumption,4,24,11,35.006316786
Power City,Consumption,4,24,12,45.187033451
Power City,Consumption,4,24,13,53.830757058
Power City,Consumption,4,24,14,59.385028107
Power City,Consumption,4,24,15,59.972691354
Power City,Consumption,4,24,16,55.333263319
Power City,Consumption,4,24,17,47.192382632
Power City,Consumption,4,24,18,37.254262307
Power City,Consumption,4,24,19,26.511319608
Power City,Consumption,4,24,20,15.518765371
Power City,Consumption,4,24,21,4.6513773912
Power City,Consumption,4,24,22,-5.755773141
Power City,Consumption,4,24,23,-15.32037006
Power City,Consumption,4,24,24,-23.54743163
Power City,Consumption,4,25,1,-29.79747651
Power City,Consumption,4,25,2,-33.3568422
Power City,Consumption,4,25,3,-33.68617606
Power City,Consumption,4,25,4,-30.72911147
Power City,Consumption,4,25,5,-24.95023259
Power City,Consumption,4,25,6,-17.05371074
Power City,Consumption,4,25,7,-7.703571496
Power City,Consumption,4,25,8,2.5782649164
Power City,Consumption,4,25,9,13.393255162
Power City,Consumption,4,25,10,24.405243718
Power City,Consumption,4,25,11,35.259707721
Power City,Consumption,4,25,12,45.458978619
Power City,Consumption,4,25,13,54.131408493
Power City,Consumption,4,25,14,59.710557987
Power City,Consumption,4,25,15,60.287065008
Power City,Consumption,4,25,16,55.601615748
Power City,Consumption,4,25,17,47.416450169
Power City,Consumption,4,25,18,37.450545945
Power City,Consumption,4,25,19,26.694848676
Power City,Consumption,4,25,20,15.701075558
Power City,Consumption,4,25,21,4.8417229983
Power City,Consumption,4,25,22,-5.549327213
Power City,Consumption,4,25,23,-15.09058225
Power City,Consumption,4,25,24,-23.28864726
