City,Year,Month,Day,Hour,Cloud_Cover_Fraction,Dew_Point,Humidity_Fraction,Precipitable_Water,Temperature,Visibility
Power City,Consumption,4,2,9,1,5,0.63,11,11.7,12.8
Power City,Consumption,4,2,10,1,6.1,0.55,11,15,16
Power City,Consumption,4,2,11,0.9,5.6,0.46,11,17.2,19.2
Power City,Consumption,4,2,12,0.8,5,0.4,11,18.9,19.2
Power City,Consumption,4,2,13,0.7,3.9,0.33,10,20.6,24
Power City,Consumption,4,2,14,0.4,3.3,0.32,10,20.6,24
Power City,Consumption,4,2,15,0.7,2.2,0.31,10,20,24
Power City,Consumption,4,2,16,1,1.1,0.28,10,20,24
Power City,Consumption,4,2,17,0.7,1.7,0.33,10,18.3,16
Power City,Consumption,4,2,18,1,2.8,0.44,10,15,16
Power City,Consumption,4,2,19,1,3.9,0.59,10,11.7,19.2
Power City,Consumption,4,2,20,1,2.8,0.63,10,9.4,19.2
Power City,Consumption,4,2,21,1,-0.6,0.59,10,6.7,19.2
Power City,Consumption,4,2,22,1,0,0.7,10,5,16
Power City,Consumption,4,2,23,1,-0.6,0.67,10,5,16
Power City,Consumption,4,2,24,1,-2.2,0.61,9,4.4,16
Power City,Consumption,4,3,1,1,-4.4,0.61,9,1.7,16
Power City,Consumption,4,3,2,1,-5.2,0.59,9,1.2,16
Power City,Consumption,4,3,3,1,-6.1,0.57,9,0.6,16
Power City,Consumption,4,3,4,1,-5,0.66,9,0,16
Power City,Consumption,4,3,5,1,-6.1,0.66,9,-1.1,16
Power City,Consumption,4,3,6,1,-6.7,0.62,9,-1.1,16
Power City,Consumption,4,3,7,1,-6.7,0.62,9,-1.1,16
Power City,Consumption,4,3,8,1,-7.2,0.63,9,-1.7,16
Power City,Consumption,4,3,9,1,-7.2,0.6,9,-1.1,16
Power City,Consumption,4,3,10,1,-6.7,0.6,9,-0.6,16
Power City,Consumption,4,3,11,1,-6.7,0.6,9,-0.6,16
Power City,Consumption,4,3,12,0.9,-5,0.58,9,1.7,16
Power City,Consumption,4,3,13,0.3,-5,0.54,10,2.8,16
Power City,Consumption,4,3,14,0,-4.4,0.48,10,5,16
Power City,Consumption,4,3,15,0,-4.4,0.45,10,6.1,16
Power City,Consumption,4,3,16,0,-5,0.41,10,6.7,24
Power City,Consumption,4,3,17,0,-5,0.4,10,7.2,24
Power City,Consumption,4,3,18,0,-5.6,0.39,10,6.7,24
Power City,Consumption,4,3,19,0.1,-3.9,0.53,10,4.4,24
Power City,Consumption,4,3,20,0.2,-5,0.61,11,1.1,24
Power City,Consumption,4,3,21,0.3,-5,0.63,11,0.6,24
Power City,Consumption,4,3,22,0,-6.7,0.6,11,-0.6,24
Power City,Consumption,4,3,23,0,-8.3,0.52,11,-0.6,24
Power City,Consumption,4,3,24,0,-9.4,0.52,11,-1.7,24
Power City,Consumption,4,4,1,0,-9.4,0.54,11,-2.2,24
Power City,Consumption,4,4,2,0,-9.4,0.54,11,-2.2,24
Power City,Consumption,4,4,3,0,-10,0.47,11,-1.1,24
Power City,Consumption,4,4,4,0,-9.4,0.45,12,0,24
Power City,Consumption,4,4,5,0,-8.9,0.49,12,-0.6,24
Power City,Consumption,4,4,6,0.5,-7.8,0.54,12,-0.6,24
Power City,Consumption,4,4,7,0.7,-6.7,0.6,12,-0.6,19.2
Power City,Consumption,4,4,8,1,-5.6,0.51,12,2.8,16
Power City,Consumption,4,4,9,1,-4.4,0.46,12,5.6,16
Power City,Consumption,4,4,10,1,-3.3,0.42,12,8.3,16
Power City,Consumption,4,4,11,1,-3.3,0.38,12,10,16
Power City,Consumption,4,4,12,0.9,-4.4,0.32,12,11.1,16
Power City,Consumption,4,4,13,0.7,-3.9,0.31,12,12.2,16
Power City,Consumption,4,4,14,0.8,-3.9,0.29,12,13.3,16
Power City,Consumption,4,4,15,1,-3.3,0.33,12,12.2,16
Power City,Consumption,4,4,16,0.9,-3.3,0.33,12,12.2,19.2
Power City,Consumption,4,4,17,0.7,-2.2,0.33,12,13.3,19.2
Power City,Consumption,4,4,18,1,-2.2,0.36,12,12.2,19.2
Power City,Consumption,4,4,19,1,-1.7,0.4,12,11.1,19.2
Power City,Consumption,4,4,20,1,-1.7,0.45,12,9.4,19.2
Power City,Consumption,4,4,21,1,-1.1,0.47,12,9.4,19.2
Power City,Consumption,4,4,22,1,-0.6,0.49,12,9.4,19.2
Power City,Consumption,4,4,23,1,0,0.52,12,9.4,19.2
Power City,Consumption,4,4,24,1,0,0.54,12,8.9,24
Power City,Consumption,4,5,1,1,0.6,0.6,12,7.8,24
Power City,Consumption,4,5,2,1,1.1,0.65,12,7.2,24
Power City,Consumption,4,5,3,1,1.1,0.63,12,7.8,19.2
Power City,Consumption,4,5,4,1,2.8,0.71,12,7.8,19.2
Power City,Consumption,4,5,5,1,1.7,0.68,12,7.2,19.2
Power City,Consumption,4,5,6,0.7,1.1,0.85,12,3.3,19.2
Power City,Consumption,4,5,7,1,3.3,0.93,12,4.4,12.8
Power City,Consumption,4,5,8,1,3.3,0.82,12,6.1,12.8
Power City,Consumption,4,5,9,1,3.3,0.93,12,4.4,6.4
Power City,Consumption,4,5,10,1,1.7,0.92,12,2.8,12.8
Power City,Consumption,4,5,11,1,0,0.88,12,1.7,12.8
Power City,Consumption,4,5,12,1,0,0.88,12,1.7,12.8
Power City,Consumption,4,5,13,1,0,0.88,11,1.7,12.8
Power City,Consumption,4,5,14,1,-0.6,0.84,11,1.7,12.8
Power City,Consumption,4,5,15,1,-0.6,0.88,11,1.1,12.8
Power City,Consumption,4,5,16,1,-1.1,0.87,11,0.6,16
Power City,Consumption,4,5,17,1,-1.1,0.87,11,0.6,4.8
Power City,Consumption,4,5,18,1,-0.6,0.91,11,0.6,3.2
Power City,Consumption,4,5,19,1,-0.6,0.91,11,0.6,11.2
Power City,Consumption,4,5,20,1,-1.1,0.91,11,0,12.8
Power City,Consumption,4,5,21,1,-2.2,0.83,11,0,19.2
Power City,Consumption,4,5,22,1,-2.2,0.88,11,-0.6,19.2
Power City,Consumption,4,5,23,1,-3.3,0.8,11,-0.6,19.2
Power City,Consumption,4,5,24,1,-3.9,0.76,10,-0.6,19.2
Power City,Consumption,4,6,1,1,-5.6,0.68,10,-1.1,19.2
Power City,Consumption,4,6,2,1,-6.1,0.66,10,-1.1,19.2
Power City,Consumption,4,6,3,1,-6.7,0.62,10,-1.1,19.2
Power City,Consumption,4,6,4,1,-6.1,0.69,10,-1.7,19.2
Power City,Consumption,4,6,5,1,-6.1,0.69,10,-1.7,19.2
Power City,Consumption,4,6,6,1,-6.7,0.68,10,-2.2,19.2
Power City,Consumption,4,6,7,1,-6.7,0.72,10,-2.8,19.2
Power City,Consumption,4,6,8,1,-6.7,0.68,10,-2.2,16
Power City,Consumption,4,6,9,1,-6.1,0.66,9,-1.1,16
Power City,Consumption,4,6,10,1,-5.6,0.62,9,0,16
Power City,Consumption,4,6,11,0.9,-6.7,0.48,9,2.2,16
Power City,Consumption,4,6,12,0.9,-8.3,0.4,9,2.8,16
Power City,Consumption,4,6,13,1,-8.3,0.39,9,3.3,16
Power City,Consumption,4,6,14,1,-7.8,0.44,8,2.2,16
Power City,Consumption,4,6,15,1,-8.9,0.4,8,2.2,16
Power City,Consumption,4,6,16,1,-8.9,0.41,8,1.7,16
Power City,Consumption,4,6,17,1,-11.7,0.35,8,0.6,16
Power City,Consumption,4,6,18,1,-10.6,0.39,8,0.6,16
Power City,Consumption,4,6,19,1,-8.9,0.47,7,0,16
Power City,Consumption,4,6,20,1,-8.9,0.49,7,-0.6,16
Power City,Consumption,4,6,21,1,-7.8,0.57,7,-1.1,16
Power City,Consumption,4,6,22,1,-8.3,0.54,7,-1.1,16
Power City,Consumption,4,6,23,1,-7.8,0.62,7,-2.2,16
Power City,Consumption,4,6,24,0.5,-7.8,0.68,6,-3.3,24
Power City,Consumption,4,7,1,0.3,-7.2,0.75,6,-3.9,24
Power City,Consumption,4,7,2,0.2,-7.2,0.79,6,-4.4,24
Power City,Consumption,4,7,3,0.8,-8.3,0.71,6,-4.4,24
Power City,Consumption,4,7,4,0.2,-9.4,0.65,6,-4.4,24
Power City,Consumption,4,7,5,0,-9.4,0.75,5,-6.1,24
Power City,Consumption,4,7,6,0,-9.4,0.79,5,-6.7,24
Power City,Consumption,4,7,7,0,-8.3,0.75,5,-5,24
Power City,Consumption,4,7,8,0,-7.8,0.62,5,-2.2,24
Power City,Consumption,4,7,9,0,-10,0.43,5,0,24
Power City,Consumption,4,7,10,0,-10.6,0.37,5,1.1,24
Power City,Consumption,4,7,11,0,-10.6,0.32,5,3.3,24
Power City,Consumption,4,7,12,0,-11.1,0.27,6,5,24
Power City,Consumption,4,7,13,0,-11.1,0.27,6,5,24
Power City,Consumption,4,7,14,0,-11.7,0.25,6,5.6,24
Power City,Consumption,4,7,15,0,-11.1,0.23,6,7.2,24
Power City,Consumption,4,7,16,0,-11.7,0.22,6,7.2,16
Power City,Consumption,4,7,17,0,-11.7,0.22,6,7.2,16
Power City,Consumption,4,7,18,0,-11.7,0.22,6,7.2,16
Power City,Consumption,4,7,19,0,-10.6,0.27,6,5.6,16
Power City,Consumption,4,7,20,0,-10,0.38,6,1.7,16
Power City,Consumption,4,7,21,0,-8.3,0.54,6,-1.1,16
Power City,Consumption,4,7,22,0,-7.2,0.65,7,-2.2,16
Power City,Consumption,4,7,23,0,-8.3,0.57,7,-1.7,16
Power City,Consumption,4,7,24,0,-7.8,0.65,7,-2.8,24
Power City,Consumption,4,8,1,0,-7.2,0.75,7,-3.9,24
Power City,Consumption,4,8,2,0,-7.8,0.79,7,-5,24
Power City,Consumption,4,8,3,0,-7.8,0.83,7,-5.6,24
Power City,Consumption,4,8,4,0,-7.8,0.83,7,-5.6,24
Power City,Consumption,4,8,5,0.2,-6.7,0.79,7,-3.9,24
Power City,Consumption,4,8,6,1,-6.1,0.83,7,-3.9,12.8
Power City,Consumption,4,8,7,1,-5,0.83,7,-2.8,12.8
Power City,Consumption,4,8,8,0.9,-2.8,0.76,8,0.6,12.8
Power City,Consumption,4,8,9,0.6,-4.4,0.52,8,3.9,19.2
Power City,Consumption,4,8,10,0.8,-7.8,0.32,8,6.7,19.2
Power City,Consumption,4,8,11,1,-7.8,0.3,8,7.8,19.2
Power City,Consumption,4,8,12,1,-8.9,0.26,8,8.3,19.2
Power City,Consumption,4,8,13,1,-7.8,0.27,8,9.4,19.2
Power City,Consumption,4,8,14,1,-6.7,0.29,8,9.4,19.2
Power City,Consumption,4,8,15,1,-7.2,0.29,8,8.9,19.2
Power City,Consumption,4,8,16,1,-5.6,0.31,8,10,19.2
Power City,Consumption,4,8,17,1,-4.4,0.36,8,9.4,19.2
Power City,Consumption,4,8,18,1,-3.3,0.41,9,8.9,16
Power City,Consumption,4,8,19,1,-2.2,0.5,9,7.2,16
Power City,Consumption,4,8,20,1,-0.6,0.57,9,7.2,16
Power City,Consumption,4,8,21,1,-1.1,0.57,9,6.7,16
Power City,Consumption,4,8,22,1,-1.1,0.55,9,7.2,16
Power City,Consumption,4,8,23,1,-1.1,0.55,9,7.2,16
Power City,Consumption,4,8,24,1,-0.6,0.57,9,7.2,16
Power City,Consumption,4,9,1,1,-0.6,0.55,9,7.8,16
Power City,Consumption,4,9,2,1,0,0.56,9,8.3,16
Power City,Consumption,4,9,3,1,0,0.54,10,8.9,16
Power City,Consumption,4,9,4,1,1.1,0.54,10,10,16
Power City,Consumption,4,9,5,0.6,1.1,0.56,10,9.4,16
Power City,Consumption,4,9,6,0.9,1.7,0.61,10,8.9,16
Power City,Consumption,4,9,7,1,2.2,0.58,10,10,16
Power City,Consumption,4,9,8,0.2,3.3,0.56,10,11.7,19.2
Power City,Consumption,4,9,9,0.3,4.4,0.51,10,14.4,24
Power City,Consumption,4,9,10,0.7,5.6,0.48,10,16.7,24
Power City,Consumption,4,9,11,0.8,5,0.41,10,18.3,24
Power City,Consumption,4,9,12,0.7,2.2,0.32,10,19.4,24
Power City,Consumption,4,9,13,0.9,0,0.26,10,20,24
Power City,Consumption,4,9,14,1,-2.8,0.22,10,18.9,24
Power City,Consumption,4,9,15,1,-2.8,0.22,10,18.9,24
Power City,Consumption,4,9,16,1,-5,0.19,10,18.3,16
Power City,Consumption,4,9,17,1,-4.4,0.21,10,17.8,16
Power City,Consumption,4,9,18,1,-2.8,0.25,10,16.7,16
Power City,Consumption,4,9,19,1,-1.7,0.29,10,16.1,16
Power City,Consumption,4,9,20,1,-0.6,0.35,10,14.4,16
Power City,Consumption,4,9,21,1,0,0.46,10,11.1,16
Power City,Consumption,4,9,22,1,-0.6,0.46,10,10.6,16
Power City,Consumption,4,9,23,1,-0.6,0.53,10,8.3,16
Power City,Consumption,4,9,24,1,-0.6,0.51,10,8.9,16
Power City,Consumption,4,10,1,1,0.6,0.63,10,7.2,16
Power City,Consumption,4,10,2,1,1.1,0.67,10,6.7,16
Power City,Consumption,4,10,3,1,1.1,0.7,10,6.1,16
Power City,Consumption,4,10,4,1,0,0.7,10,5,16
Power City,Consumption,4,10,5,1,0,0.76,10,3.9,16
Power City,Consumption,4,10,6,1,0,0.79,10,3.3,16
Power City,Consumption,4,10,7,1,0.6,0.82,10,3.3,16
Power City,Consumption,4,10,8,0.9,0,0.67,10,5.6,19.2
Power City,Consumption,4,10,9,0.9,0,0.6,10,7.2,24
Power City,Consumption,4,10,10,0.8,0,0.54,10,8.9,24
Power City,Consumption,4,10,11,0.9,-0.6,0.46,10,10.6,24
Power City,Consumption,4,10,12,0.6,-0.6,0.42,11,11.7,24
Power City,Consumption,4,10,13,0.1,-0.6,0.39,11,12.8,24
Power City,Consumption,4,10,14,0,-0.6,0.37,11,13.9,24
Power City,Consumption,4,10,15,0.4,-0.6,0.34,11,15,24
Power City,Consumption,4,10,16,0.3,-1.7,0.32,11,14.4,24
Power City,Consumption,4,10,17,0.2,-2.2,0.3,11,15,24
Power City,Consumption,4,10,18,0.3,-2.8,0.33,11,12.8,24
Power City,Consumption,4,10,19,0.2,-2.8,0.35,11,11.7,24
Power City,Consumption,4,10,20,0.3,-3.3,0.41,12,8.9,16
Power City,Consumption,4,10,21,0,-3.9,0.42,12,7.8,16
Power City,Consumption,4,10,22,0,-5,0.41,12,6.7,16
Power City,Consumption,4,10,23,0,-6.7,0.38,12,5.6,16
Power City,Consumption,4,10,24,0.8,-6.1,0.44,12,4.4,16
Power City,Consumption,4,11,1,0.9,-5,0.52,12,3.3,16
Power City,Consumption,4,11,2,0.9,-5,0.54,12,2.8,16
Power City,Consumption,4,11,3,0.9,-4.4,0.59,12,2.2,16
Power City,Consumption,4,11,4,0.9,-2.8,0.68,12,2.2,16
Power City,Consumption,4,11,5,1,-2.2,0.71,13,2.2,16
Power City,Consumption,4,11,6,1,-1.7,0.77,13,1.7,16
Power City,Consumption,4,11,7,1,-2.2,0.71,13,2.2,16
Power City,Consumption,4,11,8,1,-2.2,0.66,13,3.3,24
Power City,Consumption,4,11,9,1,-2.8,0.53,13,5.6,24
Power City,Consumption,4,11,10,1,-2.8,0.44,13,8.3,24
Power City,Consumption,4,11,11,1,-2.8,0.41,13,9.4,24
Power City,Consumption,4,11,12,1,-4.4,0.32,14,11.1,24
Power City,Consumption,4,11,13,1,-3.9,0.32,14,11.7,24
Power City,Consumption,4,11,14,1,-3.9,0.31,14,12.2,24
Power City,Consumption,4,11,15,1,-3.3,0.34,14,11.7,24
Power City,Consumption,4,11,16,1,-3.9,0.33,14,11.1,24
Power City,Consumption,4,11,17,1,-3.9,0.35,14,10.6,24
Power City,Consumption,4,11,18,1,-3.3,0.38,15,10,24
Power City,Consumption,4,11,19,1,-2.2,0.43,15,9.4,19.2
Power City,Consumption,4,11,20,1,-2.2,0.45,15,8.9,19.2
Power City,Consumption,4,11,21,1,-2.2,0.46,15,8.3,19.2
Power City,Consumption,4,11,22,1,-1.7,0.48,15,8.3,19.2
Power City,Consumption,4,11,23,1,-4.4,0.42,15,7.2,19.2
Power City,Consumption,4,11,24,1,-3.3,0.49,16,6.1,16
Power City,Consumption,4,12,1,1,-2.8,0.49,16,6.7,16
Power City,Consumption,4,12,2,1,-2.2,0.52,16,6.7,16
Power City,Consumption,4,12,3,1,-1.1,0.59,16,6.1,16
Power City,Consumption,4,12,4,1,-0.6,0.62,16,6.1,16
Power City,Consumption,4,12,5,1,0.6,0.65,16,6.7,16
Power City,Consumption,4,12,6,1,1.1,0.67,17,6.7,16
Power City,Consumption,4,12,7,1,2.8,0.89,17,4.4,4.8
Power City,Consumption,4,12,8,1,4.4,1,17,4.4,3.2
Power City,Consumption,4,12,9,1,5,0.96,17,5.6,4.8
Power City,Consumption,4,12,10,1,5,0.96,17,5.6,6.4
Power City,Consumption,4,12,11,1,5.6,0.97,17,6.1,8
Power City,Consumption,4,12,12,1,5.6,0.97,17,6.1,8
Power City,Consumption,4,12,13,1,6.1,0.96,17,6.7,3.2
Power City,Consumption,4,12,14,1,6.7,1,17,6.7,4.8
Power City,Consumption,4,12,15,1,6.7,0.97,17,7.2,11.2
Power City,Consumption,4,12,16,1,7.2,0.96,17,7.8,1.6
Power City,Consumption,4,12,17,1,7.8,0.97,17,8.3,8
Power City,Consumption,4,12,18,1,8.3,0.96,17,8.9,8
Power City,Consumption,4,12,19,1,8.9,0.97,17,9.4,1.6
Power City,Consumption,4,12,20,1,9.4,1,17,9.4,0.4
Power City,Consumption,4,12,21,1,9.4,1,17,9.4,0.4
Power City,Consumption,4,12,22,1,9.4,1,17,9.4,1.6
Power City,Consumption,4,12,23,1,8.9,1,17,8.9,0.8
Power City,Consumption,4,12,24,1,9.4,1,17,9.4,0.8
Power City,Consumption,4,13,1,1,8.9,1,17,8.9,0.2
Power City,Consumption,4,13,2,1,8.3,1,17,8.3,1.2
Power City,Consumption,4,13,3,0.8,7.8,1,17,7.8,9.6
Power City,Consumption,4,13,4,1,8.3,1,17,8.3,11.2
Power City,Consumption,4,13,5,1,8.3,1,17,8.3,6.4
Power City,Consumption,4,13,6,1,7.8,0.97,17,8.3,6.4
Power City,Consumption,4,13,7,1,7.2,0.96,17,7.8,12.8
Power City,Consumption,4,13,8,1,6.7,0.93,16,7.8,11.2
Power City,Consumption,4,13,9,1,6.1,0.89,16,7.8,11.2
Power City,Consumption,4,13,10,1,5.6,0.83,16,8.3,16
Power City,Consumption,4,13,11,1,5.6,0.8,16,8.9,16
Power City,Consumption,4,13,12,1,6.7,0.9,16,8.3,16
Power City,Consumption,4,13,13,1,5.6,0.9,16,7.2,11.2
Power City,Consumption,4,13,14,1,5.6,0.8,16,8.9,16
Power City,Consumption,4,13,15,1,4.4,0.82,16,7.2,16
Power City,Consumption,4,13,16,1,4.4,0.79,16,7.8,19.2
Power City,Consumption,4,13,17,1,5.6,0.93,16,6.7,9.6
Power City,Consumption,4,13,18,1,5,0.86,16,7.2,16
Power City,Consumption,4,13,19,1,5,0.86,16,7.2,16
Power City,Consumption,4,13,20,1,5,0.86,15,7.2,16
Power City,Consumption,4,13,21,1,5.6,0.9,15,7.2,16
Power City,Consumption,4,13,22,1,5.6,0.86,15,7.8,16
Power City,Consumption,4,13,23,1,6.7,0.93,15,7.8,9.6
Power City,Consumption,4,13,24,1,6.1,0.89,15,7.8,9.6
Power City,Consumption,4,14,1,1,5.6,0.86,15,7.8,9.6
Power City,Consumption,4,14,2,1,5.6,0.86,15,7.8,9.6
Power City,Consumption,4,14,3,1,6.1,0.89,15,7.8,8
Power City,Consumption,4,14,4,1,6.1,0.89,15,7.8,8
Power City,Consumption,4,14,5,1,6.1,0.89,15,7.8,9.6
Power City,Consumption,4,14,6,0.8,5.6,0.93,15,6.7,8
Power City,Consumption,4,14,7,0.2,6.1,0.89,15,7.8,8
Power City,Consumption,4,14,8,0.3,6.1,0.83,15,8.9,9.6
Power City,Consumption,4,14,9,0.4,7.2,0.74,15,11.7,16
Power City,Consumption,4,14,10,0.3,7.2,0.64,15,13.9,16
Power City,Consumption,4,14,11,0.1,7.2,0.57,16,15.6,16
Power City,Consumption,4,14,12,0.3,7.8,0.56,16,16.7,16
Power City,Consumption,4,14,13,0.4,6.7,0.48,16,17.8,16
Power City,Consumption,4,14,14,0,7.2,0.45,17,19.4,16
Power City,Consumption,4,14,15,0,6.7,0.44,17,19.4,16
Power City,Consumption,4,14,16,0,7.2,0.43,17,20,19.2
Power City,Consumption,4,14,17,0,7.2,0.43,18,20,19.2
Power City,Consumption,4,14,18,0.5,7.2,0.47,18,18.9,24
Power City,Consumption,4,14,19,0.5,7.8,0.54,18,17.2,19.2
Power City,Consumption,4,14,20,0.4,7.8,0.62,19,15,19.2
Power City,Consumption,4,14,21,0.7,8.3,0.69,19,13.9,19.2
Power City,Consumption,4,14,22,0.5,8.9,0.77,19,12.8,19.2
Power City,Consumption,4,14,23,0.9,9.4,0.77,20,13.3,16
Power City,Consumption,4,14,24,1,10,0.77,20,13.9,19.2
Power City,Consumption,4,15,1,1,10,0.8,20,13.3,19.2
Power City,Consumption,4,15,2,1,10,0.8,21,13.3,19.2
Power City,Consumption,4,15,3,1,10,0.8,21,13.3,19.2
Power City,Consumption,4,15,4,1,9.4,0.72,21,14.4,19.2
Power City,Consumption,4,15,5,1,8.9,0.67,22,15,19.2
Power City,Consumption,4,15,6,0.6,8.9,0.67,22,15,19.2
Power City,Consumption,4,15,7,1,8.9,0.64,22,15.6,19.2
Power City,Consumption,4,15,8,1,8.9,0.62,22,16.1,16
Power City,Consumption,4,15,9,1,8.9,0.56,21,17.8,16
Power City,Consumption,4,15,10,1,12.8,0.87,21,15,11.2
Power City,Consumption,4,15,11,1,13.9,0.9,21,15.6,16
Power City,Consumption,4,15,12,1,14.4,0.75,20,18.9,16
Power City,Consumption,4,15,13,0.8,15,0.66,20,21.7,16
Power City,Consumption,4,15,14,1,12.8,0.66,20,19.4,16
Power City,Consumption,4,15,15,1,12.8,0.7,19,18.3,16
Power City,Consumption,4,15,16,1,12.2,0.75,19,16.7,16
Power City,Consumption,4,15,17,1,11.1,0.77,18,15,12.8
Power City,Consumption,4,15,18,0.6,8.3,0.64,18,15,19.2
Power City,Consumption,4,15,19,0.8,3.9,0.61,18,11.1,19.2
Power City,Consumption,4,15,20,1,3.3,0.59,17,11.1,24
Power City,Consumption,4,15,21,1,3.3,0.63,17,10,24
Power City,Consumption,4,15,22,1,3.9,0.68,17,9.4,24
Power City,Consumption,4,15,23,1,3.9,0.71,16,8.9,24
Power City,Consumption,4,15,24,1,3.3,0.68,16,8.9,24
Power City,Consumption,4,16,1,0.7,1.1,0.56,16,9.4,24
Power City,Consumption,4,16,2,0,0,0.56,15,8.3,24
Power City,Consumption,4,16,3,0,-0.6,0.55,15,7.8,24
Power City,Consumption,4,16,4,0.5,-0.6,0.57,14,7.2,24
Power City,Consumption,4,16,5,1,0,0.58,14,7.8,24
Power City,Consumption,4,16,6,1,0,0.58,14,7.8,24
Power City,Consumption,4,16,7,1,0.6,0.63,13,7.2,24
Power City,Consumption,4,16,8,1,0,0.6,13,7.2,16
Power City,Consumption,4,16,9,1,0.6,0.63,13,7.2,16
Power City,Consumption,4,16,10,1,0.6,0.63,13,7.2,16
Power City,Consumption,4,16,11,1,0,0.6,12,7.2,16
Power City,Consumption,4,16,12,1,0,0.58,12,7.8,16
Power City,Consumption,4,16,13,1,-1.1,0.53,12,7.8,16
Power City,Consumption,4,16,14,1,-0.6,0.51,12,8.9,16
Power City,Consumption,4,16,15,1,-1.7,0.47,11,8.9,16
Power City,Consumption,4,16,16,0.8,-2.8,0.37,11,11.1,16
Power City,Consumption,4,16,17,0.5,-5,0.3,11,11.1,16
Power City,Consumption,4,16,18,0.3,-6.1,0.28,10,11.1,16
Power City,Consumption,4,16,19,0.2,-5,0.33,10,10,16
Power City,Consumption,4,16,20,0,-5,0.35,10,8.9,16
Power City,Consumption,4,16,21,0,-4.4,0.43,10,6.7,16
Power City,Consumption,4,16,22,0,-3.3,0.55,9,4.4,16
Power City,Consumption,4,16,23,0,-2.2,0.63,9,3.9,16
Power City,Consumption,4,16,24,0,-2.8,0.65,9,2.8,24
Power City,Consumption,4,17,1,0,-2.8,0.7,9,1.7,24
Power City,Consumption,4,17,2,0,-2.8,0.73,8,1.1,24
Power City,Consumption,4,17,3,0.3,-2.8,0.73,8,1.1,24
Power City,Consumption,4,17,4,0.2,-1.7,0.66,8,3.9,24
Power City,Consumption,4,17,5,0.1,-2.2,0.71,8,2.2,24
Power City,Consumption,4,17,6,0,-2.8,0.7,7,1.7,24
Power City,Consumption,4,17,7,0,-2.2,0.61,7,4.4,24
Power City,Consumption,4,17,8,0,-3.9,0.45,7,6.7,24
Power City,Consumption,4,17,9,0,-3.9,0.4,8,8.3,24
Power City,Consumption,4,17,10,0,-4.4,0.36,8,9.4,24
Power City,Consumption,4,17,11,0,-4.4,0.33,8,10.6,24
Power City,Consumption,4,17,12,0,-3.9,0.32,8,11.7,24
Power City,Consumption,4,17,13,0,-2.8,0.34,8,12.2,24
Power City,Consumption,4,17,14,0,-3.3,0.33,9,12.2,24
Power City,Consumption,4,17,15,0,-2.8,0.34,9,12.2,24
Power City,Consumption,4,17,16,0,-3.3,0.33,9,12.2,24
Power City,Consumption,4,17,17,0,-3.9,0.31,9,12.2,16
Power City,Consumption,4,17,18,0,-4.4,0.31,9,11.7,16
Power City,Consumption,4,17,19,0,-4.4,0.32,10,11.1,16
Power City,Consumption,4,17,20,0,-3.3,0.44,10,7.8,16
Power City,Consumption,4,17,21,0,-3.9,0.43,10,7.2,16
Power City,Consumption,4,17,22,0,-2.8,0.51,10,6.1,16
Power City,Consumption,4,17,23,0,-2.8,0.53,10,5.6,16
Power City,Consumption,4,17,24,0,-3.3,0.51,11,5.6,24
Power City,Consumption,4,18,1,0,-3.9,0.49,11,5.6,24
Power City,Consumption,4,18,2,0,-3.9,0.64,11,1.7,24
Power City,Consumption,4,18,3,0,-3.3,0.7,11,1.1,24
Power City,Consumption,4,18,4,0,-3.9,0.72,11,0,24
Power City,Consumption,4,18,5,0,-6.1,0.55,12,1.1,24
Power City,Consumption,4,18,6,0,-3.3,0.8,12,-0.6,24
Power City,Consumption,4,18,7,0.2,-1.1,0.75,12,2.8,24
Power City,Consumption,4,18,8,0.9,0,0.5,12,10,24
Power City,Consumption,4,18,9,1,0,0.46,12,11.1,19.2
Power City,Consumption,4,18,10,1,0,0.41,12,12.8,19.2
Power City,Consumption,4,18,11,1,0,0.34,12,15.6,19.2
Power City,Consumption,4,18,12,1,4.4,0.55,12,13.3,19.2
Power City,Consumption,4,18,13,1,6.7,0.6,12,14.4,19.2
Power City,Consumption,4,18,14,1,8.3,0.56,12,17.2,19.2
Power City,Consumption,4,18,15,0.9,8.9,0.51,12,19.4,19.2
Power City,Consumption,4,18,16,0.3,9.4,0.44,12,22.2,16
Power City,Consumption,4,18,17,0.6,9.4,0.44,12,22.2,19.2
Power City,Consumption,4,18,18,0.5,8.9,0.4,12,23.3,16
Power City,Consumption,4,18,19,0,8.9,0.43,12,22.2,16
Power City,Consumption,4,18,20,0.1,8.3,0.47,13,20,16
Power City,Consumption,4,18,21,0,8.3,0.47,13,20,16
Power City,Consumption,4,18,22,0.1,8.3,0.47,13,20,16
Power City,Consumption,4,18,23,0.7,7.8,0.44,13,20.6,16
Power City,Consumption,4,18,24,1,7.8,0.45,13,20,16
Power City,Consumption,4,19,1,1,10,0.56,13,18.9,19.2
Power City,Consumption,4,19,2,1,10,0.58,13,18.3,24
Power City,Consumption,4,19,3,0.3,5.6,0.6,13,13.3,24
Power City,Consumption,4,19,4,0,3.3,0.61,13,10.6,24
Power City,Consumption,4,19,5,0,2.2,0.63,13,8.9,24
Power City,Consumption,4,19,6,0,2.2,0.68,13,7.8,24
Power City,Consumption,4,19,7,0.6,2.2,0.68,13,7.8,24
