Location,Date_time,Hour,Wind_Speed
Wind Farm,06SEP11:18:00:00,18,11.2
Wind Farm,06SEP11:19:00:00,19,11.3
Wind Farm,06SEP11:20:00:00,20,11.5
Wind Farm,06SEP11:21:00:00,21,13.5
Wind Farm,06SEP11:22:00:00,22,10.8
Wind Farm,06SEP11:23:00:00,23,9.1
Wind Farm,07SEP11:00:00:00,0,10.2
Wind Farm,07SEP11:01:00:00,1,11.1
Wind Farm,07SEP11:02:00:00,2,12.1
Wind Farm,07SEP11:03:00:00,3,9.6
Wind Farm,07SEP11:04:00:00,4,9.1
Wind Farm,07SEP11:05:00:00,5,9.3
Wind Farm,07SEP11:06:00:00,6,8.6
Wind Farm,07SEP11:07:00:00,7,8.7
Wind Farm,07SEP11:08:00:00,8,8.6
Wind Farm,07SEP11:09:00:00,9,8.2
Wind Farm,07SEP11:10:00:00,10,8.2
Wind Farm,07SEP11:11:00:00,11,8.7
Wind Farm,07SEP11:12:00:00,12,8.4
Wind Farm,07SEP11:13:00:00,13,9.2
Wind Farm,07SEP11:14:00:00,14,8.3
Wind Farm,07SEP11:15:00:00,15,10.6
Wind Farm,07SEP11:16:00:00,16,11.1
Wind Farm,07SEP11:17:00:00,17,10.4
Wind Farm,07SEP11:18:00:00,18,10.8
Wind Farm,07SEP11:19:00:00,19,8.5
Wind Farm,07SEP11:20:00:00,20,9.7
Wind Farm,07SEP11:21:00:00,21,8.7
Wind Farm,07SEP11:22:00:00,22,9.3
Wind Farm,07SEP11:23:00:00,23,9.5
Wind Farm,08SEP11:00:00:00,0,9.3
Wind Farm,08SEP11:01:00:00,1,9.6
Wind Farm,08SEP11:02:00:00,2,8.3
Wind Farm,08SEP11:03:00:00,3,9.1
Wind Farm,08SEP11:04:00:00,4,9.4
Wind Farm,08SEP11:05:00:00,5,10.1
Wind Farm,08SEP11:06:00:00,6,8.9
Wind Farm,08SEP11:07:00:00,7,8.5
Wind Farm,08SEP11:08:00:00,8,7.9
Wind Farm,08SEP11:09:00:00,9,7.9
Wind Farm,08SEP11:10:00:00,10,8.1
Wind Farm,08SEP11:11:00:00,11,8.8
Wind Farm,08SEP11:12:00:00,12,9.2
Wind Farm,08SEP11:13:00:00,13,9.4
Wind Farm,08SEP11:14:00:00,14,9.3
Wind Farm,08SEP11:15:00:00,15,8.0
Wind Farm,08SEP11:16:00:00,16,7.4
Wind Farm,08SEP11:17:00:00,17,7.4
Wind Farm,08SEP11:18:00:00,18,7.0
Wind Farm,08SEP11:19:00:00,19,7.5
Wind Farm,08SEP11:20:00:00,20,7.4
Wind Farm,08SEP11:21:00:00,21,7.8
Wind Farm,08SEP11:22:00:00,22,6.9
Wind Farm,08SEP11:23:00:00,23,6.1
Wind Farm,09SEP11:00:00:00,0,5.2
Wind Farm,09SEP11:01:00:00,1,5.5
Wind Farm,09SEP11:02:00:00,2,6.5
Wind Farm,09SEP11:03:00:00,3,6.3
Wind Farm,09SEP11:04:00:00,4,6.1
Wind Farm,09SEP11:05:00:00,5,6.3
Wind Farm,09SEP11:06:00:00,6,5.7
Wind Farm,09SEP11:07:00:00,7,5.7
Wind Farm,09SEP11:08:00:00,8,4.9
Wind Farm,09SEP11:09:00:00,9,5.2
Wind Farm,09SEP11:10:00:00,10,4.3
Wind Farm,09SEP11:11:00:00,11,5.4
Wind Farm,09SEP11:12:00:00,12,6.4
Wind Farm,09SEP11:13:00:00,13,5.9
Wind Farm,09SEP11:14:00:00,14,5.8
Wind Farm,09SEP11:15:00:00,15,6.2
Wind Farm,09SEP11:16:00:00,16,5.4
Wind Farm,09SEP11:17:00:00,17,4.6
Wind Farm,09SEP11:18:00:00,18,4.6
Wind Farm,09SEP11:19:00:00,19,3.3
Wind Farm,09SEP11:20:00:00,20,3.5
Wind Farm,09SEP11:21:00:00,21,3.7
Wind Farm,09SEP11:22:00:00,22,4.0
Wind Farm,09SEP11:23:00:00,23,4.5
Wind Farm,10SEP11:00:00:00,0,4.9
Wind Farm,10SEP11:01:00:00,1,4.5
Wind Farm,10SEP11:02:00:00,2,5.6
Wind Farm,10SEP11:03:00:00,3,6.0
Wind Farm,10SEP11:04:00:00,4,6.5
Wind Farm,10SEP11:05:00:00,5,7.1
Wind Farm,10SEP11:06:00:00,6,7.3
Wind Farm,10SEP11:07:00:00,7,7.2
Wind Farm,10SEP11:08:00:00,8,5.7
Wind Farm,10SEP11:09:00:00,9,5.8
Wind Farm,10SEP11:10:00:00,10,7.2
Wind Farm,10SEP11:11:00:00,11,6.3
Wind Farm,10SEP11:12:00:00,12,6.0
Wind Farm,10SEP11:13:00:00,13,6.7
Wind Farm,10SEP11:14:00:00,14,7.4
Wind Farm,10SEP11:15:00:00,15,6.8
Wind Farm,10SEP11:16:00:00,16,6.6
Wind Farm,10SEP11:17:00:00,17,7.3
Wind Farm,10SEP11:18:00:00,18,7.1
Wind Farm,10SEP11:19:00:00,19,7.5
Wind Farm,10SEP11:20:00:00,20,7.6
Wind Farm,10SEP11:21:00:00,21,8.9
Wind Farm,10SEP11:22:00:00,22,7.1
Wind Farm,10SEP11:23:00:00,23,5.5
Wind Farm,11SEP11:00:00:00,0,4.9
Wind Farm,11SEP11:01:00:00,1,6.3
Wind Farm,11SEP11:02:00:00,2,5.6
Wind Farm,11SEP11:03:00:00,3,5.4
Wind Farm,11SEP11:04:00:00,4,4.6
Wind Farm,11SEP11:05:00:00,5,4.3
Wind Farm,11SEP11:06:00:00,6,6.5
Wind Farm,11SEP11:07:00:00,7,6.8
Wind Farm,11SEP11:08:00:00,8,8.1
Wind Farm,11SEP11:09:00:00,9,7.9
Wind Farm,11SEP11:10:00:00,10,8.0
Wind Farm,11SEP11:11:00:00,11,7.9
Wind Farm,11SEP11:12:00:00,12,7.5
Wind Farm,11SEP11:13:00:00,13,7.1
Wind Farm,11SEP11:14:00:00,14,7.6
Wind Farm,11SEP11:15:00:00,15,6.1
Wind Farm,11SEP11:16:00:00,16,6.7
Wind Farm,11SEP11:17:00:00,17,8.4
Wind Farm,11SEP11:18:00:00,18,7.6
Wind Farm,11SEP11:19:00:00,19,6.2
Wind Farm,11SEP11:20:00:00,20,6.6
Wind Farm,11SEP11:21:00:00,21,7.1
Wind Farm,11SEP11:22:00:00,22,7.1
Wind Farm,11SEP11:23:00:00,23,7.5
Wind Farm,12SEP11:00:00:00,0,8.2
Wind Farm,12SEP11:01:00:00,1,7.5
Wind Farm,12SEP11:02:00:00,2,7.5
Wind Farm,12SEP11:03:00:00,3,8.7
Wind Farm,12SEP11:04:00:00,4,8.4
Wind Farm,12SEP11:05:00:00,5,9.1
Wind Farm,12SEP11:06:00:00,6,9.4
Wind Farm,12SEP11:07:00:00,7,9.7
Wind Farm,12SEP11:08:00:00,8,10.6
Wind Farm,12SEP11:09:00:00,9,11.1
Wind Farm,12SEP11:10:00:00,10,13.0
Wind Farm,12SEP11:11:00:00,11,13.2
Wind Farm,12SEP11:12:00:00,12,12.5
Wind Farm,12SEP11:13:00:00,13,12.5
Wind Farm,12SEP11:14:00:00,14,12.4
Wind Farm,12SEP11:15:00:00,15,11.8
Wind Farm,12SEP11:16:00:00,16,12.2
Wind Farm,12SEP11:17:00:00,17,9.5
Wind Farm,12SEP11:18:00:00,18,11.0
Wind Farm,12SEP11:19:00:00,19,10.5
Wind Farm,12SEP11:20:00:00,20,7.9
Wind Farm,12SEP11:21:00:00,21,8.7
Wind Farm,12SEP11:22:00:00,22,7.5
Wind Farm,12SEP11:23:00:00,23,7.8
Wind Farm,13SEP11:00:00:00,0,9.8
Wind Farm,13SEP11:01:00:00,1,8.5
Wind Farm,13SEP11:02:00:00,2,8.0
Wind Farm,13SEP11:03:00:00,3,7.7
Wind Farm,13SEP11:04:00:00,4,7.5
Wind Farm,13SEP11:05:00:00,5,7.5
Wind Farm,13SEP11:06:00:00,6,6.7
Wind Farm,13SEP11:07:00:00,7,6.9
Wind Farm,13SEP11:08:00:00,8,7.8
Wind Farm,13SEP11:09:00:00,9,8.1
Wind Farm,13SEP11:10:00:00,10,7.7
Wind Farm,13SEP11:11:00:00,11,7.6
Wind Farm,13SEP11:12:00:00,12,7.6
Wind Farm,13SEP11:13:00:00,13,7.6
Wind Farm,13SEP11:14:00:00,14,8.3
Wind Farm,13SEP11:15:00:00,15,7.5
Wind Farm,13SEP11:16:00:00,16,8.8
Wind Farm,13SEP11:17:00:00,17,8.1
Wind Farm,13SEP11:18:00:00,18,8.3
Wind Farm,13SEP11:19:00:00,19,8.0
Wind Farm,13SEP11:20:00:00,20,6.8
Wind Farm,13SEP11:21:00:00,21,7.2
Wind Farm,13SEP11:22:00:00,22,9.3
Wind Farm,13SEP11:23:00:00,23,8.9
Wind Farm,14SEP11:00:00:00,0,8.2
Wind Farm,14SEP11:01:00:00,1,8.0
Wind Farm,14SEP11:02:00:00,2,8.2
Wind Farm,14SEP11:03:00:00,3,6.7
Wind Farm,14SEP11:04:00:00,4,6.3
Wind Farm,14SEP11:05:00:00,5,6.9
Wind Farm,14SEP11:06:00:00,6,7.2
Wind Farm,14SEP11:07:00:00,7,7.0
Wind Farm,14SEP11:08:00:00,8,7.0
Wind Farm,14SEP11:09:00:00,9,5.6
Wind Farm,14SEP11:10:00:00,10,5.7
Wind Farm,14SEP11:11:00:00,11,6.1
Wind Farm,14SEP11:12:00:00,12,7.3
Wind Farm,14SEP11:13:00:00,13,7.5
Wind Farm,14SEP11:14:00:00,14,7.8
Wind Farm,14SEP11:15:00:00,15,6.9
Wind Farm,14SEP11:16:00:00,16,6.7
Wind Farm,14SEP11:17:00:00,17,6.2
Wind Farm,14SEP11:18:00:00,18,5.1
Wind Farm,14SEP11:19:00:00,19,5.0
Wind Farm,14SEP11:20:00:00,20,6.9
Wind Farm,14SEP11:21:00:00,21,6.2
Wind Farm,14SEP11:22:00:00,22,6.0
Wind Farm,14SEP11:23:00:00,23,5.3
Wind Farm,15SEP11:00:00:00,0,5.0
Wind Farm,15SEP11:01:00:00,1,5.2
Wind Farm,15SEP11:02:00:00,2,5.2
Wind Farm,15SEP11:03:00:00,3,5.0
Wind Farm,15SEP11:04:00:00,4,5.1
Wind Farm,15SEP11:05:00:00,5,5.1
Wind Farm,15SEP11:06:00:00,6,4.3
Wind Farm,15SEP11:07:00:00,7,4.0
Wind Farm,15SEP11:08:00:00,8,3.5
Wind Farm,15SEP11:09:00:00,9,2.9
Wind Farm,15SEP11:10:00:00,10,2.6
Wind Farm,15SEP11:11:00:00,11,2.7
Wind Farm,15SEP11:12:00:00,12,2.4
Wind Farm,15SEP11:13:00:00,13,2.2
Wind Farm,15SEP11:14:00:00,14,1.7
Wind Farm,15SEP11:15:00:00,15,0.9
Wind Farm,15SEP11:16:00:00,16,0.7
Wind Farm,15SEP11:17:00:00,17,0.8
Wind Farm,15SEP11:18:00:00,18,2.3
Wind Farm,15SEP11:19:00:00,19,3.0
Wind Farm,15SEP11:20:00:00,20,3.2
Wind Farm,15SEP11:21:00:00,21,5.2
Wind Farm,15SEP11:22:00:00,22,6.8
Wind Farm,15SEP11:23:00:00,23,5.9
Wind Farm,16SEP11:00:00:00,0,7.0
Wind Farm,16SEP11:01:00:00,1,6.3
Wind Farm,16SEP11:02:00:00,2,6.9
Wind Farm,16SEP11:03:00:00,3,7.4
Wind Farm,16SEP11:04:00:00,4,6.3
Wind Farm,16SEP11:05:00:00,5,6.9
Wind Farm,16SEP11:06:00:00,6,6.5
Wind Farm,16SEP11:07:00:00,7,6.4
Wind Farm,16SEP11:08:00:00,8,6.5
Wind Farm,16SEP11:09:00:00,9,5.6
Wind Farm,16SEP11:10:00:00,10,3.0
Wind Farm,16SEP11:11:00:00,11,4.7
Wind Farm,16SEP11:12:00:00,12,3.0
Wind Farm,16SEP11:13:00:00,13,3.6
Wind Farm,16SEP11:14:00:00,14,3.6
Wind Farm,16SEP11:15:00:00,15,4.6
Wind Farm,16SEP11:16:00:00,16,4.8
Wind Farm,16SEP11:17:00:00,17,4.3
Wind Farm,16SEP11:18:00:00,18,5.4
Wind Farm,16SEP11:19:00:00,19,6.2
Wind Farm,16SEP11:20:00:00,20,7.4
Wind Farm,16SEP11:21:00:00,21,7.5
Wind Farm,16SEP11:22:00:00,22,6.6
Wind Farm,16SEP11:23:00:00,23,7.0
Wind Farm,17SEP11:00:00:00,0,6.3
Wind Farm,17SEP11:01:00:00,1,7.0
Wind Farm,17SEP11:02:00:00,2,7.4
Wind Farm,17SEP11:03:00:00,3,7.4
Wind Farm,17SEP11:04:00:00,4,6.9
Wind Farm,17SEP11:05:00:00,5,7.1
Wind Farm,17SEP11:06:00:00,6,7.1
Wind Farm,17SEP11:07:00:00,7,7.4
Wind Farm,17SEP11:08:00:00,8,7.1
Wind Farm,17SEP11:09:00:00,9,6.5
Wind Farm,17SEP11:10:00:00,10,5.8
Wind Farm,17SEP11:11:00:00,11,7.5
Wind Farm,17SEP11:12:00:00,12,8.0
Wind Farm,17SEP11:13:00:00,13,7.7
Wind Farm,17SEP11:14:00:00,14,8.8
Wind Farm,17SEP11:15:00:00,15,9.1
Wind Farm,17SEP11:16:00:00,16,8.9
Wind Farm,17SEP11:17:00:00,17,8.2
Wind Farm,17SEP11:18:00:00,18,7.7
Wind Farm,17SEP11:19:00:00,19,7.5
Wind Farm,17SEP11:20:00:00,20,6.2
Wind Farm,17SEP11:21:00:00,21,7.3
Wind Farm,17SEP11:22:00:00,22,8.8
Wind Farm,17SEP11:23:00:00,23,8.5
Wind Farm,18SEP11:00:00:00,0,4.8
Wind Farm,18SEP11:01:00:00,1,6.4
Wind Farm,18SEP11:02:00:00,2,6.5
Wind Farm,18SEP11:03:00:00,3,6.4
Wind Farm,18SEP11:04:00:00,4,6.6
Wind Farm,18SEP11:05:00:00,5,6.7
Wind Farm,18SEP11:06:00:00,6,6.9
Wind Farm,18SEP11:07:00:00,7,7.5
Wind Farm,18SEP11:08:00:00,8,7.1
Wind Farm,18SEP11:09:00:00,9,6.9
Wind Farm,18SEP11:10:00:00,10,6.7
Wind Farm,18SEP11:11:00:00,11,7.8
Wind Farm,18SEP11:12:00:00,12,8.0
Wind Farm,18SEP11:13:00:00,13,6.7
Wind Farm,18SEP11:14:00:00,14,8.1
Wind Farm,18SEP11:15:00:00,15,7.5
Wind Farm,18SEP11:16:00:00,16,6.3
Wind Farm,18SEP11:17:00:00,17,6.1
Wind Farm,18SEP11:18:00:00,18,6.6
Wind Farm,18SEP11:19:00:00,19,4.6
Wind Farm,18SEP11:20:00:00,20,5.0
Wind Farm,18SEP11:21:00:00,21,5.5
Wind Farm,18SEP11:22:00:00,22,5.5
Wind Farm,18SEP11:23:00:00,23,5.2
Wind Farm,19SEP11:00:00:00,0,5.3
Wind Farm,19SEP11:01:00:00,1,4.6
Wind Farm,19SEP11:02:00:00,2,4.2
Wind Farm,19SEP11:03:00:00,3,4.5
Wind Farm,19SEP11:04:00:00,4,3.4
Wind Farm,19SEP11:05:00:00,5,3.1
Wind Farm,19SEP11:06:00:00,6,3.2
Wind Farm,19SEP11:07:00:00,7,4.4
Wind Farm,19SEP11:08:00:00,8,4.9
Wind Farm,19SEP11:09:00:00,9,4.6
Wind Farm,19SEP11:10:00:00,10,4.3
Wind Farm,19SEP11:11:00:00,11,5.4
Wind Farm,19SEP11:12:00:00,12,6.5
Wind Farm,19SEP11:13:00:00,13,6.3
Wind Farm,19SEP11:14:00:00,14,5.3
Wind Farm,19SEP11:15:00:00,15,4.9
Wind Farm,19SEP11:16:00:00,16,4.9
Wind Farm,19SEP11:17:00:00,17,4.4
Wind Farm,19SEP11:18:00:00,18,4.4
Wind Farm,19SEP11:19:00:00,19,4.7
Wind Farm,19SEP11:20:00:00,20,6.2
Wind Farm,19SEP11:21:00:00,21,6.0
Wind Farm,19SEP11:22:00:00,22,6.3
Wind Farm,19SEP11:23:00:00,23,6.8
Wind Farm,20SEP11:00:00:00,0,6.9
Wind Farm,20SEP11:01:00:00,1,6.6
Wind Farm,20SEP11:02:00:00,2,6.8
Wind Farm,20SEP11:03:00:00,3,6.0
Wind Farm,20SEP11:04:00:00,4,7.0
Wind Farm,20SEP11:05:00:00,5,6.4
Wind Farm,20SEP11:06:00:00,6,6.4
Wind Farm,20SEP11:07:00:00,7,5.7
Wind Farm,20SEP11:08:00:00,8,6.3
Wind Farm,20SEP11:09:00:00,9,5.6
Wind Farm,20SEP11:10:00:00,10,6.1
Wind Farm,20SEP11:11:00:00,11,7.0
Wind Farm,20SEP11:12:00:00,12,7.0
Wind Farm,20SEP11:13:00:00,13,7.0
Wind Farm,20SEP11:14:00:00,14,6.7
Wind Farm,20SEP11:15:00:00,15,6.7
Wind Farm,20SEP11:16:00:00,16,6.3
Wind Farm,20SEP11:17:00:00,17,6.3
Wind Farm,20SEP11:18:00:00,18,4.6
Wind Farm,20SEP11:19:00:00,19,5.3
Wind Farm,20SEP11:20:00:00,20,5.5
Wind Farm,20SEP11:21:00:00,21,5.6
Wind Farm,20SEP11:22:00:00,22,6.0
Wind Farm,20SEP11:23:00:00,23,5.9
Wind Farm,21SEP11:00:00:00,0,6.0
Wind Farm,21SEP11:01:00:00,1,5.6
Wind Farm,21SEP11:02:00:00,2,5.7
Wind Farm,21SEP11:03:00:00,3,5.0
Wind Farm,21SEP11:04:00:00,4,5.4
Wind Farm,21SEP11:05:00:00,5,5.5
Wind Farm,21SEP11:06:00:00,6,6.1
Wind Farm,21SEP11:07:00:00,7,6.8
Wind Farm,21SEP11:08:00:00,8,6.3
Wind Farm,21SEP11:09:00:00,9,6.3
Wind Farm,21SEP11:10:00:00,10,5.6
Wind Farm,21SEP11:11:00:00,11,5.0
Wind Farm,21SEP11:12:00:00,12,6.3
Wind Farm,21SEP11:13:00:00,13,7.0
Wind Farm,21SEP11:14:00:00,14,7.3
Wind Farm,21SEP11:15:00:00,15,7.9
Wind Farm,21SEP11:16:00:00,16,7.5
Wind Farm,21SEP11:17:00:00,17,7.4
Wind Farm,21SEP11:18:00:00,18,6.8
Wind Farm,21SEP11:19:00:00,19,7.1
Wind Farm,21SEP11:20:00:00,20,6.1
Wind Farm,21SEP11:21:00:00,21,6.4
Wind Farm,21SEP11:22:00:00,22,6.2
Wind Farm,21SEP11:23:00:00,23,6.7
Wind Farm,22SEP11:00:00:00,0,7.1
Wind Farm,22SEP11:01:00:00,1,8.0
Wind Farm,22SEP11:02:00:00,2,7.2
Wind Farm,22SEP11:03:00:00,3,6.6
Wind Farm,22SEP11:04:00:00,4,6.1
Wind Farm,22SEP11:05:00:00,5,6.5
Wind Farm,22SEP11:06:00:00,6,6.6
Wind Farm,22SEP11:07:00:00,7,5.9
Wind Farm,22SEP11:08:00:00,8,5.8
Wind Farm,22SEP11:09:00:00,9,6.0
Wind Farm,22SEP11:10:00:00,10,5.5
Wind Farm,22SEP11:11:00:00,11,7.0
Wind Farm,22SEP11:12:00:00,12,6.4
Wind Farm,22SEP11:13:00:00,13,5.8
Wind Farm,22SEP11:14:00:00,14,5.6
Wind Farm,22SEP11:15:00:00,15,6.4
Wind Farm,22SEP11:16:00:00,16,5.2
Wind Farm,22SEP11:17:00:00,17,6.3
Wind Farm,22SEP11:18:00:00,18,5.2
Wind Farm,22SEP11:19:00:00,19,5.4
Wind Farm,22SEP11:20:00:00,20,4.5
Wind Farm,22SEP11:21:00:00,21,5.0
Wind Farm,22SEP11:22:00:00,22,5.1
Wind Farm,22SEP11:23:00:00,23,4.2
Wind Farm,23SEP11:00:00:00,0,4.3
Wind Farm,23SEP11:01:00:00,1,4.4
Wind Farm,23SEP11:02:00:00,2,4.0
Wind Farm,23SEP11:03:00:00,3,4.9
Wind Farm,23SEP11:04:00:00,4,5.2
Wind Farm,23SEP11:05:00:00,5,5.1
Wind Farm,23SEP11:06:00:00,6,4.7
Wind Farm,23SEP11:07:00:00,7,4.2
Wind Farm,23SEP11:08:00:00,8,3.8
Wind Farm,23SEP11:09:00:00,9,3.0
Wind Farm,23SEP11:10:00:00,10,2.3
Wind Farm,23SEP11:11:00:00,11,2.5
Wind Farm,23SEP11:12:00:00,12,2.6
Wind Farm,23SEP11:13:00:00,13,3.0
Wind Farm,23SEP11:14:00:00,14,3.1
Wind Farm,23SEP11:15:00:00,15,2.2
Wind Farm,23SEP11:16:00:00,16,1.5
Wind Farm,23SEP11:17:00:00,17,1.0
Wind Farm,23SEP11:18:00:00,18,1.0
Wind Farm,23SEP11:19:00:00,19,1.4
Wind Farm,23SEP11:20:00:00,20,1.6
Wind Farm,23SEP11:21:00:00,21,0.7
Wind Farm,23SEP11:22:00:00,22,3.0
Wind Farm,23SEP11:23:00:00,23,6.5
Wind Farm,24SEP11:00:00:00,0,6.0
Wind Farm,24SEP11:01:00:00,1,5.2
Wind Farm,24SEP11:02:00:00,2,4.9
Wind Farm,24SEP11:03:00:00,3,4.6
Wind Farm,24SEP11:04:00:00,4,4.4
Wind Farm,24SEP11:05:00:00,5,4.6
Wind Farm,24SEP11:06:00:00,6,4.9
Wind Farm,24SEP11:07:00:00,7,4.6
Wind Farm,24SEP11:08:00:00,8,4.0
Wind Farm,24SEP11:09:00:00,9,4.0
Wind Farm,24SEP11:10:00:00,10,2.4
Wind Farm,24SEP11:11:00:00,11,1.6
Wind Farm,24SEP11:12:00:00,12,1.1
Wind Farm,24SEP11:13:00:00,13,1.4
Wind Farm,24SEP11:14:00:00,14,3.4
Wind Farm,24SEP11:15:00:00,15,2.2
Wind Farm,24SEP11:16:00:00,16,2.1
Wind Farm,24SEP11:17:00:00,17,1.4
Wind Farm,24SEP11:18:00:00,18,2.1
Wind Farm,24SEP11:19:00:00,19,1.9
Wind Farm,24SEP11:20:00:00,20,1.4
Wind Farm,24SEP11:21:00:00,21,1.4
Wind Farm,24SEP11:22:00:00,22,1.9
Wind Farm,24SEP11:23:00:00,23,2.7
Wind Farm,25SEP11:00:00:00,0,3.5
Wind Farm,25SEP11:01:00:00,1,3.0
Wind Farm,25SEP11:02:00:00,2,2.7
Wind Farm,25SEP11:03:00:00,3,2.6
Wind Farm,25SEP11:04:00:00,4,3.5
Wind Farm,25SEP11:05:00:00,5,3.6
Wind Farm,25SEP11:06:00:00,6,3.8
Wind Farm,25SEP11:07:00:00,7,4.2
Wind Farm,25SEP11:08:00:00,8,5.6
Wind Farm,25SEP11:09:00:00,9,5.5
Wind Farm,25SEP11:10:00:00,10,3.1
Wind Farm,25SEP11:11:00:00,11,2.8
Wind Farm,25SEP11:12:00:00,12,3.4
Wind Farm,25SEP11:13:00:00,13,3.3
Wind Farm,25SEP11:14:00:00,14,4.2
Wind Farm,25SEP11:15:00:00,15,3.8
Wind Farm,25SEP11:16:00:00,16,3.6
Wind Farm,25SEP11:17:00:00,17,3.8
Wind Farm,25SEP11:18:00:00,18,4.4
Wind Farm,25SEP11:19:00:00,19,4.4
Wind Farm,25SEP11:20:00:00,20,6.5
Wind Farm,25SEP11:21:00:00,21,7.2
Wind Farm,25SEP11:22:00:00,22,7.1
Wind Farm,25SEP11:23:00:00,23,7.4
Wind Farm,26SEP11:00:00:00,0,6.7
Wind Farm,26SEP11:01:00:00,1,5.5
Wind Farm,26SEP11:02:00:00,2,5.6
Wind Farm,26SEP11:03:00:00,3,6.3
Wind Farm,26SEP11:04:00:00,4,7.3
Wind Farm,26SEP11:05:00:00,5,6.8
Wind Farm,26SEP11:06:00:00,6,6.4
Wind Farm,26SEP11:07:00:00,7,5.8
Wind Farm,26SEP11:08:00:00,8,5.2
Wind Farm,26SEP11:09:00:00,9,5.1
Wind Farm,26SEP11:10:00:00,10,5.2
Wind Farm,26SEP11:11:00:00,11,5.1
Wind Farm,26SEP11:12:00:00,12,5.6
Wind Farm,26SEP11:13:00:00,13,6.1
Wind Farm,26SEP11:14:00:00,14,6.1
Wind Farm,26SEP11:15:00:00,15,5.5
Wind Farm,26SEP11:16:00:00,16,5.1
Wind Farm,26SEP11:17:00:00,17,4.7
Wind Farm,26SEP11:18:00:00,18,4.3
Wind Farm,26SEP11:19:00:00,19,3.6
Wind Farm,26SEP11:20:00:00,20,3.1
Wind Farm,26SEP11:21:00:00,21,3.7
Wind Farm,26SEP11:22:00:00,22,4.2
Wind Farm,26SEP11:23:00:00,23,2.8
Wind Farm,27SEP11:00:00:00,0,2.1
Wind Farm,27SEP11:01:00:00,1,3.1
Wind Farm,27SEP11:02:00:00,2,4.3
Wind Farm,27SEP11:03:00:00,3,3.3
Wind Farm,27SEP11:04:00:00,4,2.5
Wind Farm,27SEP11:05:00:00,5,1.0
Wind Farm,27SEP11:06:00:00,6,1.3
Wind Farm,27SEP11:07:00:00,7,1.0
Wind Farm,27SEP11:08:00:00,8,0.7
Wind Farm,27SEP11:09:00:00,9,1.9
Wind Farm,27SEP11:10:00:00,10,1.7
Wind Farm,27SEP11:11:00:00,11,1.0
Wind Farm,27SEP11:12:00:00,12,1.2
Wind Farm,27SEP11:13:00:00,13,1.4
Wind Farm,27SEP11:14:00:00,14,1.6
Wind Farm,27SEP11:15:00:00,15,2.4
Wind Farm,27SEP11:16:00:00,16,2.2
Wind Farm,27SEP11:17:00:00,17,1.9
Wind Farm,27SEP11:18:00:00,18,2.8
Wind Farm,27SEP11:19:00:00,19,3.6
Wind Farm,27SEP11:20:00:00,20,4.0
Wind Farm,27SEP11:21:00:00,21,4.9
Wind Farm,27SEP11:22:00:00,22,5.5
Wind Farm,27SEP11:23:00:00,23,6.1
Wind Farm,28SEP11:00:00:00,0,6.6
Wind Farm,28SEP11:01:00:00,1,5.4
Wind Farm,28SEP11:02:00:00,2,5.6
Wind Farm,28SEP11:03:00:00,3,4.3
Wind Farm,28SEP11:04:00:00,4,4.2
Wind Farm,28SEP11:05:00:00,5,4.2
Wind Farm,28SEP11:06:00:00,6,4.5
Wind Farm,28SEP11:07:00:00,7,5.3
Wind Farm,28SEP11:08:00:00,8,6.2
Wind Farm,28SEP11:09:00:00,9,7.0
Wind Farm,28SEP11:10:00:00,10,3.6
Wind Farm,28SEP11:11:00:00,11,2.3
Wind Farm,28SEP11:12:00:00,12,2.9
Wind Farm,28SEP11:13:00:00,13,3.1
Wind Farm,28SEP11:14:00:00,14,3.3
Wind Farm,28SEP11:15:00:00,15,3.9
Wind Farm,28SEP11:16:00:00,16,3.1
Wind Farm,28SEP11:17:00:00,17,2.6
Wind Farm,28SEP11:18:00:00,18,3.5
Wind Farm,28SEP11:19:00:00,19,5.7
Wind Farm,28SEP11:20:00:00,20,7.3
Wind Farm,28SEP11:21:00:00,21,7.2
Wind Farm,28SEP11:22:00:00,22,7.4
Wind Farm,28SEP11:23:00:00,23,6.2
Wind Farm,29SEP11:00:00:00,0,6.7
Wind Farm,29SEP11:01:00:00,1,7.3
Wind Farm,29SEP11:02:00:00,2,7.8
Wind Farm,29SEP11:03:00:00,3,5.9
Wind Farm,29SEP11:04:00:00,4,7.0
Wind Farm,29SEP11:05:00:00,5,7.5
Wind Farm,29SEP11:06:00:00,6,7.9
Wind Farm,29SEP11:07:00:00,7,7.5
Wind Farm,29SEP11:08:00:00,8,7.5
Wind Farm,29SEP11:09:00:00,9,7.1
Wind Farm,29SEP11:10:00:00,10,5.0
Wind Farm,29SEP11:11:00:00,11,3.5
Wind Farm,29SEP11:12:00:00,12,3.2
Wind Farm,29SEP11:13:00:00,13,3.5
Wind Farm,29SEP11:14:00:00,14,3.2
Wind Farm,29SEP11:15:00:00,15,3.2
Wind Farm,29SEP11:16:00:00,16,3.2
Wind Farm,29SEP11:17:00:00,17,3.1
Wind Farm,29SEP11:18:00:00,18,2.4
Wind Farm,29SEP11:19:00:00,19,3.5
Wind Farm,29SEP11:20:00:00,20,5.3
Wind Farm,29SEP11:21:00:00,21,6.1
Wind Farm,29SEP11:22:00:00,22,6.2
Wind Farm,29SEP11:23:00:00,23,7.3
Wind Farm,30SEP11:00:00:00,0,8.1
