"Location","Year","Month","Day","Hour","Solar_Elevation"
"Solar Array",2010,9,14,11,28.2519415169345
"Solar Array",2010,9,14,12,37.4526904713666
"Solar Array",2010,9,14,13,44.757453228903
"Solar Array",2010,9,14,14,49.0072322004092
"Solar Array",2010,9,14,15,49.17339398977
"Solar Array",2010,9,14,16,45.2072939544586
"Solar Array",2010,9,14,17,38.0894593990572
"Solar Array",2010,9,14,18,28.9924437919038
"Solar Array",2010,9,14,19,18.7881072460344
"Solar Array",2010,9,14,20,8.05305847337848
"Solar Array",2010,9,14,21,-2.79995105585574
"Solar Array",2010,9,14,22,-13.4077023675362
"Solar Array",2010,9,14,23,-23.3615931703524
"Solar Array",2010,9,14,24,-32.1133990211779
"Solar Array",2010,9,15,1,-38.893444318875
"Solar Array",2010,9,15,2,-42.7508853414641
"Solar Array",2010,9,15,3,-42.9178907738321
"Solar Array",2010,9,15,4,-39.3571469424942
"Solar Array",2010,9,15,5,-32.7941910196509
"Solar Array",2010,9,15,6,-24.1848658754294
"Solar Array",2010,9,15,7,-14.3200337731394
"Solar Array",2010,9,15,8,-3.7654124779926
"Solar Array",2010,9,15,9,7.06051409032494
"Solar Array",2010,9,15,10,17.7917387149729
"Solar Array",2010,9,15,11,28.0202426342384
"Solar Array",2010,9,15,12,37.1844478210347
"Solar Array",2010,9,15,13,44.4402304437515
"Solar Array",2010,9,15,14,48.641023635644
"Solar Array",2010,9,15,15,48.7803796262944
"Solar Array",2010,9,15,16,44.8178846924536
"Solar Array",2010,9,15,17,37.719500103906
"Solar Array",2010,9,15,18,28.6424240828221
"Solar Array",2010,9,15,19,18.4519442333331
"Solar Array",2010,9,15,20,7.72315890752836
"Solar Array",2010,9,15,21,-3.13113907482074
"Solar Array",2010,9,15,22,-13.747392931532
"Solar Array",2010,9,15,23,-23.7162849725216
"Solar Array",2010,9,15,24,-32.4872892663155
"Solar Array",2010,9,16,1,-39.2843372215971
"Solar Array",2010,9,16,2,-43.1445379755305
"Solar Array",2010,9,16,3,-43.2895046149241
"Solar Array",2010,9,16,4,-39.6865450229825
"Solar Array",2010,9,16,5,-33.0773389039608
"Solar Array",2010,9,16,6,-24.4296689370739
"Solar Array",2010,9,16,7,-14.5383977754226
"Solar Array",2010,9,16,8,-3.96944151108536
"Solar Array",2010,9,16,9,6.85911837765606
"Solar Array",2010,9,16,10,17.5810086688018
"Solar Array",2010,9,16,11,27.7870511402618
"Solar Array",2010,9,16,12,36.9144654446244
"Solar Array",2010,9,16,13,44.1213202029372
"Solar Array",2010,9,16,14,48.2735277187752
"Solar Array",2010,9,16,15,48.3864199496507
"Solar Array",2010,9,16,16,44.4274978637727
"Solar Array",2010,9,16,17,37.3484309085285
"Solar Array",2010,9,16,18,28.2912845021893
"Solar Array",2010,9,16,19,18.1147671854856
"Solar Array",2010,9,16,20,7.39240389565352
"Solar Array",2010,9,16,21,-3.46302385323987
"Solar Array",2010,9,16,22,-14.0876646566276
"Solar Array",2010,9,16,23,-24.0715286689636
"Solar Array",2010,9,16,24,-32.861822645583
"Solar Array",2010,9,17,1,-39.6760452200024
"Solar Array",2010,9,17,2,-43.5390422681721
"Solar Array",2010,9,17,3,-43.6616453632653
"Solar Array",2010,9,17,4,-40.0159857493983
"Solar Array",2010,9,17,5,-33.3602585351321
"Solar Array",2010,9,17,6,-24.6742657699731
"Solar Array",2010,9,17,7,-14.7567742963374
"Solar Array",2010,9,17,8,-4.17380758868143
"Solar Array",2010,9,17,9,6.65700783179138
"Solar Array",2010,9,17,10,17.3691680496667
"Solar Array",2010,9,17,11,27.5523852238618
"Solar Array",2010,9,17,12,36.6427810382592
"Solar Array",2010,9,17,13,43.8007859481546
"Solar Array",2010,9,17,14,47.9048303173333
"Solar Array",2010,9,17,15,47.9916180623007
"Solar Array",2010,9,17,16,44.0362531819876
"Solar Array",2010,9,17,17,36.9763810819029
"Solar Array",2010,9,17,18,27.939156762611
"Solar Array",2010,9,17,19,17.7767077618128
"Solar Array",2010,9,17,20,7.06092517042485
"Solar Array",2010,9,17,21,-3.79547278055234
"Solar Array",2010,9,17,22,-14.4283836538965
"Solar Array",2010,9,17,23,-24.4271901468442
"Solar Array",2010,9,17,24,-33.2368687911323
"Solar Array",2010,9,18,1,-40.068448874607
"Solar Array",2010,9,18,2,-43.9342947511523
"Solar Array",2010,9,18,3,-44.0342239466551
"Solar Array",2010,9,18,4,-40.3453963460001
"Solar Array",2010,9,18,5,-33.6428983302904
"Solar Array",2010,9,18,6,-24.918625031347
"Solar Array",2010,9,18,7,-14.9751469570595
"Solar Array",2010,9,18,8,-4.37850318008957
"Solar Array",2010,9,18,9,6.45418714002309
"Solar Array",2010,9,18,10,17.1562250918818
"Solar Array",2010,9,18,11,27.3162642878222
"Solar Array",2010,9,18,12,36.3694339010641
"Solar Array",2010,9,18,13,43.4786926514643
"Solar Array",2010,9,18,14,47.5350183339264
"Solar Array",2010,9,18,15,47.5960776111244
"Solar Array",2010,9,18,16,43.6442706351577
"Solar Array",2010,9,18,17,36.6034802609273
"Solar Array",2010,9,18,18,27.5861731501753
"Solar Array",2010,9,18,19,17.4378983257832
"Solar Array",2010,9,18,20,6.72885522171342
"Solar Array",2010,9,18,21,-4.12835246476294
"Solar Array",2010,9,18,22,-14.769415213112
"Solar Array",2010,9,18,23,-24.7831344000123
"Solar Array",2010,9,18,24,-33.6122964020193
"Solar Array",2010,9,19,1,-40.4614280062605
"Solar Array",2010,9,19,2,-44.3301917559304
"Solar Array",2010,9,19,3,-44.4071517182747
"Solar Array",2010,9,19,4,-40.6747050347363
"Solar Array",2010,9,19,5,-33.925208033788
"Solar Array",2010,9,19,6,-25.1627166448833
"Solar Array",2010,9,19,7,-15.1935003073988
"Solar Array",2010,9,19,8,-4.58352120490845
"Solar Array",2010,9,19,9,6.25066108939846
"Solar Array",2010,9,19,10,16.9421887168273
"Solar Array",2010,9,19,11,27.078708984978
"Solar Array",2010,9,19,12,36.0944649501392
"Solar Array",2010,9,19,13,43.1551068090995
"Solar Array",2010,9,19,14,47.164179700558
"Solar Array",2010,9,19,15,47.1999027920397
"Solar Array",2010,9,19,16,43.2516704853557
"Solar Array",2010,9,19,17,36.2298584309402
"Solar Array",2010,9,19,18,27.2324664915434
"Solar Array",2010,9,19,19,17.0984719072677
"Solar Array",2010,9,19,20,6.3963272586202
"Solar Array",2010,9,19,21,-4.4615287680879
"Solar Array",2010,9,19,22,-15.1106238331169
"Solar Array",2010,9,19,23,-25.139225549093
"Solar Array",2010,9,19,24,-33.9879732481314
"Solar Array",2010,9,20,1,-40.854861686761
"Solar Array",2010,9,20,2,-44.72662940986
"Solar Array",2010,9,20,3,-44.7803404692247
"Solar Array",2010,9,20,4,-41.0038410550728
"Solar Array",2010,9,20,5,-34.2071387252334
"Solar Array",2010,9,20,6,-25.406511787945
"Solar Array",2010,9,20,7,-15.4118197953342
"Solar Array",2010,9,20,8,-4.78885499116475
"Solar Array",2010,9,20,9,6.04643461391555
"Solar Array",2010,9,20,10,16.7270685787313
"Solar Array",2010,9,20,11,26.8397412532071
"Solar Array",2010,9,20,12,35.8179167339973
"Solar Array",2010,9,20,13,42.8300964342647
"Solar Array",2010,9,20,14,46.7924033723741
"Solar Array",2010,9,20,15,46.8031983538392
"Solar Array",2010,9,20,16,42.8585732679725
"Solar Array",2010,9,20,17,35.8556459067206
"Solar Array",2010,9,20,18,26.8781701214325
"Solar Array",2010,9,20,19,16.7585621647445
"Solar Array",2010,9,20,20,6.06347517098939
"Solar Array",2010,9,20,21,-4.79486684352408
"Solar Array",2010,9,20,22,-15.4518732534201
"Solar Array",2010,9,20,23,-25.4953268628449
"Solar Array",2010,9,20,24,-34.3637661748238
"Solar Array",2010,9,21,1,-41.2486282290645
"Solar Array",2010,9,21,2,-45.1235036314934
"Solar Array",2010,9,21,3,-45.1537024404294
"Solar Array",2010,9,21,4,-41.3327346828694
"Solar Array",2010,9,21,5,-34.4886428257632
"Solar Array",2010,9,21,6,-25.6499828767223
"Solar Array",2010,9,21,7,-15.6300917347673
"Solar Array",2010,9,21,8,-4.9944982322163
"Solar Array",2010,9,21,9,5.84151284226462
"Solar Array",2010,9,21,10,16.5108751101939
"Solar Array",2010,9,21,11,26.5993843493516
"Solar Array",2010,9,21,12,35.5398334445589
"Solar Array",2010,9,21,13,42.5037310490196
"Solar Array",2010,9,21,14,46.4197793208433
"Solar Array",2010,9,21,15,46.4060696011813
"Solar Array",2010,9,21,16,42.4650997906314
"Solar Array",2010,9,21,17,35.4809733137328
"Solar Array",2010,9,21,18,26.5234178502773
"Solar Array",2010,9,21,19,16.4183033472446
"Solar Array",2010,9,21,20,5.730433490194
"Solar Array",2010,9,21,21,-5.12823117255826
"Solar Array",2010,9,21,22,-15.7930264872498
"Solar Array",2010,9,21,23,-25.8513007810319
"Solar Array",2010,9,21,24,-34.7395411085116
"Solar Array",2010,9,22,1,-41.642605177227
"Solar Array",2010,9,22,2,-45.5207101250171
"Solar Array",2010,9,22,3,-45.5271503338733
"Solar Array",2010,9,22,4,-41.6613172481873
"Solar Array",2010,9,22,5,-34.7696741024125
"Solar Array",2010,9,22,6,-25.8931035492037
"Solar Array",2010,9,22,7,-15.8483032713915
"Solar Array",2010,9,22,8,-5.20044494234534
"Solar Array",2010,9,22,9,5.63590114617445
"Solar Array",2010,9,22,10,16.293619567505
"Solar Array",2010,9,22,11,26.357662882134
"Solar Array",2010,9,22,12,35.2602609277968
"Solar Array",2010,9,22,13,42.1760816753132
"Solar Array",2010,9,22,14,46.0463985263734
"Solar Array",2010,9,22,15,46.0086223966606
"Solar Array",2010,9,22,16,42.0713711315516
"Solar Array",2010,9,22,17,35.1059715694139
"Solar Array",2010,9,22,18,26.1683439318524
"Solar Array",2010,9,22,19,16.0778302558288
"Solar Array",2010,9,22,20,5.39733734898428
"Solar Array",2010,9,22,21,-5.46148560424461
"Solar Array",2010,9,22,22,-16.1339458563106
"Solar Array",2010,9,22,23,-26.2070089390747
"Solar Array",2010,9,22,24,-35.1151630634553
"Solar Array",2010,9,23,1,-42.0366692962366
"Solar Array",2010,9,23,2,-45.9181443738433
"Solar Array",2010,9,23,3,-45.9005973231118
"Solar Array",2010,9,23,4,-41.9895211519076
"Solar Array",2010,9,23,5,-35.0501876704285
"Solar Array",2010,9,23,6,-26.1358486458404
"Solar Array",2010,9,23,7,-16.0664423465881
"Solar Array",2010,9,23,8,-5.4066894109643
"Solar Array",2010,9,23,9,5.42960518942547
"Solar Array",2010,9,23,10,16.0753140758105
"Solar Array",2010,9,23,11,26.1146028441286
"Solar Array",2010,9,23,12,34.9792466931088
"Solar Array",2010,9,23,13,41.8472208252428
"Solar Array",2010,9,23,14,45.672352970356
"Solar Array",2010,9,23,15,45.6109631618935
"Solar Array",2010,9,23,16,41.6775086371986
"Solar Array",2010,9,23,17,34.7307718642833
"Solar Array",2010,9,23,18,25.8130830306515
"Solar Array",2010,9,23,19,15.7372782044017
"Solar Array",2010,9,23,20,5.06432244019211
"Solar Array",2010,9,23,21,-5.79449339585972
"Solar Array",2010,9,23,22,-16.4744930274724
"Solar Array",2010,9,23,23,-26.5623121947308
"Solar Array",2010,9,23,24,-35.4904961499887
"Solar Array",2010,9,24,1,-42.4306965618736
"Solar Array",2010,9,24,2,-46.3157016333757
"Solar Array",2010,9,24,3,-46.2739570630027
"Solar Array",2010,9,24,4,-42.3172798810289
"Solar Array",2010,9,24,5,-35.3301399933789
"Solar Array",2010,9,24,6,-26.3781941877763
"Solar Array",2010,9,24,7,-16.2844976592461
"Solar Array",2010,9,24,8,-5.61322615536572
"Solar Array",2010,9,24,9,5.22263097758214
"Solar Array",2010,9,24,10,15.8559716741685
"Solar Array",2010,9,24,11,25.8702316428404
"Solar Array",2010,9,24,12,34.6968399214951
"Solar Array",2010,9,24,13,41.5172224905929
"Solar Array",2010,9,24,14,45.2977356266232
"Solar Array",2010,9,24,15,45.2131988775421
"Solar Array",2010,9,24,16,41.2836339190674
"Solar Array",2010,9,24,17,34.355505642672
"Solar Array",2010,9,24,18,25.4577701888106
"Solar Array",2010,9,24,19,15.3967829796468
"Solar Array",2010,9,24,20,4.73152497408701
"Solar Array",2010,9,24,21,-6.12711725535735
"Solar Array",2010,9,24,22,-16.8145290516373
"Solar Array",2010,9,24,23,-26.917070657074
"Solar Array",2010,9,24,24,-35.8654035844587
"Solar Array",2010,9,25,1,-42.8245621507745
"Solar Array",2010,9,25,2,-46.7132769229644
"Solar Array",2010,9,25,3,-46.647143698588
"Solar Array",2010,9,25,4,-42.644528022505
"Solar Array",2010,9,25,5,-35.6094888808991
"Solar Array",2010,9,25,6,-26.6201173525252
"Solar Array",2010,9,25,7,-16.5024586254273
"Solar Array",2010,9,25,8,-5.82004987195184
"Solar Array",2010,9,25,9,5.01498490849065
"Solar Array",2010,9,25,10,15.6356063605413
"Solar Array",2010,9,25,11,25.6245781309406
"Solar Array",2010,9,25,12,34.4130914726137
"Solar Array",2010,9,25,13,41.1861621317003
"Solar Array",2010,9,25,14,44.922640452302
"Solar Array",2010,9,25,15,44.8154370822123
"Solar Array",2010,9,25,16,40.8898688494544
"Solar Array",2010,9,25,17,33.9803045828718
"Solar Array",2010,9,25,18,25.1025407923769
"Solar Array",2010,9,25,19,15.0564807998995
"Solar Array",2010,9,25,20,4.39908163418555
"Solar Array",2010,9,25,21,-6.45921938583237
"Solar Array",2010,9,25,22,-17.1539144050113
"Solar Array",2010,9,25,23,-27.2711437180306
"Solar Array",2010,9,25,24,-36.2397477011223
"Solar Array",2010,9,26,1,-43.2181404308444
"Solar Array",2010,9,26,2,-47.11076501707
"Solar Array",2010,9,26,3,-47.0200718730595
"Solar Array",2010,9,26,4,-42.9712012754826
"Solar Array",2010,9,26,5,-35.8881934839208
"Solar Array",2010,9,26,6,-26.8615964469753
"Solar Array",2010,9,26,7,-16.720315335789
"Solar Array",2010,9,26,8,-6.02715538588762
"Solar Array",2010,9,26,9,4.80667382358608
"Solar Array",2010,9,26,10,15.4142331367492
"Solar Array",2010,9,26,11,25.3776726357017
"Solar Array",2010,9,26,12,34.1280538907706
"Solar Array",2010,9,26,13,40.8541166656898
"Solar Array",2010,9,26,14,44.5471623780408
"Solar Array",2010,9,26,15,44.4177858701523
"Solar Array",2010,9,26,16,40.4963355560732
"Solar Array",2010,9,26,17,33.6053005765166
"Solar Array",2010,9,26,18,24.7475305367293
"Solar Array",2010,9,26,19,14.7165082727606
"Solar Array",2010,9,26,20,4.06712953131714
"Solar Array",2010,9,26,21,-6.79066153220558
"Solar Array",2010,9,26,22,-17.4925090330198
"Solar Array",2010,9,26,23,-27.6243900867363
"Solar Array",2010,9,26,24,-36.6133899662896
"Solar Array",2010,9,27,1,-43.6113049522112
"Solar Array",2010,9,27,2,-47.5080604356465
"Solar Array",2010,9,27,3,-47.3926567347184
"Solar Array",2010,9,27,4,-43.2972364617868
"Solar Array",2010,9,27,5,-36.1662142872329
"Solar Array",2010,9,27,6,-27.1026108776075
"Solar Array",2010,9,27,7,-16.9380585106905
"Solar Array",2010,9,27,8,-6.23453759912638
"Solar Array",2010,9,27,9,4.59770506003765
"Solar Array",2010,9,27,10,15.1918680534151
"Solar Array",2010,9,27,11,25.1295469876653
"Solar Array",2010,9,27,12,33.8417814099019
"Solar Array",2010,9,27,13,40.5211644541084
"Solar Array",2010,9,27,14,44.1713972975755
"Solar Array",2010,9,27,15,44.020353887683
"Solar Array",2010,9,27,16,40.1031564153849
"Solar Array",2010,9,27,17,33.2306257070122
"Solar Array",2010,9,27,18,24.3928753909601
"Solar Array",2010,9,27,19,14.3770023512649
"Solar Array",2010,9,27,20,3.73580615576184
"Solar Array",2010,9,27,21,-7.12130503031921
"Solar Array",2010,9,27,22,-17.83017239708
"Solar Array",2010,9,27,23,-27.976667826974
"Solar Array",2010,9,27,24,-36.9861909949689
"Solar Array",2010,9,28,1,-44.0039284388784
"Solar Array",2010,9,28,2,-47.9050574337501
"Solar Array",2010,9,28,3,-47.7648139428554
"Solar Array",2010,9,28,4,-43.6225715345058
"Solar Array",2010,9,28,5,-36.4435130992185
"Solar Array",2010,9,28,6,-27.343141117826
"Solar Array",2010,9,28,7,-17.1556794529223
"Solar Array",2010,9,28,8,-6.44219143677107
"Solar Array",2010,9,28,9,4.38808650375431
"Solar Array",2010,9,28,10,14.9685282549153
"Solar Array",2010,9,28,11,24.8802345485702
"Solar Array",2010,9,28,12,33.5543299575896
"Solar Array",2010,9,28,13,40.1873852899774
"Solar Array",2010,9,28,14,43.795442056605
"Solar Array",2010,9,28,15,43.6232503282941
"Solar Array",2010,9,28,16,39.7104540445115
"Solar Array",2010,9,28,17,32.8564122268431
"Solar Array",2010,9,28,18,24.0387115610459
"Solar Array",2010,9,28,19,14.0381002884403
"Solar Array",2010,9,28,20,3.40524932728215
"Solar Array",2010,9,28,21,-7.45101085864238
"Solar Array",2010,9,28,22,-18.1667635244557
"Solar Array",2010,9,28,23,-28.3278343979466
"Solar Array",2010,9,28,24,-37.3580105703001
"Solar Array",2010,9,29,1,-44.3958827812729
"Solar Array",2010,9,29,2,-48.3016499903946
"Solar Array",2010,9,29,3,-48.1364596724486
"Solar Array",2010,9,29,4,-43.9471455845139
"Solar Array",2010,9,29,5,-36.7200530386249
"Solar Array",2010,9,29,6,-27.5831686723021
"Solar Array",2010,9,29,7,-17.373169997996
"Solar Array",2010,9,29,8,-6.65011179174016
"Solar Array",2010,9,29,9,4.17782664326519
"Solar Array",2010,9,29,10,14.7442320243403
"Solar Array",2010,9,29,11,24.6297702385556
"Solar Array",2010,9,29,12,33.2657571581512
"Solar Array",2010,9,29,13,39.8528603842808
"Solar Array",2010,9,29,14,43.4193944409392
"Solar Array",2010,9,29,15,43.2265849263409
"Solar Array",2010,9,29,16,39.3183512916211
"Solar Array",2010,9,29,17,32.4827925335943
"Solar Array",2010,9,29,18,23.6851754516354
"Solar Array",2010,9,29,19,13.6999395900799
"Solar Array",2010,9,29,20,3.0755971428821
"Solar Array",2010,9,29,21,-7.77963969276196
"Solar Array",2010,9,29,22,-18.5021410613961
"Solar Array",2010,9,29,23,-28.6777466986345
"Solar Array",2010,9,29,24,-37.7287076660567
"Solar Array",2010,9,30,1,-44.7870390298744
"Solar Array",2010,9,30,2,-48.6977317966463
"Solar Array",2010,9,30,3,-48.5075106175886
"Solar Array",2010,9,30,4,-44.2708988447808
"Solar Array",2010,9,30,5,-36.9957985182231
"Solar Array",2010,9,30,6,-27.822676038243
"Solar Array",2010,9,30,7,-17.5905224619562
"Solar Array",2010,9,30,8,-6.85829346772346
"Solar Array",2010,9,30,9,3.96693462447266
"Solar Array",2010,9,30,10,14.5189988284638
"Solar Array",2010,9,30,11,24.3781905626523
"Solar Array",2010,9,30,12,32.9761223348254
"Solar Array",2010,9,30,13,39.5176723518871
"Solar Array",2010,9,30,14,43.0433531638722
"Solar Array",2010,9,30,15,42.830467949276
"Solar Array",2010,9,30,16,38.9269712246689
"Solar Array",2010,9,30,17,32.1098991445381
"Solar Array",2010,9,30,18,23.3324036262989
"Solar Array",2010,9,30,19,13.3626579655865
"Solar Array",2010,9,30,20,2.74698792214002
"Solar Array",2010,9,30,21,-8.10705196282596
"Solar Array",2010,9,30,22,-18.8361633297561
"Solar Array",2010,9,30,23,-29.0262611159883
"Solar Array",2010,9,30,24,-38.0981404724876
"Solar Array",2010,10,1,1,-45.1772673901203
"Solar Array",2010,10,1,2,-49.0931962429775
"Solar Array",2010,10,1,3,-48.8778839935224
"Solar Array",2010,10,1,4,-44.5937726923024
"Solar Array",2010,10,1,5,-37.2707152252214
"Solar Array",2010,10,1,6,-28.061646663517
"Solar Array",2010,10,1,7,-17.8077295866818
"Solar Array",2010,10,1,8,-7.06673112042095
"Solar Array",2010,10,1,9,3.75542030626843
"Solar Array",2010,10,1,10,14.2928493627046
"Solar Array",2010,10,1,11,24.1255336365572
"Solar Array",2010,10,1,12,32.6854865110746
"Solar Array",2010,10,1,13,39.1819051969075
"Solar Array",2010,10,1,14,42.6674178527449
"Solar Array",2010,10,1,15,42.4350101883547
"Solar Array",2010,10,1,16,38.5364371183948
"Solar Array",2010,10,1,17,31.7378646696497
"Solar Array",2010,10,1,18,22.9805327660969
"Solar Array",2010,10,1,19,13.0263932767408
"Solar Array",2010,10,1,20,2.41956014996823
"Solar Array",2010,10,1,21,-8.4331079140991
"Solar Array",2010,10,1,22,-19.1686883872842
"Solar Array",2010,10,1,23,-29.3732335771815
"Solar Array",2010,10,1,24,-38.4661664257947
"Solar Array",2010,10,2,1,-45.5664372187978
"Solar Array",2010,10,2,2,-49.4879364058772
"Solar Array",2010,10,2,3,-49.2474975372164
"Solar Array",2010,10,2,4,-44.9157096475011
"Solar Array",2010,10,2,5,-37.5447700983075
"Solar Array",2010,10,2,6,-28.3000649015624
"Solar Array",2010,10,2,7,-18.0247844826572
"Solar Array",2010,10,2,8,-7.27541919707568
"Solar Array",2010,10,2,9,3.54329431698706
"Solar Array",2010,10,2,10,14.0658055960535
