Year,Month,Day,Hour,Sector,Electricity_KW_SQFT
Consumption,1,24,15,K12_SCHOOLS,0.0022493246
Consumption,1,24,15,LODGING,0.0012504057
Consumption,1,24,15,OFFICE,0.0026539509
Consumption,1,24,15,RESIDENTIAL,0.0005457846
Consumption,1,24,15,STAND_ALONE_RETAIL,0.0023228436
Consumption,1,24,16,FOOD_SERVICE,0.008243237
Consumption,1,24,16,GROCERY,0.0049913293
Consumption,1,24,16,HEALTH_CARE,0.0049763606
Consumption,1,24,16,K12_SCHOOLS,0.0022219708
Consumption,1,24,16,LODGING,0.0012577818
Consumption,1,24,16,OFFICE,0.0027186741
Consumption,1,24,16,RESIDENTIAL,0.0005893229
Consumption,1,24,16,STAND_ALONE_RETAIL,0.0023300972
Consumption,1,24,17,FOOD_SERVICE,0.0082111079
Consumption,1,24,17,GROCERY,0.0049915135
Consumption,1,24,17,HEALTH_CARE,0.0049003084
Consumption,1,24,17,K12_SCHOOLS,0.0022204713
Consumption,1,24,17,LODGING,0.0013482462
Consumption,1,24,17,OFFICE,0.0028411505
Consumption,1,24,17,RESIDENTIAL,0.0008104888
Consumption,1,24,17,STAND_ALONE_RETAIL,0.0023365214
Consumption,1,24,18,FOOD_SERVICE,0.010718666
Consumption,1,24,18,GROCERY,0.0051415329
Consumption,1,24,18,HEALTH_CARE,0.0049171571
Consumption,1,24,18,K12_SCHOOLS,0.0016937519
Consumption,1,24,18,LODGING,0.001649498
Consumption,1,24,18,OFFICE,0.0029322239
Consumption,1,24,18,RESIDENTIAL,0.0010555219
Consumption,1,24,18,STAND_ALONE_RETAIL,0.002506573
Consumption,1,24,19,FOOD_SERVICE,0.0112244146
Consumption,1,24,19,GROCERY,0.0052753582
Consumption,1,24,19,HEALTH_CARE,0.003842857
Consumption,1,24,19,K12_SCHOOLS,0.0017518867
Consumption,1,24,19,LODGING,0.0018688598
Consumption,1,24,19,OFFICE,0.0026187351
Consumption,1,24,19,RESIDENTIAL,0.0011938037
Consumption,1,24,19,STAND_ALONE_RETAIL,0.0021681397
Consumption,1,24,20,FOOD_SERVICE,0.0112236482
Consumption,1,24,20,GROCERY,0.0047666465
Consumption,1,24,20,HEALTH_CARE,0.0038028565
Consumption,1,24,20,K12_SCHOOLS,0.0017520239
Consumption,1,24,20,LODGING,0.0019123463
Consumption,1,24,20,OFFICE,0.0026204667
Consumption,1,24,20,RESIDENTIAL,0.001166306
Consumption,1,24,20,STAND_ALONE_RETAIL,0.0021707987
Consumption,1,24,21,FOOD_SERVICE,0.009221234
Consumption,1,24,21,GROCERY,0.0042236973
Consumption,1,24,21,HEALTH_CARE,0.0032492581
Consumption,1,24,21,K12_SCHOOLS,0.001752116
Consumption,1,24,21,LODGING,0.0021105665
Consumption,1,24,21,OFFICE,0.0025445029
Consumption,1,24,21,RESIDENTIAL,0.0011546275
Consumption,1,24,21,STAND_ALONE_RETAIL,0.0019708708
Consumption,1,24,22,FOOD_SERVICE,0.0092069714
Consumption,1,24,22,GROCERY,0.0029898222
Consumption,1,24,22,HEALTH_CARE,0.0030496148
Consumption,1,24,22,K12_SCHOOLS,0.0007475246
Consumption,1,24,22,LODGING,0.0019899438
Consumption,1,24,22,OFFICE,0.0025980437
Consumption,1,24,22,RESIDENTIAL,0.0009958927
Consumption,1,24,22,STAND_ALONE_RETAIL,0.0008290044
Consumption,1,24,23,FOOD_SERVICE,0.0092061799
Consumption,1,24,23,GROCERY,0.0017635009
Consumption,1,24,23,HEALTH_CARE,0.002745739
Consumption,1,24,23,K12_SCHOOLS,0.0007482187
Consumption,1,24,23,LODGING,0.0014434968
Consumption,1,24,23,OFFICE,0.0007760237
Consumption,1,24,23,RESIDENTIAL,0.0007959575
Consumption,1,24,23,STAND_ALONE_RETAIL,0.0005035527
Consumption,1,24,24,FOOD_SERVICE,0.0096862407
Consumption,1,24,24,GROCERY,0.0025591234
Consumption,1,24,24,HEALTH_CARE,0.0027207445
Consumption,1,24,24,K12_SCHOOLS,0.000759026
Consumption,1,24,24,LODGING,0.001072758
Consumption,1,24,24,OFFICE,0.0007260421
Consumption,1,24,24,RESIDENTIAL,0.0006269557
Consumption,1,24,24,STAND_ALONE_RETAIL,0.0005056267
Consumption,1,25,1,FOOD_SERVICE,0.0054948241
Consumption,1,25,1,GROCERY,0.0020461307
Consumption,1,25,1,HEALTH_CARE,0.002619542
Consumption,1,25,1,K12_SCHOOLS,0.0007486677
Consumption,1,25,1,LODGING,0.0010001931
Consumption,1,25,1,OFFICE,0.0007260421
Consumption,1,25,1,RESIDENTIAL,0.000523011
Consumption,1,25,1,STAND_ALONE_RETAIL,0.000511785
Consumption,1,25,2,FOOD_SERVICE,0.0037886506
Consumption,1,25,2,GROCERY,0.0019118076
Consumption,1,25,2,HEALTH_CARE,0.002576126
Consumption,1,25,2,K12_SCHOOLS,0.0007623439
Consumption,1,25,2,LODGING,0.0009964822
Consumption,1,25,2,OFFICE,0.000782328
Consumption,1,25,2,RESIDENTIAL,0.0005091255
Consumption,1,25,2,STAND_ALONE_RETAIL,0.0005198366
Consumption,1,25,3,FOOD_SERVICE,0.003797618
Consumption,1,25,3,GROCERY,0.0020085361
Consumption,1,25,3,HEALTH_CARE,0.0025773656
Consumption,1,25,3,K12_SCHOOLS,0.000771389
Consumption,1,25,3,LODGING,0.000975527
Consumption,1,25,3,OFFICE,0.0008432644
Consumption,1,25,3,RESIDENTIAL,0.0005020081
Consumption,1,25,3,STAND_ALONE_RETAIL,0.0005221468
Consumption,1,25,4,FOOD_SERVICE,0.003803237
Consumption,1,25,4,GROCERY,0.0020423052
Consumption,1,25,4,HEALTH_CARE,0.0025735863
Consumption,1,25,4,K12_SCHOOLS,0.0007667718
Consumption,1,25,4,LODGING,0.0009896
Consumption,1,25,4,OFFICE,0.000894765
Consumption,1,25,4,RESIDENTIAL,0.000498424
Consumption,1,25,4,STAND_ALONE_RETAIL,0.0005265029
Consumption,1,25,5,FOOD_SERVICE,0.0038639479
Consumption,1,25,5,GROCERY,0.0021383923
Consumption,1,25,5,HEALTH_CARE,0.0029440033
Consumption,1,25,5,K12_SCHOOLS,0.0007742055
Consumption,1,25,5,LODGING,0.0010353481
Consumption,1,25,5,OFFICE,0.0008699519
Consumption,1,25,5,RESIDENTIAL,0.0005596784
Consumption,1,25,5,STAND_ALONE_RETAIL,0.0005255159
Consumption,1,25,6,FOOD_SERVICE,0.005476494
Consumption,1,25,6,GROCERY,0.0022308525
Consumption,1,25,6,HEALTH_CARE,0.0029640665
Consumption,1,25,6,K12_SCHOOLS,0.0007694411
Consumption,1,25,6,LODGING,0.0012053205
Consumption,1,25,6,OFFICE,0.0009748826
Consumption,1,25,6,RESIDENTIAL,0.0006921683
Consumption,1,25,6,STAND_ALONE_RETAIL,0.0005296533
Consumption,1,25,7,FOOD_SERVICE,0.0112673392
Consumption,1,25,7,GROCERY,0.0030743262
Consumption,1,25,7,HEALTH_CARE,0.0039061438
Consumption,1,25,7,K12_SCHOOLS,0.000894598
Consumption,1,25,7,LODGING,0.0017835176
Consumption,1,25,7,OFFICE,0.0036821177
Consumption,1,25,7,RESIDENTIAL,0.0008463209
Consumption,1,25,7,STAND_ALONE_RETAIL,0.0010817812
Consumption,1,25,8,FOOD_SERVICE,0.0112491794
Consumption,1,25,8,GROCERY,0.0032738835
Consumption,1,25,8,HEALTH_CARE,0.0044194763
Consumption,1,25,8,K12_SCHOOLS,0.0017579083
Consumption,1,25,8,LODGING,0.0021602638
Consumption,1,25,8,OFFICE,0.0033968001
Consumption,1,25,8,RESIDENTIAL,0.0009322814
Consumption,1,25,8,STAND_ALONE_RETAIL,0.0013899832
Consumption,1,25,9,FOOD_SERVICE,0.0082371937
Consumption,1,25,9,GROCERY,0.00466504
Consumption,1,25,9,HEALTH_CARE,0.0045452534
Consumption,1,25,9,K12_SCHOOLS,0.0022499477
Consumption,1,25,9,LODGING,0.0018009362
Consumption,1,25,9,OFFICE,0.0036935341
Consumption,1,25,9,RESIDENTIAL,0.0007566399
Consumption,1,25,9,STAND_ALONE_RETAIL,0.001654451
Consumption,1,25,10,FOOD_SERVICE,0.0082416254
Consumption,1,25,10,GROCERY,0.0052035558
Consumption,1,25,10,HEALTH_CARE,0.0047093805
Consumption,1,25,10,K12_SCHOOLS,0.0022497579
Consumption,1,25,10,LODGING,0.0017389191
Consumption,1,25,10,OFFICE,0.0033238432
Consumption,1,25,10,RESIDENTIAL,0.0006724458
Consumption,1,25,10,STAND_ALONE_RETAIL,0.0023546254
Consumption,1,25,11,FOOD_SERVICE,0.0102407064
Consumption,1,25,11,GROCERY,0.0049869488
Consumption,1,25,11,HEALTH_CARE,0.0047913043
Consumption,1,25,11,K12_SCHOOLS,0.0023036129
Consumption,1,25,11,LODGING,0.0013732769
Consumption,1,25,11,OFFICE,0.0031192737
Consumption,1,25,11,RESIDENTIAL,0.0005824135
Consumption,1,25,11,STAND_ALONE_RETAIL,0.0023484364
Consumption,1,25,12,FOOD_SERVICE,0.0107036133
Consumption,1,25,12,GROCERY,0.0056698119
Consumption,1,25,12,HEALTH_CARE,0.0048439987
Consumption,1,25,12,K12_SCHOOLS,0.0023137169
Consumption,1,25,12,LODGING,0.0013673451
Consumption,1,25,12,OFFICE,0.0030375407
Consumption,1,25,12,RESIDENTIAL,0.0005839618
Consumption,1,25,12,STAND_ALONE_RETAIL,0.002343419
Consumption,1,25,13,FOOD_SERVICE,0.010330458
Consumption,1,25,13,GROCERY,0.0052243831
Consumption,1,25,13,HEALTH_CARE,0.0047283575
Consumption,1,25,13,K12_SCHOOLS,0.0023033686
Consumption,1,25,13,LODGING,0.0013459033
Consumption,1,25,13,OFFICE,0.0030759754
Consumption,1,25,13,RESIDENTIAL,0.0005720653
Consumption,1,25,13,STAND_ALONE_RETAIL,0.0023404828
Consumption,1,25,14,FOOD_SERVICE,0.0102510332
Consumption,1,25,14,GROCERY,0.0051550098
Consumption,1,25,14,HEALTH_CARE,0.0049319097
Consumption,1,25,14,K12_SCHOOLS,0.0022495144
Consumption,1,25,14,LODGING,0.0013279534
Consumption,1,25,14,OFFICE,0.0028978737
Consumption,1,25,14,RESIDENTIAL,0.0005608648
Consumption,1,25,14,STAND_ALONE_RETAIL,0.0023376123
Consumption,1,25,15,FOOD_SERVICE,0.008251068
Consumption,1,25,15,GROCERY,0.0050695515
Consumption,1,25,15,HEALTH_CARE,0.0049432855
Consumption,1,25,15,K12_SCHOOLS,0.0022494684
Consumption,1,25,15,LODGING,0.0013140946
Consumption,1,25,15,OFFICE,0.0027745495
Consumption,1,25,15,RESIDENTIAL,0.0005548917
Consumption,1,25,15,STAND_ALONE_RETAIL,0.0023363143
Consumption,1,25,16,FOOD_SERVICE,0.008245158
Consumption,1,25,16,GROCERY,0.0050066396
Consumption,1,25,16,HEALTH_CARE,0.0049139298
Consumption,1,25,16,K12_SCHOOLS,0.0022221042
Consumption,1,25,16,LODGING,0.0012988841
Consumption,1,25,16,OFFICE,0.0027638876
Consumption,1,25,16,RESIDENTIAL,0.0005945279
Consumption,1,25,16,STAND_ALONE_RETAIL,0.0023365572
Consumption,1,25,17,FOOD_SERVICE,0.0082128353
Consumption,1,25,17,GROCERY,0.0050174052
Consumption,1,25,17,HEALTH_CARE,0.004920538
Consumption,1,25,17,K12_SCHOOLS,0.0022205872
Consumption,1,25,17,LODGING,0.0013710501
Consumption,1,25,17,OFFICE,0.0028252773
Consumption,1,25,17,RESIDENTIAL,0.0008124609
Consumption,1,25,17,STAND_ALONE_RETAIL,0.0023382017
Consumption,1,25,18,FOOD_SERVICE,0.0107212599
Consumption,1,25,18,GROCERY,0.0051706639
Consumption,1,25,18,HEALTH_CARE,0.0049252866
Consumption,1,25,18,K12_SCHOOLS,0.0016939211
Consumption,1,25,18,LODGING,0.0016600464
Consumption,1,25,18,OFFICE,0.0028875294
Consumption,1,25,18,RESIDENTIAL,0.0010559792
Consumption,1,25,18,STAND_ALONE_RETAIL,0.0025066291
Consumption,1,25,19,FOOD_SERVICE,0.0112275715
Consumption,1,25,19,GROCERY,0.0052897931
Consumption,1,25,19,HEALTH_CARE,0.0037384751
Consumption,1,25,19,K12_SCHOOLS,0.0017522191
Consumption,1,25,19,LODGING,0.0018896993
Consumption,1,25,19,OFFICE,0.0025800577
Consumption,1,25,19,RESIDENTIAL,0.0011972122
Consumption,1,25,19,STAND_ALONE_RETAIL,0.0021706201
Consumption,1,25,20,FOOD_SERVICE,0.0112820291
Consumption,1,25,20,GROCERY,0.0049198593
Consumption,1,25,20,HEALTH_CARE,0.0035756457
Consumption,1,25,20,K12_SCHOOLS,0.0017553749
Consumption,1,25,20,LODGING,0.0019471223
Consumption,1,25,20,OFFICE,0.0026543254
Consumption,1,25,20,RESIDENTIAL,0.0011745693
Consumption,1,25,20,STAND_ALONE_RETAIL,0.0021772533
Consumption,1,25,21,FOOD_SERVICE,0.0092735509
Consumption,1,25,21,GROCERY,0.0043612049
Consumption,1,25,21,HEALTH_CARE,0.002954393
Consumption,1,25,21,K12_SCHOOLS,0.0017554288
Consumption,1,25,21,LODGING,0.0021176996
Consumption,1,25,21,OFFICE,0.002620049
Consumption,1,25,21,RESIDENTIAL,0.0011661296
Consumption,1,25,21,STAND_ALONE_RETAIL,0.001979963
Consumption,1,25,22,FOOD_SERVICE,0.0092463756
Consumption,1,25,22,GROCERY,0.0030937141
Consumption,1,25,22,HEALTH_CARE,0.0027056233
Consumption,1,25,22,K12_SCHOOLS,0.0007494424
Consumption,1,25,22,LODGING,0.0019969036
Consumption,1,25,22,OFFICE,0.0027042532
Consumption,1,25,22,RESIDENTIAL,0.0010089125
Consumption,1,25,22,STAND_ALONE_RETAIL,0.0008290044
Consumption,1,25,23,FOOD_SERVICE,0.0092047754
Consumption,1,25,23,GROCERY,0.0017573711
Consumption,1,25,23,HEALTH_CARE,0.0023571627
Consumption,1,25,23,K12_SCHOOLS,0.0007481155
Consumption,1,25,23,LODGING,0.0015375184
Consumption,1,25,23,OFFICE,0.0007760237
Consumption,1,25,23,RESIDENTIAL,0.0008100889
Consumption,1,25,23,STAND_ALONE_RETAIL,0.0005075516
Consumption,1,25,24,FOOD_SERVICE,0.009685615
Consumption,1,25,24,GROCERY,0.002648141
Consumption,1,25,24,HEALTH_CARE,0.0023434284
Consumption,1,25,24,K12_SCHOOLS,0.0007725641
Consumption,1,25,24,LODGING,0.0011788793
Consumption,1,25,24,OFFICE,0.0007260421
Consumption,1,25,24,RESIDENTIAL,0.0006414311
Consumption,1,25,24,STAND_ALONE_RETAIL,0.0005205887
Consumption,1,26,1,FOOD_SERVICE,0.0054944196
Consumption,1,26,1,GROCERY,0.0021355963
Consumption,1,26,1,HEALTH_CARE,0.0022668151
Consumption,1,26,1,K12_SCHOOLS,0.0007668119
Consumption,1,26,1,LODGING,0.0011183011
Consumption,1,26,1,OFFICE,0.0008508079
Consumption,1,26,1,RESIDENTIAL,0.0005376876
Consumption,1,26,1,STAND_ALONE_RETAIL,0.0005266327
Consumption,1,26,2,FOOD_SERVICE,0.003785168
Consumption,1,26,2,GROCERY,0.0019734653
Consumption,1,26,2,HEALTH_CARE,0.0022508378
Consumption,1,26,2,K12_SCHOOLS,0.0007714005
Consumption,1,26,2,LODGING,0.0011226809
Consumption,1,26,2,OFFICE,0.000914112
Consumption,1,26,2,RESIDENTIAL,0.0005237308
Consumption,1,26,2,STAND_ALONE_RETAIL,0.0005339592
Consumption,1,26,3,FOOD_SERVICE,0.0037928591
Consumption,1,26,3,GROCERY,0.0021179143
Consumption,1,26,3,HEALTH_CARE,0.0022269061
Consumption,1,26,3,K12_SCHOOLS,0.0007837981
Consumption,1,26,3,LODGING,0.001118663
Consumption,1,26,3,OFFICE,0.0009124496
Consumption,1,26,3,RESIDENTIAL,0.0005180378
Consumption,1,26,3,STAND_ALONE_RETAIL,0.0005352866
Consumption,1,26,4,FOOD_SERVICE,0.0037980063
Consumption,1,26,4,GROCERY,0.0021099656
Consumption,1,26,4,HEALTH_CARE,0.0022217719
Consumption,1,26,4,K12_SCHOOLS,0.0008009896
Consumption,1,26,4,LODGING,0.0011470275
Consumption,1,26,4,OFFICE,0.0009743369
Consumption,1,26,4,RESIDENTIAL,0.0005160204
Consumption,1,26,4,STAND_ALONE_RETAIL,0.0005417282
Consumption,1,26,5,FOOD_SERVICE,0.0038581791
Consumption,1,26,5,GROCERY,0.0021320083
Consumption,1,26,5,HEALTH_CARE,0.0025821343
Consumption,1,26,5,K12_SCHOOLS,0.0008051539
Consumption,1,26,5,LODGING,0.0012035789
Consumption,1,26,5,OFFICE,0.0009750502
Consumption,1,26,5,RESIDENTIAL,0.0005783272
Consumption,1,26,5,STAND_ALONE_RETAIL,0.0005410071
Consumption,1,26,6,FOOD_SERVICE,0.0054745835
Consumption,1,26,6,GROCERY,0.0022464168
Consumption,1,26,6,HEALTH_CARE,0.0026150458
Consumption,1,26,6,K12_SCHOOLS,0.0008071733
Consumption,1,26,6,LODGING,0.0013663837
Consumption,1,26,6,OFFICE,0.0011802793
Consumption,1,26,6,RESIDENTIAL,0.0007098906
Consumption,1,26,6,STAND_ALONE_RETAIL,0.0005455869
Consumption,1,26,7,FOOD_SERVICE,0.0112654544
Consumption,1,26,7,GROCERY,0.0030659393
Consumption,1,26,7,HEALTH_CARE,0.0036055107
Consumption,1,26,7,K12_SCHOOLS,0.0008971086
Consumption,1,26,7,LODGING,0.001915523
Consumption,1,26,7,OFFICE,0.0040462077
Consumption,1,26,7,RESIDENTIAL,0.0008621358
Consumption,1,26,7,STAND_ALONE_RETAIL,0.0010939614
Consumption,1,26,8,FOOD_SERVICE,0.0112466578
Consumption,1,26,8,GROCERY,0.0032683556
Consumption,1,26,8,HEALTH_CARE,0.0041834548
Consumption,1,26,8,K12_SCHOOLS,0.001762623
Consumption,1,26,8,LODGING,0.0022506816
Consumption,1,26,8,OFFICE,0.0036143629
Consumption,1,26,8,RESIDENTIAL,0.0009459474
Consumption,1,26,8,STAND_ALONE_RETAIL,0.0013988196
Consumption,1,26,9,FOOD_SERVICE,0.008235885
Consumption,1,26,9,GROCERY,0.0046625229
Consumption,1,26,9,HEALTH_CARE,0.0043708122
Consumption,1,26,9,K12_SCHOOLS,0.0022509643
Consumption,1,26,9,LODGING,0.0019000927
Consumption,1,26,9,OFFICE,0.0038323226
Consumption,1,26,9,RESIDENTIAL,0.0007671756
Consumption,1,26,9,STAND_ALONE_RETAIL,0.0016602926
Consumption,1,26,10,FOOD_SERVICE,0.0082399495
Consumption,1,26,10,GROCERY,0.0051990109
Consumption,1,26,10,HEALTH_CARE,0.0045404237
Consumption,1,26,10,K12_SCHOOLS,0.0022501084
Consumption,1,26,10,LODGING,0.0018280898
Consumption,1,26,10,OFFICE,0.0033363302
Consumption,1,26,10,RESIDENTIAL,0.0006806552
Consumption,1,26,10,STAND_ALONE_RETAIL,0.0023553315
Consumption,1,26,11,FOOD_SERVICE,0.0102372074
Consumption,1,26,11,GROCERY,0.0049808206
Consumption,1,26,11,HEALTH_CARE,0.0045697943
Consumption,1,26,11,K12_SCHOOLS,0.0023037546
Consumption,1,26,11,LODGING,0.0014672199
Consumption,1,26,11,OFFICE,0.0031157274
Consumption,1,26,11,RESIDENTIAL,0.0005913211
Consumption,1,26,11,STAND_ALONE_RETAIL,0.0023477471
Consumption,1,26,12,FOOD_SERVICE,0.0106991591
Consumption,1,26,12,GROCERY,0.0056661016
Consumption,1,26,12,HEALTH_CARE,0.0045652086
Consumption,1,26,12,K12_SCHOOLS,0.0023138101
Consumption,1,26,12,LODGING,0.0014583972
Consumption,1,26,12,OFFICE,0.0030442144
Consumption,1,26,12,RESIDENTIAL,0.0005934943
Consumption,1,26,12,STAND_ALONE_RETAIL,0.0023430196
Consumption,1,26,13,FOOD_SERVICE,0.0103248468
Consumption,1,26,13,GROCERY,0.005216979
Consumption,1,26,13,HEALTH_CARE,0.0043845666
Consumption,1,26,13,K12_SCHOOLS,0.0023032233
Consumption,1,26,13,LODGING,0.0014186301
Consumption,1,26,13,OFFICE,0.0030020269
Consumption,1,26,13,RESIDENTIAL,0.0005796373
Consumption,1,26,13,STAND_ALONE_RETAIL,0.0023356968
Consumption,1,26,14,FOOD_SERVICE,0.0102445509
Consumption,1,26,14,GROCERY,0.005142034
Consumption,1,26,14,HEALTH_CARE,0.0044971788
Consumption,1,26,14,K12_SCHOOLS,0.0022492985
Consumption,1,26,14,LODGING,0.0014048412
Consumption,1,26,14,OFFICE,0.0028664176
Consumption,1,26,14,RESIDENTIAL,0.0005696969
Consumption,1,26,14,STAND_ALONE_RETAIL,0.0023328602
Consumption,1,26,15,FOOD_SERVICE,0.0082438367
Consumption,1,26,15,GROCERY,0.0050566621
Consumption,1,26,15,HEALTH_CARE,0.004438322
Consumption,1,26,15,K12_SCHOOLS,0.0022492781
Consumption,1,26,15,LODGING,0.0014136284
Consumption,1,26,15,OFFICE,0.0028004268
Consumption,1,26,15,RESIDENTIAL,0.0005676441
Consumption,1,26,15,STAND_ALONE_RETAIL,0.0023382548
Consumption,1,26,16,FOOD_SERVICE,0.0082376094
Consumption,1,26,16,GROCERY,0.0049800994
Consumption,1,26,16,HEALTH_CARE,0.0044138605
Consumption,1,26,16,K12_SCHOOLS,0.0022218796
Consumption,1,26,16,LODGING,0.0013959728
Consumption,1,26,16,OFFICE,0.0027743702
Consumption,1,26,16,RESIDENTIAL,0.0006071166
Consumption,1,26,16,STAND_ALONE_RETAIL,0.0023397462
Consumption,1,26,17,FOOD_SERVICE,0.0082052943
Consumption,1,26,17,GROCERY,0.0049797338
Consumption,1,26,17,HEALTH_CARE,0.0044658615
Consumption,1,26,17,K12_SCHOOLS,0.0022209537
Consumption,1,26,17,LODGING,0.0014782649
Consumption,1,26,17,OFFICE,0.0029537108
Consumption,1,26,17,RESIDENTIAL,0.000827798
Consumption,1,26,17,STAND_ALONE_RETAIL,0.0023465583
Consumption,1,26,18,FOOD_SERVICE,0.010713023
Consumption,1,26,18,GROCERY,0.0051299736
Consumption,1,26,18,HEALTH_CARE,0.0043775556
Consumption,1,26,18,K12_SCHOOLS,0.0016947369
Consumption,1,26,18,LODGING,0.0018007237
Consumption,1,26,18,OFFICE,0.0030806837
Consumption,1,26,18,RESIDENTIAL,0.0010755387
Consumption,1,26,18,STAND_ALONE_RETAIL,0.0025200122
Consumption,1,26,19,FOOD_SERVICE,0.0112190902
Consumption,1,26,19,GROCERY,0.0052687386
Consumption,1,26,19,HEALTH_CARE,0.0031000054
Consumption,1,26,19,K12_SCHOOLS,0.0017537122
Consumption,1,26,19,LODGING,0.0020754344
Consumption,1,26,19,OFFICE,0.0028337819
Consumption,1,26,19,RESIDENTIAL,0.0012230483
Consumption,1,26,19,STAND_ALONE_RETAIL,0.0021887735
Consumption,1,26,20,FOOD_SERVICE,0.0112752532
Consumption,1,26,20,GROCERY,0.0049043892
Consumption,1,26,20,HEALTH_CARE,0.0029323302
Consumption,1,26,20,K12_SCHOOLS,0.0017575041
Consumption,1,26,20,LODGING,0.0021529349
Consumption,1,26,20,OFFICE,0.0029248589
Consumption,1,26,20,RESIDENTIAL,0.0012029063
Consumption,1,26,20,STAND_ALONE_RETAIL,0.0021963514
Consumption,1,26,21,FOOD_SERVICE,0.0092699655
Consumption,1,26,21,GROCERY,0.0043498713
Consumption,1,26,21,HEALTH_CARE,0.0023968143
Consumption,1,26,21,K12_SCHOOLS,0.0017582571
Consumption,1,26,21,LODGING,0.0023423124
Consumption,1,26,21,OFFICE,0.0029262125
Consumption,1,26,21,RESIDENTIAL,0.0011984192
Consumption,1,26,21,STAND_ALONE_RETAIL,0.0020004902
Consumption,1,26,22,FOOD_SERVICE,0.0092449558
Consumption,1,26,22,GROCERY,0.003089555
Consumption,1,26,22,HEALTH_CARE,0.0022197595
Consumption,1,26,22,K12_SCHOOLS,0.0007536561
Consumption,1,26,22,LODGING,0.0021985365
Consumption,1,26,22,OFFICE,0.0029818498
Consumption,1,26,22,RESIDENTIAL,0.0010370832
Consumption,1,26,22,STAND_ALONE_RETAIL,0.0008311623
Consumption,1,26,23,FOOD_SERVICE,0.009203839
Consumption,1,26,23,GROCERY,0.0017470794
Consumption,1,26,23,HEALTH_CARE,0.0021444663
Consumption,1,26,23,K12_SCHOOLS,0.0007706232
Consumption,1,26,23,LODGING,0.0017147646
Consumption,1,26,23,OFFICE,0.0007760237
Consumption,1,26,23,RESIDENTIAL,0.0008288029
Consumption,1,26,23,STAND_ALONE_RETAIL,0.0005241955
Consumption,1,26,24,FOOD_SERVICE,0.0096855769
Consumption,1,26,24,GROCERY,0.0028373132
Consumption,1,26,24,HEALTH_CARE,0.0021927198
Consumption,1,26,24,K12_SCHOOLS,0.0007876806
Consumption,1,26,24,LODGING,0.0013634721
Consumption,1,26,24,OFFICE,0.0008255263
Consumption,1,26,24,RESIDENTIAL,0.0006570987
Consumption,1,26,24,STAND_ALONE_RETAIL,0.0005313729
Consumption,1,27,1,FOOD_SERVICE,0.0054953393
Consumption,1,27,1,GROCERY,0.0022512131
Consumption,1,27,1,HEALTH_CARE,0.0021449379
Consumption,1,27,1,K12_SCHOOLS,0.0008021383
Consumption,1,27,1,LODGING,0.0013009911
Consumption,1,27,1,OFFICE,0.0009432202
Consumption,1,27,1,RESIDENTIAL,0.0005521306
Consumption,1,27,1,STAND_ALONE_RETAIL,0.0005406063
Consumption,1,27,2,FOOD_SERVICE,0.003782785
Consumption,1,27,2,GROCERY,0.0020271446
Consumption,1,27,2,HEALTH_CARE,0.0021544472
Consumption,1,27,2,K12_SCHOOLS,0.0008034589
Consumption,1,27,2,LODGING,0.0012953101
Consumption,1,27,2,OFFICE,0.00092183
Consumption,1,27,2,RESIDENTIAL,0.0005366842
Consumption,1,27,2,STAND_ALONE_RETAIL,0.0005410173
Consumption,1,27,3,FOOD_SERVICE,0.0037891743
Consumption,1,27,3,GROCERY,0.0020748561
Consumption,1,27,3,HEALTH_CARE,0.002039938
Consumption,1,27,3,K12_SCHOOLS,0.0008048116
Consumption,1,27,3,LODGING,0.0013307276
Consumption,1,27,3,OFFICE,0.0011813326
Consumption,1,27,3,RESIDENTIAL,0.0005352483
Consumption,1,27,3,STAND_ALONE_RETAIL,0.0005725406
Consumption,1,27,4,FOOD_SERVICE,0.0037928913
Consumption,1,27,4,GROCERY,0.0021374268
Consumption,1,27,4,HEALTH_CARE,0.0019062892
Consumption,1,27,4,K12_SCHOOLS,0.0008057411
Consumption,1,27,4,LODGING,0.001423468
